window_tax_id	window_tax_doc_id	window_tax_pid	window_tax_ward	window_tax_precinct	window_tax_lights	window_tax_assess	window_tax_notes
206	372	12732	Cordwainer	SMLB	20	10s
207	372	12733	Cordwainer	SMLB	20	10s
208	372	12734	Cordwainer	SMLB	15	6s
209	372	12735	Cordwainer	SMLB	20	10s
210	372	12736	Cordwainer	SMLB	20	10s
211	372	12737	Cordwainer	SMLB	20	10s
212	372	12738	Cordwainer	SMLB	20	10s
213	372	12739	Cordwainer	SMLB	20	10s
214	372	12740	Cordwainer	SMLB	20	10s
215	372	12742	Cordwainer	SMLB	16	6s
216	372	12743	Cordwainer	SMLB	20	10s
217	372	12744	Cordwainer	SMLB	12	6s
218	372	12745	Cordwainer	SMLB	10	6s
219	372	12746	Cordwainer	SMLB	12	6s
220	372	12747	Cordwainer	SMLB	7	2s
221	372	12748	Cordwainer	SMLB	9	2s
222	372	12749	Cordwainer	SMLB	20	10s
223	372	12750	Cordwainer	SMLB	20	10s
224	372	12751	Cordwainer	SMLB	20	10s
225	372	12752	Cordwainer	SMLB	9	2s
226	372	12753	Cordwainer	SMLB	20	10s
227	372	12754	Cordwainer	SMLB	20	10s
228	372	12755	Cordwainer	SMLB	12	6s
229	372	12756	Cordwainer	SMLB	20	10s
230	372	12757	Cordwainer	SMLB	20	10s
231	372	12758	Cordwainer	SMLB	20	10s
232	372	12759	Cordwainer	SMLB	11	6s
233	372	12760	Cordwainer	SMLB	20	10s
234	372	12761	Cordwainer	SMLB	15	6s
235	372	12762	Cordwainer	SMLB	7	2s
236	372	12763	Cordwainer	SMLB	5	2s
237	372	12764	Cordwainer	SMLB	8	2s
238	372	12765	Cordwainer	SMLB	12	6s
239	372	12766	Cordwainer	SMLB	18	6s
240	372	12767	Cordwainer	SMLB	20	10s
241	372	12768	Cordwainer	SMLB	20	10s
242	372	12769	Cordwainer	SMLB	20	10s
243	372	12770	Cordwainer	SMLB	20	10s
