doc_id	tithe_pid	tithe-id	prop_type	global_prop_id	location	rent_mod_valued	tithe_assessment	tithe_paid	tithe_notes
361	10983	1456			east smithfield	2
361	10984	1457			east smithfield	2
361	10985	1458			east smithfield	2
361	10986	1459			east smithfield	3
361	10987	1460			east smithfield	2
361	10988	1461			east smithfield	2
361	10989	1462			east smithfield	2
361	10990	1463			east smithfield	2
361	10991	1464			east smithfield	
361	10992	1465			east smithfield	2
361	10993	1466			east smithfield	2
361	10994	1467			east smithfield	2
361	10995	1468			east smithfield	1
361	10996	1469			east smithfield	2
361	10997	1470			east smithfield	2
361	10998	1471			east smithfield	3
361	10999	1472			east smithfield	2
361	11000	1473			east smithfield	3
361	11001	1474			east smithfield	2
361	11002	1475			east smithfield	
361	11003	1476			east smithfield	2			
361	11004	1477			east smithfield	2			
361	11005	1478			east smithfield	2			surname might be Riou
361	11006	1479			east smithfield	2			
361	11007	1480			east smithfield	2			
361	11008	1481			east smithfield	2			
361	11009	1482			east smithfield	2			
361	11010	1483			east smithfield	2			
361	11011	1484			east smithfield	2			
361	11012	1485			east smithfield	2			
361	11013	1486			east smithfield	2			
361	11014	1487			east smithfield				
361	11015	1488			east smithfield				
361	11016	1489			east smithfield	2			
361	11017	1490			east smithfield	2			
361	11018	1491			east smithfield	2			
361	11019	1492			east smithfield	2
361	11020	1493			east smithfield	2
361	11021	1494			east smithfield	2
361	11022	1495			east smithfield	2
361	11023	1496			east smithfield	2
361	11024	1497			east smithfield	2
361	11025	1498			east smithfield	2
361	11026	1499			east smithfield	
361	11027	1500			east smithfield	
361	11028	1501			east smithfield	2
361	11029	1502			east smithfield	
361	11030	1503			east smithfield	2
361	11031	1504			east smithfield	2
361	11032	1505			east smithfield	2
361	11033	1506			east smithfield	
361	11034	1507			east smithfield	
361	11035	1508			east smithfield	
361	11036	1509			east smithfield	3
361	11037	1510			east smithfield	3
361	11038	1511			east smithfield	2
361	11039	1512			east smithfield	2
361	11040	1513			east smithfield	2
361	11041	1514			east smithfield	2
361	11042	1515			east smithfield	2
361	11043	1516			east smithfield	2
361	11044	1517			east smithfield	2
361	11045	1518			east smithfield	2
361	11046	1519			east smithfield	2
361	11047	1520			east smithfield	1
361	11048	1521			east smithfield	2
361	11049	1522			east smithfield	2
361	11050	1523			east smithfield	2
361	11051	1524			east smithfield	8
361	11052	1525			east smithfield	2
361	11053	1526			east smithfield	2
361	11054	1527			east smithfield	2
361	11055	1528			east smithfield	2
361	11056	1529			east smithfield	2
361	11057	1530			east smithfield	1
361	11058	1531			east smithfield	2
361	11059	1532			east smithfield	2
361	11060	1533			east smithfield	3
361	11061	1534			east smithfield	2
361	11062	1535			east smithfield	2
361	11063	1536			east smithfield	2
361	11064	1537			east smithfield	2
361	11065	1538			east smithfield	2
361	11066	1539			east smithfield	
361	11067	1540			east smithfield	2
361	11068	1541			east smithfield	3
361	11069	1542			east smithfield	6
361	11070	1543			east smithfield	16
361	11071	1544			east smithfield	
361	11072	1545			east smithfield	5
361	11073	1546			east smithfield	3
361	11074	1547			east smithfield	3
361	11075	1548			east smithfield	3
361	11076	1549			east smithfield	2
361	11077	1550			east smithfield	3
361	11078	1551			east smithfield	2
361	11079	1552			east smithfield	2
361	11080	1553			east smithfield	3
361	11081	1554			east smithfield	3
361	11082	1555			east smithfield	4
361	11083	1556			east smithfield	4
361	11084	1557			east smithfield	3
361	11085	1558			east smithfield	2
361	11086	1559			east smithfield	2
361	11087	1560			east smithfield	2
361	11088	1561			east smithfield	2
361	11089	1562			east smithfield	
361	11090	1563			east smithfield	2
361	11091	1564			east smithfield	4
361	11092	1565			east smithfield	4
361	11093	1566			east smithfield	
361	11094	1567			east smithfield	4
361	11095	1568			east smithfield	4
361	11096	1569			east smithfield	4
361	11097	1570			east smithfield	
361	11098	1571			east smithfield	5
361	11099	1572			east smithfield	5
361	11100	1573			east smithfield	4
361	11101	1574			east smithfield	
361	11102	1575			east smithfield	
361	11103	1576			east smithfield	3
361	11104	1577			east smithfield	3
361	11105	1578			east smithfield	4
361	11106	1579			east smithfield	4
361	11107	1580			east smithfield	
361	11108	1581			east smithfield	
361	11109	1582			east smithfield	5
361	11110	1583			east smithfield	
361	11111	1584			east smithfield	4
361	11112	1585			east smithfield	8
361	11113	1586			east smithfield	14
361	11114	1587			east smithfield	6
361	11115	1588			east smithfield	6			
361	11116	1589			east smithfield	6			
361	11117	1590			east smithfield	8			
361	11118	1591			east smithfield	4			
361	11119	1592			east smithfield	3			
361	11120	1593			east smithfield	10			
361	11121	1594			east smithfield	12			
361		1595	tenements		Tower Hill Precinct	30			Sweeden Court consisting of some 16 tenements
361		1596	storehouse		Tower Hill Precinct				The Storehouse
361	11122	1597			east smithfield	2			
361	11123	1598			east smithfield	2			
361	11124	1599			east smithfield	2			
361	11125	1600			east smithfield	2			
361	11126	1601			east smithfield	4			
361	11127	1602			east smithfield	2			
361	11128	1603			east smithfield	3			
361	11129	1604			east smithfield	4
361	11130	1605			east smithfield	6
361	11131	1606			east smithfield	
361	11132	1607			east smithfield	6
361	11133	1608			east smithfield	4
361	11134	1609			east smithfield	4
361	11135	1610			east smithfield	8
361	11136	1611			east smithfield	5
361	11137	1612			east smithfield	5
361	11138	1613			east smithfield	5
361	11139	1614			east smithfield	4
361	11140	1615			east smithfield	6
361	11141	1616			east smithfield	10
361	11142	1617			east smithfield	16
361	11143	1618			east smithfield	8
361	11144	1619			east smithfield	3
361	11145	1620			east smithfield	3
361	11146	1621			east smithfield	5
361	11147	1622			east smithfield	6
361	11148	1623			east smithfield	6
361	11149	1624			east smithfield	6
361	11150	1625			east smithfield	6
361	11151	1626			east smithfield	6
361	11152	1627			east smithfield	
361	11153	1628			east smithfield	10
361	11154	1629			east smithfield	5
361	11155	1630			east smithfield	2
361	11156	1631			east smithfield	2
361	11157	1632			east smithfield	
361	11158	1633			east smithfield	2
361	11159	1634			east smithfield	2
361	11160	1635			east smithfield	2
361	11161	1636			east smithfield	2
361	11162	1637			east smithfield	2
361	11163	1638			east smithfield	2
361	11164	1639			east smithfield	4
361	11165	1640			east smithfield	4
361	11166	1641			east smithfield	4
361	11167	1642			east smithfield	4
361	11168	1643			east smithfield	4
361	11169	1644			east smithfield	3
361	11170	1645			east smithfield	4
361	11171	1646			east smithfield	4
361	11172	1647			east smithfield	3
361	11173	1648			east smithfield	4
361	11174	1649			east smithfield	6
361	11175	1650			east smithfield	10
361	11176	1651			east smithfield	20
361	11177	1652			east smithfield	3			
361	11178	1653			east smithfield	8			
361	11179	1654			east smithfield	2			
361	11180	1655			east smithfield	2			
361	11181	1656			east smithfield	2			
361	11182	1657			east smithfield	2			
361	11183	1658			east smithfield	12			
361	11184	1659			east smithfield	4			
361	11185	1660			east smithfield	4			
361	11186	1661			east smithfield	4			
361		1662	tenements		Tower Hill Precinct	60			Cock Alley consisting of some 19 tenements
361	11187	1663	tenements		east smithfield	20			Norcotts rents consisting of 8 tenements
361	11188	1664			east smithfield				
361	11189	1665			east smithfield	6			
361	11190	1666			east smithfield	6			
361	11191	1667			east smithfield	6			
361	11192	1668			east smithfield	4			
361	11193	1669			east smithfield	4			
361	11194	1670			east smithfield	6			
361	11195	1671			east smithfield	4			
361	11196	1672			east smithfield	6			
361	11197	1673			east smithfield	4			
361	11198	1674			east smithfield	6			
361	11199	1675			east smithfield	3			
361	11200	1676			east smithfield	6			
361		1677	tenements		Tower Hill Precinct	6			3 Tun Alley consisting of three tenements
361	11201	1678			east smithfield	5			
361	11202	1679			east smithfield	16			
361	11203	1680			east smithfield				
361	11204	1681			east smithfield				
361	11205	1682			east smithfield	2			
361	11206	1683			east smithfield	2			
361	11207	1684			east smithfield	1			
361	11208	1685			east smithfield	16			and his tenants
361	11209	1686			east smithfield	8			
361	11210	1687			east smithfield	6			
361	11211	1688	rents		east smithfield	100			Hookars rents consisting of 40 or 50 tenements
361		1689	tenements		Tower Hill Precinct	60			Jacob's Well Yard consisting of some 39 tenements
361	11212	1690			east smithfield	2			
361	11213	1691			east smithfield	2			
361	11214	1692			east smithfield	6			
361	11215	1693			east smithfield	6			
361	11216	1694			east smithfield	6			
361	11217	1695			east smithfield	6			
361	11218	1696			east smithfield	4			
361	11219	1697			east smithfield	4			
361	11220	1698			east smithfield	4			
361	11221	1699			east smithfield	3			
361	11222	1700			east smithfield	6			
361	11223	1701			east smithfield	1			
361	11224	1702			east smithfield	3			
361	11225	1703			east smithfield	2			
361	11226	1704			east smithfield	10			
361	11227	1705			east smithfield	6			
361	11228	1706			east smithfield	6			
361	11229	1707			east smithfield	6			
361	11230	1708			east smithfield	6			
361	11231	1709			east smithfield	6			
361	11232	1710			east smithfield	5			
361	11233	1711	tenements		east smithfield	50			Abbot's Rents consisting of 6 tenements 
361	11234	1712			east smithfield	4			
361	11235	1713			east smithfield	8			
361		1714	tenements		Tower Hill Precinct	5			Hatchett Alley consisting of 2 tenements 
361	11236	1715			east smithfield	8			
361	11237	1716			east smithfield	4			
361	11238	1717			east smithfield	4			
361	11239	1718			east smithfield	4			
361	11240	1719			east smithfield	3			
361	11241	1720			east smithfield	5			
361	11242	1721			east smithfield	4			
361	11243	1722			east smithfield	6			surname might be Bulie
361	11244	1723			east smithfield	4			
361	11245	1724			east smithfield	4			
361	11246	1725			east smithfield	4			
361	11247	1726			east smithfield	3			
361	11248	1727			east smithfield	3			
361	11249	1728	houses		east smithfield	10			2 houses
361	11250	1729			east smithfield	3			
361	11251	1730			east smithfield	2			
361	11252	1731			east smithfield	5			
361	11253	1732			east smithfield	5			
361	11254	1733			east smithfield	5			
361	11255	1734			east smithfield	3			
361	11256	1735			east smithfield	5			
361	11257	1736			east smithfield	4			
361	11258	1737			east smithfield	5			
361	11259	1738			east smithfield	4			
361	11260	1739			east smithfield	4			
361	11261	1740			east smithfield	5			
361	11262	1741			east smithfield	5			
361		1742	tenements		Tower Hill Precinct	5			An Alley consisting of - tenements 
361	11263	1743			east smithfield	5			
361	11264	1744			east smithfield	4			
361		1745	tenements		Tower Hill Precinct	6			An Alley of 4 tenements 
361	11265	1746			east smithfield	4			
361	11266	1747			east smithfield	3			
361	11267	1748			east smithfield	4			
361	11268	1749			east smithfield	3			
361	11269	1750			east smithfield	3			
361		1751	tenements		Tower Hill Precinct	50			Mouse Alley consisting of 24 tenements 
361		1752	tenements		Tower Hill Precinct	150			Swann Alley consisting of 100 tenements
361	11270	1753			east smithfield	6			
361		1754	tenements		Tower Hill Precinct	100			Pond Alley consisting of betwixt 60 or 70 tenements
361	11271	1755			east smithfield	5			
361	11272	1756	rents and tenements		east smithfield	20			Clothworkers rents consisting of 6 or 7 tenements 
361	11273	1757	tenements		east smithfield	20			his rents consisting of 6 or 7 tenements
361	11274	1758			east smithfield	6			
361	11275	1759			east smithfield	6			
361	11276	1760			east smithfield	6			
361	11277	1761			east smithfield	6			
361	11278	1762			east smithfield	4			
361	11279	1763			east smithfield	3			
361	11280	1764			east smithfield	4			
361	11281	1765	rents and tenements		east smithfield	40			rents consisting of 8 tenements
361	11282	1766	rents and tenements		east smithfield	50			rents consisting of 14 do
361	11283	1767	rents and tenements		east smithfield	200			rents consisting of betwix 60 or 70 do.
361	11284	1768	rents and tenements		east smithfield	50			his rents consisting of 20 do.
361	11285	1769	brewhouse		east smithfield	40			a great brewhouse with his dwelling 
361	11286	1770			east smithfield	6			
361	11287	1771			east smithfield	8			
361	11288	1772			east smithfield	6			
361	11289	1773			east smithfield	8			
361	11290	1774			east smithfield	8			
361	11291	1775			east smithfield	8			
361	11292	1776			east smithfield	4			
361	11293	1777			east smithfield	12			
361	11294	1778			east smithfield	6			
361	11295	1779			east smithfield	3			
361	11296	1780			east smithfield	4			
361	11297	1781			east smithfield	5			
361	11298	1782			east smithfield	20			
361	11299	1783	tenements		east smithfield	30			and his 3 tenements
361		1784	tenements		Tower Hill Precinct	8			George Alley consisting of 4 do.
361	11300	1785			east smithfield	5			
361		1786	tenements		Tower Hill Precinct	10			Flushing Yard consisting of 5 tenements
361	11301	1787			east smithfield	8			
361	11302	1788			east smithfield	12			
361	11303	1789			east smithfield	2			
361	11304	1790			east smithfield	3			
361	11305	1791			east smithfield	3			
361	11306	1792			east smithfield	3			
361	11307	1793			east smithfield	30			
361	11308	1794			east smithfield	5			
361	11309	1795			east smithfield	5			
361	11310	1796			east smithfield	8
361	11311	1797			east smithfield	8
361	11312	1798			east smithfield	7
361	11313	1799			east smithfield	8
361	11314	1800			east smithfield	8
361	11315	1801			east smithfield	6
361	11316	1802			east smithfield	6
361	11317	1803			east smithfield	5
361	11318	1804			east smithfield	6
361	11319	1805			east smithfield	8
361	11320	1806			east smithfield	8
361	11321	1807			east smithfield	8
361	11322	1808			east smithfield	8
361	11323	1809			east smithfield	30
361	11324	1810			east smithfield	4
361	11325	1811			east smithfield	4
361	11326	1812			east smithfield	3			
361	11327	1813			east smithfield	16			
361	11328	1814			east smithfield	6			
361	11329	1815			east smithfield	3			
361	11330	1816			east smithfield	6			
361	11331	1817			east smithfield	6			
361	11332	1818			east smithfield	5			
361	11333	1819			east smithfield	10			
361	11334	1820	houses		east smithfield	10			2 houses
361	11335	1821			east smithfield	6			
361	11336	1822			east smithfield	5			
361	11337	1823			east smithfield	5			
361	11338	1824			east smithfield	5			
361	11339	1825			east smithfield	12			
361	11340	1826			east smithfield	6			
361	11341	1827			east smithfield	6			
361	11342	1828			east smithfield	4			
361	11343	1829			east smithfield	7			
361	11344	1830			east smithfield	8			
361	11345	1831			east smithfield	6			
361	11346	1832			east smithfield	5			
361	11347	1833			east smithfield	4			
361	11348	1834			east smithfield	6			
361		1835	tenements		Tower Hill Precinct	10			Brush Alley consisting of 4 tenements
361	11349	1836			east smithfield	4			
361	11350	1837			east smithfield	4			
361	11351	1838			east smithfield	6			
361	11352	1839			east smithfield	6			
361		1840			Tower Hill Precinct	8			blank
361	11353	1841	house and tenements		east smithfield	60			his house and tenements being about 45
361	11354	1842			east smithfield	8			and his tenant 
361	11355	1843			east smithfield	5			
361	11356	1844			east smithfield	8			
361	11357	1845	tenements		east smithfield	20			St. Katherine's Lane consisting of 6 or 7 tenements belonging to Mr Richd. Roafe and his own house
361	11358	1846			east smithfield	4			
361	11359	1847			east smithfield	2			
361	11360	1848			east smithfield	4			
361	11361	1849			east smithfield	5			
361	11362	1850			east smithfield	5			
361	11363	1851			east smithfield	5			
361	11364	1852			east smithfield	3			
361	11365	1853			east smithfield	2			
361	11366	1854			east smithfield	3			surname might be Sandan
361		1855			Tower Hill Precinct	4			blank
361	11367	1856			east smithfield	4			
361		1857			Tower Hill Precinct	3			blank
361	11368	1858			east smithfield	4			
361	11369	1859			east smithfield	5			
361		1860			Tower Hill Precinct	3			Gravel Lane and Coven Garden. Jeremie Eight Shillings [sic]
361	11370	1861			east smithfield	2			
361	11371	1862			east smithfield	4			
361	11372	1863			east smithfield	4			
361	11373	1864			east smithfield	4			
361	11374	1865			east smithfield	4			
361	11375	1866			east smithfield	4			
361	11376	1867			east smithfield	4			
361	11377	1868			east smithfield	4			
361	11378	1869			east smithfield	20			
361	11379	1870			east smithfield	4			
361	11380	1871			east smithfield	4			
361	11381	1872			east smithfield	4			
361	11382	1873			east smithfield	4			
361	11383	1874			east smithfield	4			
361	11384	1875			east smithfield	4			
361	11385	1876			east smithfield	4			
570	57383	1877					7s 3d		Yearly: £1 9s
570	57384	1878					6s 		
570	57385	1879					6s 8d		
570	57386	1880					5s 		
570	57387	1881					g6s 10.5d		& Roger Barkinhed; listed jointly with pid57436
570	57388	1882					6s 8d		
570	57389	1883	shopp				4s 		shopp
570	57390	1884	shopp				4s 		shopp
570	57391	1885	shopp				5s 		shopp
570	57392	1886					6s 8d		
570	57393	1887	shopp				1s 		shopp
570	57394	1888	shopp				1s 		shopp
570	57395	1889	shopp				1s 6d		shopp
570	57396	1890	shopp				1s 		shopp
570		1891	the house next ye church				5s 6d		the house next ye church
570	57397	1892					5s 		
570	57398	1893					5s 		
570	57399	1894					2s 9d		
570	57400	1895					2s 9d		
570	57401	1896					2s 9d		
570	57402	1897					2s 9d		
570	57403	1898					2s 9d		
570	57404	1899					10s 		
570	57405	1900					5s 		
570	57406	1901					2s 8d		
570	57407	1902					10s 		
570	57408	1903	his house				2s 8d		his house
570	57409	1904					2s 8d		
570	57410	1905					2s 8d		
570	57411	1906					3s 		
570	57412	1907					5s 		
570	57413	1908					2s 6d		
570	57414	1909					5s 6d		
570	57415	1910					8s 		
570	57416	1911					4s 1.5d		
570	57417	1912					4s 		
570	57418	1913					10s 		
570	57419	1914					6s 2d		
570	57420	1915					8s 		
570	57421	1916					4s 6d		
570	57422	1917					3s 1d		
570	57423	1918					6s 		
570	57424	1919					5s 		
570	57425	1920					5s 		fol. 280v
570	57426	1921					g11s 1d		5s 6d & p[artner]? now 5s 7d
570	57427	1922					5s 		
570	57428	1923					5s 		
570	57429	1924					7s 6d		
570	57430	1925	house 1/2 was				10s 		house 1/2 was
570	57431	1926					2s 9d		
570	57432	1927					2s 9d		
570	57433	1928					2s 9d		
570	57434	1929	house 1/2 was				2s 9d		house 1/2 was
570	57435	1930					4s 		
570	57436	1931					g6s 10.5d		listed jointly with pid57387
