par_list_id	doc_id	pid	global_prop_id	assessement	week_assess	notes
1736	568	57291		7s 		
1737	568	57292		3s 		house
1738	568	57293		3s 		
1739	568	57294		2s 8d		
1740	568	57295		3s 		
1741	568	57296		5s 		
1742	568	57297		6s 4d		
1743	568	57298		4s 8d		
1744	568	57299		6s 4d		
1745	568	57300		4s 4d		
1746	568	57301		4s 4d		
1747	568	57302		4s 4d		
1748	568	57303		1s 		shop
1749	568	57304		5s 		
1750	568	57305		4s 4d		
1751	568	57306		4s 8d		
1752	568	57307		4s 		
1753	568	57308		4s 8d		
1754	568	57309		4s 		
1755	568	57310		4s 		
1756	568	57311		6s 		
1757	568	57312		5s 8d		
1758	568	57313		5s 		
1759	568	57314		5s 		
1760	568	57315		4s 4d		
1761	568	57316		3s 4d		
1762	568	57317		3s 4d		
1763	568	57318		1s 4d		shop
1764	568	57319		3s 		
1765	568	57320		3s 4d		
1766	568	57321		3s 4d		
1767	568	57322		3s 4d		
1768	568	57323		3s 4d		
1769	568	57324		g7s 		joint listing with pid57274
1770	568	57325		g1s 4d		joint listing with pid57267
1771	571	57437		£1 6s 	6d	Alderman
1772	571	57438		13s 	3d	
1773	571	57439		8s 8d	2d	
1774	571	57440		8s 8d	2d	
1775	571	57441		8s 8d	2d	
1776	571	57442		8s 8d	2d
1777	571	57443		£1 6s 	6d
1778	571	57444		£5 4s 	2s
1779	571	57445		13s 	3d
1780	571	57446		4s 4d	1d
1781	571	57447		4s 4d	1d
1782	571	57448		4s 4d	1d
1783	571	57449		4s 4d	1d
1784	571	57450		4s 4d	1d
1785	571	57451		8s 8d	2d
1786	571	57452		4s 4d	1d
1787	571	57453		13s 	3d
1788	571	57454		8s 8d	2d
1789	571	57455		4s 4d	1d
1790	571	57456		£1 6s 	6d
1791	571	57457		4s 4d	1d
1792	571	57458		4s 4d	1d
1793	571	57459		4s 4d	1d
1794	571	57460		17s 4d	4d
1795	571	57461		 	
1796	571	57462		8s 8d	2d
1797	571	57463		13s 	3d
1798	571	57464		8s 8d	2d
1799	571	57465		8s 8d	2d
1800	571	57466		4s 4d	1d
1801	571	57467		8s 8d	2d
1802	571	57468		8s 8d	2d
1803	571	57469		13s 	3d
1804	571	57470		8s 8d	2d
1805	571	57471		4s 4d	1d
1806	571	57472		4s 4d	1d
1807	571	57473		13s 	3d
1808	571	57474		13s 	3d	
1809	571	57475		13s 	3d	
1810	571	57476		13s 	3d	
1811	571	57477		4s 4d	1d	
1812	571	57478		4s 4d	1d	
1813	571	57479		4s 4d	1d	
1814	571	57480		4s 4d	1d	
1815	571	57481		4s 4d	1d	
1816	569	57326		£1 6s 	6d	Alderman
1817	569	57327		13s 	3d	poss churchwarden
1818	569	57328		8s 8d	2d	poss churchwarden
1819	569	57329		4s 4d	1d	
1820	569	57330		8s 8d	2d	
1821	569	57331		17s 4d	4d	
1822	569	57332		£1 6s 	6d	
1823	569	57333		£5 4s 	2s	
1824	569	57334		g6s 6d	g2d	bracketed with pid57335
1825	569	57335		g6s 6d	g2d	bracketed with pid57334
1826	569	57336		4s 4d	1d	
1827	569	57337		4s 4d	1d	
1828	569	57338		4s 4d	1d	
1829	569	57339		4s 4d	1d	
1830	569	57340		4s 4d	1d	
1831	569	57341		4s 4d	1d	
1832	569	57342		8s 8d	2d	
1833	569	57343		4s 4d	1d	
1834	569	57344		13s 	3d	
1835	569	57345		4s 4d	g1d	bracketed with pid57346
1836	569	57346		4s 4d	g1d	bracketed with pid57345
1837	569	57347		4s 4d	1d	
1838	569	57348		g£2 3s 4d	g10d	4d; bracketed with pid57349 and 57350
1839	569	57349		g£2 3s 4d	g10d	4d; bracketed with pid57348 and 57350
1840	569	57350		g£2 3s 4d	g10d	2d; bracketed with pid57348 and 57349
1841	569	57351		4s 4d	1d	
1842	569	57352		4s 4d	1d	
1843	569	57353		 		
1844	569	57354		4s 4d	1d	howse
1845	569	57355		4s 4d	1d	
1846	569	57356		17s 4d	4d	3d; bracketed with pid57357
1847	569	57357		 		1d; bracketed with pid57356
1848	569	57358		8s 8d	2d	poss churchwarden
1849	569	57359		13s 	3d	
1850	569	57360		8s 8d	2d	churchwarden
1851	569	57361		8s 8d	2d	
1852	569	57362		4s 4d	1d	
1853	569	57363		8s 8d	2d	
1854	569	57364		8s 8d	2d	churchwarden
1855	569	57365		13s 	3d	
1856	569	57366		8s 8d	2d	
1857	569	57367		8s 8d	2d	poss churchwarden
1858	569	57368		4s 4d	1d	
1859	569	57369		4s 4d	1d	
1860	569	57370		13s 	3d	
1861	569	57371		13s 	3d	poss churchwarden
1862	569	57372		13s 	3d	
1863	569	57373		13s 	3d	
1864	569	57374		g8s 8d	g2d	
1865	569	57375		g8s 8d	g2d	bracketed with pid57376; poss churchwarden
1866	569	57376		8s 8d	2d	bracketed with pid57375
1867	569	57377		4s 4d	1d	
1868	569	57378		4s 4d	1d	
1869	569	57379		4s 4d	1d	
1870	569	57380		4s 4d	1d	
1871	569	57381		g4s 4d	g1d	bracketed with pid57382
1872	569	57382		g4s 4d	g1d	bracketed with pid57381
1873	572	57482		£2 12s 	12d	Alderman
1874	572	57483		17s 4d	4d	
1875	572	57484		13s 	3d	
1876	572	57485		8s 8d	2d	
1877	572	57486		13s 8d	3d	
1878	572	57487		£2 3s 4d	10d	
1879	572	57488		£6 10s 	2s 6d	
1880	572	57489		8s 8d	2d	
1881	572	57490		4s 4d	1d	
1882	572	57491		4s 4d	1d	
1883	572	57492		4s 4d	1d	
1884	572	57493		4s 4d	1d	
1885	572	57494		8s 8d	2d	
1886	572	57495		17s 4d	4d	
1887	572	57496		8s 8d	2d	
1888	572	57497		8s 8d	2d
1889	572	57498		13s 	3d
1890	572	57499		4s 4d	1d
1891	572	57500		4s 4d	1d
1892	572	57501		4s 4d	1d
1893	572	57502		13s 	3d
1894	572	57503		8s 8d	2d
1895	572	57504		13s 	3d
1896	572	57505		13s 	3d
1897	572	57506		8s 8d	2d
1898	572	57507		4s 4d	1d
1899	572	57508		8s 8d	2d
1900	572	57509		8s 8d	2d
1901	572	57510		13s 	3d
1902	572	57511		8s 8d	2d
1903	572	57512		4s 4d	1d
1904	572	57513		4s 4d	1d	
1905	572	57514		17s 4d	4d	
1906	572	57515		8s 8d	2d	
1907	572	57516		13s 	3d	
1908	572	57517		4s 4d	1d	
1909	572	57518		4s 4d	1d	
1910	572	57519		4s 4d	1d	widow
1911	572	57520		4s 4d	1d	
1912	572	57521		4s 4d	1d	
1913	572	57522		4s 4d	1d	
1914	573	57523		8s 8d	2d	
1915	573	57524		17s 4d	4d	
1916	573	57525		13s 	3d	
1917	573	57526		8s 8d	2d	
1918	573	57527		17s 4d	4d	
1919	573	57528		£1 6s 	6d	
1920	573	57529		£5 4s 	2s
1921	573	57530		8s 8d	2d
1922	573	57531		8s 8d	2d
1923	573	57532		4s 4d	1d
1924	573	57533		8s 8d	2d
1925	573	57534		4s 4d	1d
1926	573	57535		8s 8d	2d
1927	573	57536		17s 4d	4d
1928	573	57537		8s 8d	2d
1929	573	57538		8s 8d	2d
1930	573	57539		13s 	3d
1931	573	57540		4s 4d	1d
1932	573	57541		4s 4d	1d
1933	573	57542		4s 4d	1d
1934	573	57543		13s 	3d
1935	573	57544		13s 	3d
1936	573	57545		13s 	3d
1937	573	57546		8s 8d	2d
1938	573	57547		4s 4d	1d
1939	573	57548		8s 8d	2d
1940	573	57549		8s 8d	2d
1941	573	57550		13s 	3d
1942	573	57551		8s 8d	2d
1943	573	57552		4s 4d	1d
1944	573	57553		4s 4d	1d
1945	573	57554		17s 4d	4d
1946	573	57555		8s 8d	2d
1947	573	57556		13s 	3d
1948	573	57557		4s 4d	1d
1949	573	57558		4s 4d	1d
1950	573	57559		4s 4d	1d
1951	573	57560		8s 8d	2d
1952	573	57561		4s 4d	1d
1953	573	57562		8s 8d	2d
1954	573	57563		8s 8d	2d
1955	573	57564		4s 4d	1d
1956	574	57565		8s 8d	2d
1957	574	57566		17s 4d	4d
1958	574	57567		13s 	3d
1959	574	57568		8s 8d	2d
1960	574	57569		17s 4d	4d
1961	574	57570		8s 8d	2d
1962	574	57571		£1 6s 	6d
1963	574	57572		£5 4s 	2s
1964	574	57573		8s 8d	2d
1965	574	57574		8s 8d	2d
1966	574	57575		8s 8d	2d
1967	574	57576		4s 4d	1d
1968	574	57577		4s 4d	1d
1969	574	57578		4s 4d	1d
1970	574	57579		13s 	3d
1971	574	57580		17s 4d	4d
1972	574	57581		4s 4d	1d
1973	574	57582		4s 4d	1d
1974	574	57583		8s 8d	2d
1975	574	57584		4s 4d	1d
1976	574	57585		13s 	3d
1977	574	57586		4s 4d	1d
1978	574	57587		8s 8d	2d
1979	574	57588		4s 4d	1d
1980	574	57589		4s 4d	1d
1981	574	57590		13s 	3d
1982	574	57591		8s 8d	2d
1983	574	57592		13s 	3d
1984	574	57593		13s 	3d
1985	574	57594		8s 8d	2d
1986	574	57595		8s 8d	2d
1987	574	57596		8s 8d	2d
1988	574	57597		4s 4d	1d
1989	574	57598		8s 8d	2d
1990	574	57599		8s 8d	2d
1991	574	57600		13s	3d
1992	574	57601		8s 8d	2d
1993	574	57602		4s 4d	1d
1994	574	57603		4s 4d	1d
1995	574	57604		4s 4d	1d
1996	574	57605		8s 8d	2d
1997	574	57606		17s 4d	4d
1998	574	57607		8s 8d	2d
1999	574	57608		13s 	3d
2000	574	57609		4s 4d	1d	
2001	574	57610		4s 4d	1d	
2002	574	57611		4s 4d	1d	
2003	574	57612		 		Widdow
2004	574	57613		4s 4d	1d	
2005	574	57614		8s 8d	2d	
2006	574	57615		8s 8d	2d	
2007	575	57616		13s 	3d	
2008	575	57617		17s 4d	4d	
2009	575	57618		13s 	3d	
2010	575	57619		£1 6s 	6d	
2011	575	57620		£1 6s 	6d	
2012	575	57621		£5 4s 	2s	
2013	575	57622		13s 	3d	
2014	575	57623		g13s 	g3d	Mr Parker; joint listing with pid57665?
2015	575	57624		4s 4d	1d	
2016	575	57625		4s 4d	1d	
2017	575	57626		4s 4d	1d	
2018	575	57627		4s 4d	1d	
2019	575	57628		8s 8d	2d	
2020	575	57629		2s 2d	1d	
2021	575	57630		2s 2d	1d	
2022	575	57631		£1 6s 	6d	
2023	575	57632		4s 4d	1d	
2024	575	57633		4s 4d	1d	
2025	575	57634		17s 4d	4d	
2026	575	57635		4s 4d	1d	
2027	575	57636		8s 8d	2d	churchwarden
2028	575	57637		4s 4d	1d	
2029	575	57638		4s 4d	1d	
2030	575	57639		4s 4d	1d	
2031	575	57640		17s 4d	4d	
2032	575	57641		8s 8d	2d
2033	575	57642		8s 8d	2d
2034	575	57643		13s 	3d
2035	575	57644		8s 8d	2d
2036	575	57645		4s 4d	1d
2037	575	57646		8s 8d	2d
2038	575	57647		8s 8d	2d
2039	575	57648		8s 8d	2d
2040	575	57649		13s 	3d
2041	575	57650		4s 4d	1d
2042	575	57651		8s 8d	2d
2043	575	57652		4s 4d	1d
2044	575	57653		8s 8d	2d
2045	575	57654		8s 8d	2d
2046	575	57655		1 1s 8d	5d
2047	575	57656		8s 8d	2d
2048	575	57657		13s 	3d	
2049	575	57658		4s 4d	1d	
2050	575	57659		4s 4d	1d	
2051	575	57660		4s 4d	1d	
2052	575	57661		2s 2d	1d	
2053	575	57662		2s 2d	1d	
2054	575	57663		8s 8d	2d	
2055	575	57664		8s 8d	2d	
2056	575	57665		g13s 	g3d	joint listing with pid57623?
2057	576	57666		7s 		
2058	576	57667		6s 8d		
2059	576	57668		7s 4d		
2060	576	57669		5s 		
2061	576	57670		1s 4d		shop
2062	576	57671		8s 		
2063	576	57672		9s 		
2064	576	57673		8s 		
2065	576	57674		2s 		shop
2066	576	57675		2s 		shop
2067	576	57676		1s 		shop
2068	576	57677		2s 4d		
2069	576	57678		8s 		
2070	576	57679		1s 		shop
2071	576	57680		g2d		Mr Webb (pid57727) inserted and seemingly linked to Gardiner; shop
2072	576	57681		g1s 8d		Mr Warden; (pid27728) there shop
2073	576	57682		1s 8d		shop
2074	576	57683		g3s 4d		and Parker - pid57730
2075	576	57684		4s 4d		House & shop
2076	576	57685		g3s 		and ptener
2077	576	57686		3s 		
2078	576	57687		3s 		
2079	576	57688		3s 		
2080	576	57689		4s 		same person as pid57729?
2081	576	57690		1s 8d		
2082	576	57691		8s 		
2083	576	57692		9s 		
2084	576	57693		4s 8d		
2085	576	57694		5s 		
2086	576	57695		7s 		
2087	576	57696		2s 8d		
2088	576	57697		3s 		
2089	576	57698		3s 		
2090	576	57699		3s 		
2091	576	57700		4s 		
2092	576	57701		7s 		
2093	576	57702		5s 4d		
2094	576	57703		7s 		
2095	576	57704		5s 		
2096	576	57705		4s 4d		
2097	576	57706		5s 4d		
2098	576	57707		1s 		shop
2099	576	57708		5s 		
2100	576	57709		5s 		
2101	576	57710		6s 8d		
2102	576	57711		4s 		
2103	576	57712		4s 8d		
2104	576	57713		4s 		
2105	576	57714		4s 		
2106	576	57715		6s 		
2107	576	57716		7s 		
2108	576	57717		5s 		
2109	576	57718		5s 		
2110	576	57719		4s 4d		
2111	576	57720		5s 		
2112	576	57721		5s 		
2113	576	57722		3s 4d		
2114	576	57723		3s 4d		
2115	576	57723		3s 4d		his other House
2116	576	57725		3s 		
2117	576	57726		3s 4d		
2118	576	57727		g2d		Mr Webb inserted and seemingly linked to Gardiner (pid57680); shop
2119	576	57728		g1s 8d		Mr Warden; (pid27728) there shop - linked with pid57681
2120	576	57730		g3s 4d		and Parker - listed jointly with pid57683
2121	577	57777		13s 	3d	
2122	577	57778		£1 1s 8d	5d	
2123	577	57779		17s 4d	4d	
2124	577	57780		4s 4d	1d	
2125	577	57781		£1 19s 	9d	
2126	577	57782		£2 3s 4d	10d	
2127	577	57783		£5 4s 	2s	
2128	577	57784		13s 	3d	
2129	577	57785		g13s 	g3d	Mr Parker partner - pid57822
2130	577	57786		4s 4d	1d	
2131	577	57787		g4s 4d	g1d	& partner
2132	577	57788		4s 4d	1d	
2133	577	57789		13s 	3d	
2134	577	57790		g£1 19s 	g9d	& Brother
2135	577	57791		8s 8d	2d	
2136	577	57792		8s 8d	2d	
2137	577	57793		17s 4d	4d	
2138	577	57794		4s 4d	1d	
2139	577	57795		8s 8d	2d	
2140	577	57796		4s 4d	1d	
2141	577	57797		4s 4d	1d	
2142	577	57798		8s 8d	2d	
2143	577	57799		£1 1s 8d	5d	
2144	577	57800		13s 	3d
2145	577	57801		£1 1s 8d	5d
2146	577	57802		8s 8d	2d
2147	577	57803		4s 4d	1d
2148	577	57804		13s 	3d
2149	577	57805		8s 8d	2d
2150	577	57806		13s 	3d
2151	577	57807		13s 	3d
2152	577	57808		4s 4d	1d
2153	577	57809		8s 8d	2d
2154	577	57810		4s 4d	1d
2155	577	57811		8s 8d	2d
2156	577	57812		4s 4d	1d
2157	577	57813		£1 1s 8d	5d
2158	577	57814		8s 8d	2d
2159	577	57815		8s 8d	2d
2160	577	57816		8s 8d	2d	
2161	577	57817		4s 4d	1d	
2162	577	57818		4s 4d	1d	2 houses
2163	577	57819		2s 2d	1d	
2164	577	57820		13s 	3d	
2165	577	57821		8s 8d	2d	
2166	577	57822		g13s 	g3d	Mr Parker partner - listed jointly with pid57785
2167	578	57823		8s 8d	2d	
2168	578	57824		8s 8d	2d	
2169	578	57825		13s 	3d	
2170	578	57826		£1 6s 	6d	
2171	578	57827		g13s 	g3d	and Mr Taylor - joint listing with pid57878
2172	578	57828		4s 4d	1d	
2173	578	57829		13s 	3d	
2174	578	57830		4s 4d	1d	his shopp
2175	578	57831		£1 6s 	6d	
2176	578	57832		£1 6s 	6d	
2177	578	57833		£5 4s 	2s	
2178	578	57834		8s 8d	2d	
2179	578	57835		8s 8d	2d	
2180	578	57836		8s 8d	2d	
2181	578	57837		4s 4d	1d	
2182	578	57838		4s 4d	1d	
2183	578	57839		4s 4d	1d	churchwarden
2184	578	57840		g17s 4d	g4d	and son
2185	578	57841		4s 4d	1d	
2186	578	57842		g£1 14s 8d	g8d	& Brothers
2187	578	57843		 		his house empty
2188	578	57844		4s 4d	1d	
2189	578	57845		g17s 4d	g4d	& Mr Tho Twisden - joint listing with pid57879
2190	578	57846		4s 4d	1d	
2191	578	57847		8s 8d	2d	
2192	578	57848		4s 4d	1d	
2193	578	57849		 		howse empty
2194	578	57850		g13s 	g3d	& her son
2195	578	57851		g£2 3s 4d	g11d	& Mr Corbet Bushell - joint listing with pid57880
2196	578	57852		8s 8d	2d	
2197	578	57853		g17s 4d	g4d	entries linked in ms - joint listing with pid57854
2198	578	57854		g17s 4d	g4d	entries linked in ms - joint listing with pid57853
2199	578	57855		8s 8d	2d	
2200	578	57856		4s 4d	1d	
2201	578	57857		8s 8d	2d	
2202	578	57858		13s 	3d	
2203	578	57859		17s 4d	4d	
2204	578	57860		8s 8d	2d	
2205	578	57861		13s 	3d	
2206	578	57862		4s 4d	1d	
2207	578	57863		8s 8d	2d	
2208	578	57864		13s 	3d	
2209	578	57865		 		his howse empty
2210	578	57866		17s 4d	4d	
2211	578	57867		8s 8d	2d	
2212	578	57868		13s 	3d	
2213	578	57869		17s 4d	4d	
2214	578	57870		8s 8d	2d	
2215	578	57871		8s 8d	2d	
2216	578	57872		4s 4d	1d	
2217	578	57873		 		howse empty
2218	578	57874		4s 4d	1d	
2219	578	57875		8s 8d	2d	
2220	578	57876		13s 	3d	
2221	578	57877		4s 4d	1d	
2222	578	57878		g13s 	g3d	joint listing with pid57827
2223	578	57879		g17s 4d	g4d	joint listing with pid57845
2224	578	57880		g£2 3s 4d	g11d	joint listing with pid57851
2225	579	57881		3s		
2226	579	57882		3s 		
2227	579	57883		5s 		
2228	579	57884		8s 		
2229	579	57885		g4s 		and Mr Taylor - listed jointly with pid57950
2230	579	57886		4s 		
2231	579	57887		5s 		
2232	579	57888		2s 		his shopp
2233	579	57889		8s 		
2234	579	57890		2s 		his shopp
2235	579	57891		10s 		
2236	579	57892		8s 		
2237	579	57893		2s 		his shopp
2238	579	57894		1s 		
2239	579	57895		2s 		shopp
2240	579	57896		2s 		shopp
2241	579	57897		1s 		shopp
2242	579	57898		g2s 		and Mrs Jones - listed jointly with pid57951
2243	579	57899		2s 		shop
2244	579	57900		2s 		shopp
2245	579	57901		8s 		
2246	579	57902		4s 		
2247	579	57903		4s 		
2248	579	57904		3s 		
2249	579	57905		3s 6d		
2250	579	57906		3s 6d		
2251	579	57907		2s 		
2252	579	57908		g6s 		and son
2253	579	57909		2s 		
2254	579	57910		6s 8d		
2255	579	57911		1s 4d		
2256	579	57912		g10s 		& Brothers
2257	579	57913		 		his house empty
2258	579	57914		6s 		
2259	579	57915		g8s 		& Mr Twisden - listed jointly with pid57952
2260	579	57916		1s 		
2261	579	57917		2s 		
2262	579	57918		5s 		
2263	579	57919		2s 		
2264	579	57920		 		howse empty
2265	579	57921		4s 		
2266	579	57922		8s 		
2267	579	57923		2s 		
2268	579	57924		5s 		
2269	579	57925		g10s		& Mr Child - listed jointly with pid57953
2270	579	57926		5s 		
2271	579	57927		4s 		
2272	579	57928		1s 		
2273	579	57929		5s 		
2274	579	57930		8s 		
2275	579	57931		6s 		
2276	579	57932		5s 		
2277	579	57933		5s 		
2278	579	57934		4s 6d		
2279	579	57935		4s 6d		
2280	579	57936		5s 		
2281	579	57937		 		his howse empty
2282	579	57938		8s 		
2283	579	57939		5s 		
2284	579	57940		5s 		
2285	579	57941		6s 		
2286	579	57942		4s 		
2287	579	57943		4s 		
2288	579	57944		 		howse empty
2289	579	57945		3s 		
2290	579	57946		4s 		
2291	579	57947		5s 		
2292	579	57948		3s 6d		
2293	579	57949		2s 		
2294	579	57950		g4s 		listed jointly with pid57885
2295	579	57951		g2s 		listed jointly with pid57898
2296	579	57952		g8s 		listed jointly with pid57915
2297	579	57953		g10s		listed jointly with pid57925
2298	580	57954		8s 8d	2d	
2299	580	57955		8s 8d	2d	
2300	580	57956		13s 	3d	churchwarden
2301	580	57957		8s 8d	2d	
2302	580	57958		4s 4d	1d	
2303	580	57959		17s 4d	4d	
2304	580	57960		17s 4d	4d
2305	580	57961		£1 14s 8d	8d
2306	580	57962		13s 	3d
2307	580	57963		 	
2308	580	57964		£5 4s 	1s
2309	580	57965		13s 	3d
2310	580	57966		17s 4d	4d
2311	580	57967		17s 4d	4d
2312	580	57968		4s 4d	1d
2313	580	57969		£1 1s 8d	5d
2314	580	57970		4s 4d	1d
2315	580	57971		8s 8d	2d
2316	580	57972		4s 4d	1d
2317	580	57973		4s 4d	1d
2318	580	57974		4s 4d	1d
2319	580	57975		13s 	3d
2320	580	57976		8s 8d	2d
2321	580	57977		8s 8d	2d
2322	580	57978		4s 4d	1d
2323	580	57979		8s 8d	2d
2324	580	57980		17s 4d	4d
2325	580	57981		4s 4d	1d
2326	580	57982		17s 4d	4d
2327	580	57983		4s 4d	1d
2328	580	57984		8s 8d	2d
2329	580	57985		4s 4d	1d
2330	580	57986		8s 8d	2d
2331	580	57987		8s 8d	2d
2332	580	57988		4s 4d	1d
2333	580	57989		8s 8d	2d
2334	580	57990		4s 4d	1d
2335	580	57991		13s 	3d
2336	580	57992		8s 8d	2d
2337	580	57993		8s 8d	2d
2338	580	57994		£1 14s 8d	8d
2339	580	57995		13s 	3d
2340	580	57996		13s 	3d
2341	580	57997		4s 4d	1d
2342	580	57998		4s 4d	1d
2343	580	57999		13s 	3d
2344	580	58000		8s 8d	2d
2345	580	58001		4s 4d	1d
2346	580	58002		8s 8d	2d
2347	580	58003		8s 8d	2d
2348	580	58004		13s 	3d
2349	580	58005		8s 8d	2d
2350	580	58006		13s 	3d
2351	580	58007		13s 	3d
2352	580	58008		13s 	3d	
2353	580	58009		8s 8d	2d	
2354	580	58010		4s 4d	1d	
2355	580	58011		8s 8d	2d	
2356	580	58012		4s 4d	1d	
2357	580	58013		4s 4d	1d	
2358	580	58014		4s 4d	1d	
2359	580	58015		4s 4d	1d	
2360	580	58016		13s 	3d	
2361	580	58017		4s 4d	1d	
2362	581	58018		17s 4d	4d	scoring system by name; most have 4 scores
2363	581	58019		13s 	3d	
2364	581	58020		8s 8d	2d	same hous
2365	581	58021		4s 4d	1d	no scores by this name
2366	581	58022		4s 4d	1d	
2367	581	58023		17s 4d	4d	
2368	581	58024		17s 4d	4d	
2369	581	58025		£1 14s 8d	8d	
2370	581	58026		17s 4d	4d	
2371	581	58027		 		no scores by this name
2372	581	58028		£5 4s 	2s	no scores by this name
2373	581	58029		13s 	3d	
2374	581	58030		17s 4d	4d	
2375	581	58031		17s 4d	4d	
2376	581	58032		4s 4d	1d	
2377	581	58033		13s 	3d	three scores by this name
2378	581	58034		4s 4d	1d	
2379	581	58035		13s 	3d	
2380	581	58036		4s 4d	1d	
2381	581	58037		4s 4d	1d	three scores by this name
2382	581	58038		13s 	3d	
2383	581	58039		8s 8d	2d	
2384	581	58040		8s 8d	2d	
2385	581	58041		4s 4d	1d	
2386	581	58042		8s 8d	2d	
2387	581	58043		17s 4d	4d	
2388	581	58044		4s 4d	1d	
2389	581	58045		17s 4d	4d	
2390	581	58046		8s 8d	2d	paid 3s; no scores by this name
2391	581	58047		8s 8d	2d	
2392	581	58048		g£1 14s 8d	g8d	& Partner
2393	581	58049		4s 4d	1d	churchwarden
2394	581	58050		8s 8d	2d	
2395	581	58051		8s 8d	2d	two scores by this name
2396	581	58052		4s 4d	1d	three scores by this name
2397	581	58053		4s 4d	1d	
2398	581	58054		8s 8d	2d	
2399	581	58055		4s 4d	1d	
2400	581	58056		 		not rated
2401	581	58057		13s 	3d	
2402	581	58058		8s 8d	2d	
2403	581	58059		8s 8d	2d	
2404	581	58060		4s 4d	1d	no scores by this name
2405	581	58061		8s 8d	2d	
2406	581	58062		£1 14s 8d	8d	
2407	581	58063		13s 	3d	
2408	581	58064		13s 	3d	
2409	581	58065		4s 4d	1d	same hous
2410	581	58066		4s 4d	1d	two scores by this name
2411	581	58067		13s 	3d	
2412	581	58068		8s 8d	2d	two scores by this name
2413	581	58069		4s 4d	1d	same hous
2414	581	58070		8s 8d	2d	
2415	581	58071		8s 8d	2d	
2416	581	58072		13s 	3d	
2417	581	58073		13s 	3d	two scores by this name
2418	581	58074		13s 	3d	
2419	581	58075		13s 	3d	
2420	581	58076		17s 4d	4d	
2421	581	58077		8s 8d	2d	
2422	581	58078		4s 4d	1d	three scores by this name
2423	581	58079		8s 8d	2d	no scores by this name
2424	581	58080		4s 4d	1d	
2425	581	58081		4s 4d	1d	no scores by this name
2426	581	58082		4s 4d	1d	
2427	581	58083		13s 	3d	
2428	581	58084		4s 4d	1d	
2429	582	58085		17s 4d	4d	scoring system by name; most have 4 scores
2430	582	58086		13s 	3d	
2431	582	58087		8s 8d	2d	no scores by this name
2432	582	58088		4s 4d	1d	
2433	582	58089		4s 4d	1d	three scores by this name
2434	582	58090		17s 4d	4d	
2435	582	58091		17s 4d	4d	
2436	582	58092		£1 14s 8d	8d	
2437	582	58093		17s 4d	4d	
2438	582	58094		£5 4s 	2s	
2439	582	58095		13s 	3d	
2440	582	58096		17s 4d	4d	
2441	582	58097		17s 4d	4d	
2442	582	58098		8s 8d	2d	
2443	582	58099		g17s 4d	g4d	& Ptner
2444	582	58100		4s 4d	1d	
2445	582	58101		13s 	3d	
2446	582	58102		4s 4d	1d	
2447	582	58103		4s 4d	1d	
2448	582	58104		13s 	3d	
2449	582	58105		8s 8d	2d	
2450	582	58106		8s 8d	2d	
2451	582	58107		8s 8d	2d	
2452	582	58108		8s 8d	2d	
2453	582	58109		17s 4d	4d	
2454	582	58110		4s 4d	1d	
2455	582	58111		17s 4d	4d	
2456	582	58112		4s 4d	1d	
2457	582	58113		8s 8d	2d	
2458	582	58114		g£1 14s 8d	g8d	& Partner
2459	582	58115		8s 8d	2d	
2460	582	58116		8s 8d	2d	
2461	582	58117		8s 8d	2d	two scores by this name
2462	582	58118		4s 4d	1d	three scores by this name
2463	582	58119		4s 4d	1d	one score by this name
2464	582	58120		4s 4d	1d	
2465	582	58121		8s 8d	2d	
2466	582	58122		4s 4d	1d	
2467	582	58123		8s 8d	2d	
2468	582	58124		13s 	3d	
2469	582	58125		8s 8d	2d	
2470	582	58126		8s 8d	2d	
2471	582	58127		£1 14s 8d	8d	
2472	582	58128		g17s 4d	g4d	& John Sharp; joint assessment with pid58149
2473	582	58129		13s 	3d	
2474	582	58130		8s 8d	2d	
2475	582	58131		13s 	3d	
2476	582	58132		8s 8d	2d	no scores by this name
2477	582	58133		4s 4d	1d	same house
2478	582	58134		8s 8d	2d	
2479	582	58135		8s 8d	2d	
2480	582	58136		13s 	3d	
2481	582	58137		13s 	3d	
2482	582	58138		13s 	3d	
2483	582	58139		13s 	3d	churchwarden
2484	582	58140		17s 4d	4d	
2485	582	58141		8s 8d	2d	
2486	582	58142		4s 4d	1d	one score by this name
2487	582	58143		8s 8d	2d	
2488	582	58144		4s 4d	1d	no scores by this name
2489	582	58145		4s 4d	1d	no scores by this name
2490	582	58146		4s 4d	1d	no scores by this name
2491	582	58147		13s 	3d	
2492	582	58148		4s 4d	1d	
2493	582	58149		g17s 4d	g4d	joint assessment with pid58128
2494	583	58150		2s 3d		scoring system by name; most have 4 scores
2495	583	58151		2s 3d		
2496	583	58152		3s 5d		
2497	583	58153		3s 		
2498	583	58154		4s 6d		
2499	583	58155		2s 3d		no scores by this name
2500	583	58156		6s 0d		
2501	583	58157		g2s g3d		& ptner
2502	583	58158		2s 3d		
2503	583	58159		2s 3d		
2504	583	58160		2s 3d		
2505	583	58161		2s 3d		
2506	583	58162		2s 3d		
2507	583	58163		2s 3d		
2508	583	58164		1s 		
2509	583	58165		1s 6d		
2510	583	58166		2s 3d		
2511	583	58167		2s 3d		
2512	583	58168		6d		
2513	583	58169		2s 3d		
2514	583	58170		g1s 		and John Scopen; listed jointly with pid58203
2515	583	58171		1s 6d		
