flag_id	person_id	flags
1209	8220	senior/ the elder
1210	8223	householder
1211	8224	stranger
1212	8227	servant/belonging to/man of/nurse
1213	8231	householder
1214	8232	householder
1215	8233	servant/belonging to/man of/nurse
1216	8234	servant/belonging to/man of/nurse
1217	8235	servant/belonging to/man of/nurse
1218	8237	servant/belonging to/man of/nurse
1219	8238	servant/belonging to/man of/nurse
1220	8239	servant/belonging to/man of/nurse
1221	8240	servant/belonging to/man of/nurse
1222	8245	servant/belonging to/man of/nurse
1223	8248	householder
1224	8249	minister
1225	8260	servant/belonging to/man of/nurse
1226	8261	stranger
1227	8261	foreigner
1228	8265	servant/belonging to/man of/nurse
1229	8266	servant/belonging to/man of/nurse
1230	8274	servant/belonging to/man of/nurse
1231	8278	servant/belonging to/man of/nurse
1232	8281	householder
1233	8284	servant/belonging to/man of/nurse
1234	8288	servant/belonging to/man of/nurse
1235	8289	stranger
1236	8290	householder
1237	8291	senior/ the elder
1238	8291	householder
1239	8292	householder
1240	8293	servant/belonging to/man of/nurse
1241	8294	householder
1242	8295	servant/belonging to/man of/nurse
1243	8296	householder
1244	8300	minister
1245	8304	householder
1246	8305	servant/belonging to/man of/nurse
1247	8307	servant/belonging to/man of/nurse
1249	8311	servant/belonging to/man of/nurse
1250	8312	householder
1251	8315	widow(er)
1252	8316	servant/belonging to/man of/nurse
1253	8318	stranger
1254	8321	servant/belonging to/man of/nurse
1255	8322	servant/belonging to/man of/nurse
1256	8325	householder
1257	8329	servant/belonging to/man of/nurse
1258	8330	servant/belonging to/man of/nurse
1259	8331	householder
1260	8332	stranger
1261	8333	servant/belonging to/man of/nurse
1262	8334	servant/belonging to/man of/nurse
1263	8335	stranger
1264	8336	householder
1265	8340	servant/belonging to/man of/nurse
1266	8342	householder
1267	8345	stranger
1268	8347	householder
1269	8348	generosus
1270	8350	generosus
1271	8350	stranger
1272	8358	stranger
1273	8360	servant/belonging to/man of/nurse
1274	8362	servant/belonging to/man of/nurse
1275	8365	householder
1276	8367	servant/belonging to/man of/nurse
1277	8370	servant/belonging to/man of/nurse
1278	8371	householder
1279	8372	child
1280	8377	servant/belonging to/man of/nurse
1281	8381	senior/ the elder
1282	8385	householder
1283	8388	householder
1284	8391	servant/belonging to/man of/nurse
1285	8392	servant/belonging to/man of/nurse
1286	8399	householder
1287	8402	widow(er)
1288	8403	servant/belonging to/man of/nurse
1289	8404	stranger
1290	8405	servant/belonging to/man of/nurse
1291	8406	servant/belonging to/man of/nurse
1292	8407	householder
1293	8412	servant/belonging to/man of/nurse
1294	8418	householder
1295	8420	child
1296	8421	servant/belonging to/man of/nurse
1297	8422	householder
1298	8423	servant/belonging to/man of/nurse
1299	8426	servant/belonging to/man of/nurse
1300	8427	stranger
1301	8430	householder
1302	8431	servant/belonging to/man of/nurse
1303	8434	servant/belonging to/man of/nurse
1305	8437	servant/belonging to/man of/nurse
1306	8438	servant/belonging to/man of/nurse
1307	8441	householder
1308	8442	householder
1309	8444	servant/belonging to/man of/nurse
1310	8446	householder
1311	8448	householder
1312	8457	servant/belonging to/man of/nurse
1313	8458	householder
1314	8468	householder
1315	8469	servant/belonging to/man of/nurse
1316	8470	child
1317	8472	servant/belonging to/man of/nurse
1318	8482	stranger
1319	8483	stranger
1320	8488	servant/belonging to/man of/nurse
1321	8489	servant/belonging to/man of/nurse
1322	8490	child
1323	8495	widow(er)
1324	8496	stillborn
1325	8496	child
1326	8498	householder
1327	8499	servant/belonging to/man of/nurse
1328	8500	servant/belonging to/man of/nurse
1329	8501	parish child
1330	8507	servant/belonging to/man of/nurse
1331	8508	stillborn
1332	8508	child
1333	8509	widow(er)
1334	8510	householder
1335	8515	generosus
1336	8516	householder
1337	8520	servant/belonging to/man of/nurse
1338	8513	servant/belonging to/man of/nurse
1339	8522	generosus
1340	8524	householder
1341	8525	householder
1342	8533	stranger
1343	8535	servant/belonging to/man of/nurse
1344	8538	stranger
1345	8539	stranger
1346	8541	widow(er)
1347	8543	householder
1348	8544	stranger
1350	8550	servant/belonging to/man of/nurse
1351	8552	widow(er)
1352	8552	lodger
1353	8557	servant/belonging to/man of/nurse
1354	8559	householder
1355	8560	householder
1356	8561	lodger
1357	8563	householder
1358	8568	widow(er)
1359	8568	pensioner
1360	8569	householder
1361	8572	child
1362	8573	lodger
1363	8574	householder
1364	8575	householder
1365	8580	widow(er)
1366	8580	stranger
1367	8583	child
1368	8584	servant/belonging to/man of/nurse
1369	8586	child
1370	8589	servant/belonging to/man of/nurse
1371	8592	lodger
1372	8594	widow(er)
1373	8597	servant/belonging to/man of/nurse
1374	8598	householder
1375	8599	servant/belonging to/man of/nurse
1376	8604	lodger
1377	8606	householder
1378	8607	stillborn
1379	8607	child
1380	8608	stranger
1381	8609	child
1382	8611	widow(er)
1383	8612	householder
1384	8615	servant/belonging to/man of/nurse
1385	8616	householder
1386	8617	householder
1387	4056	doctor
1388	8621	servant/belonging to/man of/nurse
1389	8626	child
1390	8627	lodger
1391	8632	child
1392	8636	widow(er)
1393	8639	householder
1394	8640	child
1395	8640	stillborn
1396	8644	widow(er)
1397	8644	stranger
1398	8646	servant/belonging to/man of/nurse
1399	8647	stranger
1401	8650	servant/belonging to/man of/nurse
1402	8654	child
1403	8656	sexton
1404	8657	stranger
1405	8657	gentle(wo)man
1406	8660	stranger
1407	8665	widow(er)
1408	8666	lodger
1409	8669	stranger
1410	8670	stranger
1411	8674	parish child
1412	8678	widow(er)
1413	8678	stranger
1414	8680	child
1416	8682	servant/belonging to/man of/nurse
1417	8684	widow(er)
1418	8686	widow(er)
1419	8686	pensioner
1420	8687	servant/belonging to/man of/nurse
1421	8695	stranger
1422	8696	stillborn
1423	8696	child
1424	8702	servant/belonging to/man of/nurse
1425	8705	child
1426	8707	servant/belonging to/man of/nurse
1427	8709	doctor
1428	8709	stranger
1430	8722	stillborn
1431	8722	child
1432	8723	servant/belonging to/man of/nurse
1433	8724	lodger
1434	8725	lodger
1435	8726	widow(er)
1436	8727	widow(er)
1437	8730	child
1439	8730	christened
1440	8732	householder
1441	8733	householder
1442	8734	servant/belonging to/man of/nurse
1443	8737	servant/belonging to/man of/nurse
1444	8738	stranger
1445	8739	servant/belonging to/man of/nurse
1446	8741	householder
1447	8742	servant/belonging to/man of/nurse
1448	8743	widow(er)
1449	8744	spinster
1450	8745	stranger
1451	8748	lodger
1452	8749	householder
1453	8750	parish child/child of the people
1454	8757	widow(er)
1455	8758	sexton
1456	8759	householder
1457	8761	lodger
1458	8763	lodger
1459	8764	householder
1460	8767	servant/belonging to/man of/nurse
1461	8771	servant/belonging to/man of/nurse
1462	8772	servant/belonging to/man of/nurse
1463	8776	stranger
1464	8777	householder
1465	8780	widow(er)
1466	8783	householder
1467	8784	lodger
1468	8786	householder
1470	8791	pensioner
1471	8792	clerk
1473	8810	child
1474	8811	widow(er)
1475	8814	minister
1476	8816	householder
1477	8820	clerk
1478	8830	servant/belonging to/man of/nurse
1479	8831	child
1480	8831	christened
1481	8838	child
1482	8845	servant/belonging to/man of/nurse
1483	8851	householder
1484	8854	servant/belonging to/man of/nurse
1485	8857	child
1486	8858	minister
1487	8877	child
1488	8886	parish child/child of the people
1489	8887	parish child/child of the people
1490	8888	servant/belonging to/man of/nurse
1492	8906	pensioner
1493	8908	foundling
1494	8915	servant/belonging to/man of/nurse
1495	8918	householder
1496	8919	stranger
1497	8920	householder
1498	8921	lodger
1499	8922	stranger
1500	8924	servant/belonging to/man of/nurse
1501	8925	servant/belonging to/man of/nurse
1502	8926	stillborn
1503	8926	child
1504	8929	servant/belonging to/man of/nurse
1505	8931	householder
1506	8932	widow(er)
1507	8938	servant/belonging to/man of/nurse
1508	8942	householder
1509	8943	child
1510	8944	lodger
1511	8945	widow(er)
1512	8947	child
1514	8951	lodger
1515	8952	doctor
1516	8957	widow(er)
1517	8958	child
1518	8959	householder
1519	8960	servant/belonging to/man of/nurse
1520	8961	stillborn
1521	8961	child
1522	8963	servant/belonging to/man of/nurse
1523	8963	black
1524	8966	householder
1525	8970	householder
1526	8972	lodger
1527	8979	child
1528	8980	lodger
1529	8984	servant/belonging to/man of/nurse
1530	8995	servant/belonging to/man of/nurse
1531	8996	lodger
1532	8999	rector
1533	9005	stranger
1534	9006	householder
1536	9008	stranger
1537	9012	stranger
1538	9016	householder
1539	9017	householder
1540	9025	widow(er)
1541	9030	stranger
1542	9032	servant/belonging to/man of/nurse
1543	9034	servant/belonging to/man of/nurse
1544	9042	stranger
1545	9043	stranger
1546	9046	servant/belonging to/man of/nurse
1547	9047	householder
1548	9053	servant/belonging to/man of/nurse
1549	9054	householder
1550	9058	child
1551	9058	stillborn
1552	9059	widow(er)
1553	9059	pensioner
1554	9060	householder
1555	9068	lodger
1556	9070	servant/belonging to/man of/nurse
1557	9071	lodger
1558	9072	child
1559	9073	householder
1560	9079	servant/belonging to/man of/nurse
1561	9080	lodger
1562	9081	servant/belonging to/man of/nurse
1563	9086	stranger
1564	9088	householder
1565	9090	stranger
1566	9092	stranger
1567	9093	lodger
1568	9094	widow(er)
1569	9096	householder
1570	9097	child
1571	9101	lodger
1572	9104	servant/belonging to/man of/nurse
1573	9108	stranger
1574	9111	stranger
1575	9114	widow(er)
1576	9116	lodger
1577	9118	child
1578	9126	householder
1579	9127	stranger
1580	9128	lodger
1581	9130	stranger
1582	9131	lodger
1583	9132	lodger
1584	9135	servant/belonging to/man of/nurse
1585	9137	servant/belonging to/man of/nurse
1586	9138	servant/belonging to/man of/nurse
1587	9143	servant/belonging to/man of/nurse
1588	9145	servant/belonging to/man of/nurse
1589	9146	servant/belonging to/man of/nurse
1590	9150	child
1591	9150	christened
1592	9151	lodger
1593	9159	lodger
1594	9160	householder
1595	9161	lodger
1596	9164	householder
1597	9169	householder
1598	9170	stranger
1599	9171	householder
1600	9175	householder
1601	9178	stranger
1602	9179	widow(er)
1603	9181	stranger
1604	9183	stillborn
1605	9184	junior/the younger
1606	9185	servant/belonging to/man of/nurse
1607	9190	servant/belonging to/man of/nurse
1608	9191	lodger
1609	9195	householder
1610	9198	stranger
1611	9203	child
1612	9211	stranger
1613	9213	servant/belonging to/man of/nurse
1614	9215	householder
1615	9219	stranger
1616	9223	child
1617	9226	junior/the younger
1618	9229	householder
1619	9230	lodger
1620	9231	widow(er)
1621	9233	child
1622	9233	christened
1623	9235	widow(er)
1624	9241	householder
1625	9245	householder
1626	9247	lodger
1627	9253	widow(er)
1628	9259	stranger
1629	9261	lodger
1630	9266	child
1631	9268	householder
1632	9269	householder
1633	9271	householder
1634	9272	stillborn
1635	9272	child
1636	9273	pensioner
1637	9278	stranger
1638	9283	stranger
1639	9294	stranger
1640	9296	stillborn
1641	9296	child
1642	9297	servant/belonging to/man of/nurse
1643	9299	servant/belonging to/man of/nurse
1644	9302	child
1645	9303	householder
1646	9304	stranger
1647	9309	pensioner
1648	9310	householder
1649	9315	lodger
1650	9316	servant/belonging to/man of/nurse
1651	9317	lodger
1652	9323	lodger
1653	9329	widow(er)
1654	9330	widow(er)
1655	9331	lodger
1656	9336	stillborn
1657	9336	child
1658	9342	doctor
1659	9343	lodger
1660	9346	lodger
1661	9347	householder
1662	9349	stillborn
1663	9349	child
1664	9350	householder
1665	9363	stranger
1666	9365	stranger
1667	9366	servant/belonging to/man of/nurse
1668	9367	householder
1669	9369	householder
1670	9370	stillborn
1671	9370	child
1672	9372	servant/belonging to/man of/nurse
1673	9374	householder
1674	9375	servant/belonging to/man of/nurse
1675	9377	householder
1676	9378	stranger
1677	9381	householder
1678	9382	widow(er)
1679	9390	householder
1680	9394	servant/belonging to/man of/nurse
1681	9399	servant/belonging to/man of/nurse
1682	9400	householder
1683	9401	stillborn
1684	9401	child
1685	9405	child
1686	9410	lodger
1687	9412	stranger
1688	9413	lodger
1689	9414	child
1690	9415	widow(er)
1691	9419	lodger
1692	9420	servant/belonging to/man of/nurse
1693	9422	servant/belonging to/man of/nurse
1694	9426	foundling
1695	9427	foundling
1696	9428	illegitimate
1697	9429	lodger
1698	9431	child
1700	9432	widow(er)
1701	9433	servant/belonging to/man of/nurse
1702	9445	householder
1703	9702	widow(er)
1704	9690	widow(er)
1705	9817	generosus
1706	9901	widow(er)
1707	10094	alias
1708	10271	widow(er)
1709	10325	widow(er)
1710	10337	widow(er)
1711	10407	lady
1712	10439	generosus
1713	10449	widow(er)
1714	10460	minister
1715	10444	minister
1716	10480	knight
1717	10480	baronet
1718	10481	generosus
1719	10508	proctor of Doctor's Commons
1720	10509	widow(er)
1721	10512	gentle(wo)man
1722	10514	gentle(wo)man
1723	10520	widow(er)
1724	10521	widow(er)
1725	10530	gentle(wo)man
1726	10534	widow(er)
1727	10542	of Inn of Court
1729	10543	widow(er)
1730	10562	bachelor
1731	10563	widow(er)
1734	10574	widow(er)
1735	10578	bachelor
1736	10607	widow(er)
1737	10610	foreigner
1738	10622	of Inn of Court
1739	10638	widow(er)
1740	10690	widow(er)
1741	10700	widow(er)
1742	10701	widow(er)
1743	10721	junior/the younger
1745	10799	of Inn of Court
1747	10948	died presently
1748	7942	ancient/old/aged
1749	1707	servant/belonging to/man of/nurse
1750	1711	servant/belonging to/man of/nurse
1751	1811	servant/belonging to/man of/nurse
1752	1874	servant/belonging to/man of/nurse
1753	1985	minister
1754	2003	minister
1755	2038	gentle(wo)man
1756	2086	gentle(wo)man
1757	2115	gentle(wo)man
1758	2122	gentle(wo)man
1759	2247	maid
1760	2447	gentle(wo)man
1761	2487	gentle(wo)man
1762	2794	gentle(wo)man
1763	3863	householder
1764	3950	householder
1765	3985	householder
1766	4012	householder
1767	4045	householder
1768	4245	householder
1769	4305	householder
1770	4331	householder
1771	4447	lodger
1772	4513	householder
1773	7787	servant/belonging to/man of/nurse
1774	7788	servant/belonging to/man of/nurse
1775	7791	servant/belonging to/man of/nurse
1776	7793	servant/belonging to/man of/nurse
1777	7794	servant/belonging to/man of/nurse
1778	7808	servant/belonging to/man of/nurse
1779	7913	servant/belonging to/man of/nurse
1780	7963	servant/belonging to/man of/nurse
1781	7964	servant/belonging to/man of/nurse
1782	7965	servant/belonging to/man of/nurse
1783	7997	servant/belonging to/man of/nurse
1784	7999	servant/belonging to/man of/nurse
1786	8118	servant/belonging to/man of/nurse
1787	8243	servant/belonging to/man of/nurse
1788	8251	servant/belonging to/man of/nurse
1789	8484	householder
1790	8506	householder
1791	8736	householder
1792	8752	servant/belonging to/man of/nurse
1793	8787	stranger
1794	8927	householder
1795	9033	lodger
1796	10538	gentle(wo)man
1798	11001	illegitimate
1799	11271	foundling
1800	11271	died presently
1801	11277	died presently
1802	11279	twins/multiple birth
1803	11278	twins/multiple birth
1804	11289	foundling
1805	11345	illegitimate
1806	11358	foundling
1807	11365	foundling
1811	11383	foundling
1812	11411	foundling
1813	11435	foundling
1814	11443	foundling
1815	11462	foundling
1817	11474	foundling
1818	11476	foundling
1819	11482	foundling
1820	11512	foundling
1821	11515	foundling
1822	11516	foundling
1823	11517	foundling
1824	11531	foundling
1825	11532	foundling
1826	11539	foundling
1827	11571	foundling
1828	11616	foundling
1829	11631	foundling
1831	11718	foundling
1835	11723	foundling
1836	11738	foundling
1837	11744	foundling
1838	11749	foundling
