event_id	link_event_id	event_date	parish	event	memo	marriage_location	marriage_authorisation
522292	522292	2/9/1669 00:00:00	Clerkenwell	burial
522293	522293	2/9/1669 00:00:00	Clerkenwell	burial
522294	522294	2/9/1669 00:00:00	Clerkenwell	burial
522295	522295	3/9/1669 00:00:00	Clerkenwell	burial
522296	522296	3/9/1669 00:00:00	Clerkenwell	burial
522297	522297	3/9/1669 00:00:00	Clerkenwell	burial
522298	522298	3/9/1669 00:00:00	Clerkenwell	burial
522299	522299	3/9/1669 00:00:00	Clerkenwell	burial
522300	522300	3/9/1669 00:00:00	Clerkenwell	burial
522301	522301	7/9/1669 00:00:00	Clerkenwell	burial
522302	522302	7/9/1669 00:00:00	Clerkenwell	burial
522303	522303	7/9/1669 00:00:00	Clerkenwell	burial
522304	522304	9/9/1669 00:00:00	Clerkenwell	burial
522305	522305	10/9/1669 00:00:00	Clerkenwell	burial
522306	522306	10/9/1669 00:00:00	Clerkenwell	burial
522307	522307	10/9/1669 00:00:00	Clerkenwell	burial
522308	522308	10/9/1669 00:00:00	Clerkenwell	burial
522309	522309	12/9/1669 00:00:00	Clerkenwell	burial
522310	522310	12/9/1669 00:00:00	Clerkenwell	burial
522311	522311	12/9/1669 00:00:00	Clerkenwell	burial
522312	522312	13/9/1669 00:00:00	Clerkenwell	burial
522313	522313	13/9/1669 00:00:00	Clerkenwell	burial
522314	522314	13/9/1669 00:00:00	Clerkenwell	burial
522315	522315	13/9/1669 00:00:00	Clerkenwell	burial
522316	522316	13/9/1669 00:00:00	Clerkenwell	burial
522317	522317	14/9/1669 00:00:00	Clerkenwell	burial
522318	522318	14/9/1669 00:00:00	Clerkenwell	burial
522319	522319	16/9/1669 00:00:00	Clerkenwell	burial
522320	522320	16/9/1669 00:00:00	Clerkenwell	burial
522321	522321	17/9/1669 00:00:00	Clerkenwell	burial
522322	522322	17/9/1669 00:00:00	Clerkenwell	burial
522323	522323	20/9/1669 00:00:00	Clerkenwell	burial
522324	522324	20/9/1669 00:00:00	Clerkenwell	burial
522325	522325	20/9/1669 00:00:00	Clerkenwell	burial
522326	522326	22/9/1669 00:00:00	Clerkenwell	burial
522327	522327	22/9/1669 00:00:00	Clerkenwell	burial
522328	522328	22/9/1669 00:00:00	Clerkenwell	burial
522329	522329	25/9/1669 00:00:00	Clerkenwell	burial
522330	522330	25/9/1669 00:00:00	Clerkenwell	burial
522331	522331	25/9/1669 00:00:00	Clerkenwell	burial
522332	522332	26/9/1669 00:00:00	Clerkenwell	burial
522333	522333	26/9/1669 00:00:00	Clerkenwell	burial
522334	522334	26/9/1669 00:00:00	Clerkenwell	burial
522335	522335	27/9/1669 00:00:00	Clerkenwell	burial
522336	522336	27/9/1669 00:00:00	Clerkenwell	burial
522337	522337	29/9/1669 00:00:00	Clerkenwell	burial
522338	522338	29/9/1669 00:00:00	Clerkenwell	burial
522339	522339	30/9/1669 00:00:00	Clerkenwell	burial
522340	522340	1/10/1669 00:00:00	Clerkenwell	burial
522341	522341	2/10/1669 00:00:00	Clerkenwell	burial
522342	522342	2/10/1669 00:00:00	Clerkenwell	burial
522343	522343	2/10/1669 00:00:00	Clerkenwell	burial
522344	522344	4/10/1669 00:00:00	Clerkenwell	burial
522345	522345	4/10/1669 00:00:00	Clerkenwell	burial
522346	522346	4/10/1669 00:00:00	Clerkenwell	burial
522347	522347	5/10/1669 00:00:00	Clerkenwell	burial
522348	522348	5/10/1669 00:00:00	Clerkenwell	burial
522349	522349	5/10/1669 00:00:00	Clerkenwell	burial
522350	522350	6/10/1669 00:00:00	Clerkenwell	burial
522351	522351	6/10/1669 00:00:00	Clerkenwell	burial
522352	522352	6/10/1669 00:00:00	Clerkenwell	burial
522353	522353	7/10/1669 00:00:00	Clerkenwell	burial
522354	522354	7/10/1669 00:00:00	Clerkenwell	burial
522355	522355	7/10/1669 00:00:00	Clerkenwell	burial
522356	522356	8/10/1669 00:00:00	Clerkenwell	burial
522357	522357	8/10/1669 00:00:00	Clerkenwell	burial
