struct_idx	county	phillimore	text_type
13107	DBY	"7,2"	E
13108	DBY	"7,3"	E
13109	DBY	"7,4"	E
13110	DBY	"7,5"	E
13111	DBY	"7,6"	E
13112	DBY	"7,7"	E
13113	DBY	"7,8"	E
13114	DBY	"7,9"	E
13115	DBY	"7,10"	E
13116	DBY	"7,11"	E
13117	DBY	"7,12"	E
13118	DBY	"7,13"	E
13120	DBY	"8,1"	E
13121	DBY	"8,2"	E
13122	DBY	"8,3"	E
13123	DBY	"8,4"	E
13124	DBY	"8,5"	E
13125	DBY	"8,6"	E
13127	DBY	"9,1"	E
13128	DBY	"9,2"	E
13129	DBY	"9,3"	E
13130	DBY	"9,4"	E
13131	DBY	"9,5"	E
13132	DBY	"9,6"	E
13134	DBY	"10,1"	E
13135	DBY	"10,2"	E
13136	DBY	"10,3"	E
13137	DBY	"10,4"	E
13138	DBY	"10,5"	E
13139	DBY	"10,6"	E
13140	DBY	"10,7"	E
13141	DBY	"10,8"	E
13142	DBY	"10,9"	E
13143	DBY	"10,10"	E
13144	DBY	"10,11"	E
13145	DBY	"10,12"	E
13146	DBY	"10,13"	E
13147	DBY	"10,14"	E
13148	DBY	"10,15"	E
13149	DBY	"10,16"	E
13150	DBY	"10,17"	E
13151	DBY	"10,18"	E
13152	DBY	"10,19"	E
13153	DBY	"10,20"	E
13154	DBY	"10,21"	E
13155	DBY	"10,22"	E
13156	DBY	"10,23"	E
13157	DBY	"10,24"	E
13158	DBY	"10,25"	E
13159	DBY	"10,26"	E
13160	DBY	"10,27"	E
13162	DBY	"11,1"	E
13163	DBY	"11,2"	E
13164	DBY	"11,3"	E
13165	DBY	"11,4"	E
13166	DBY	"11,5"	E
13168	DBY	"12,1"	E
13169	DBY	"12,2"	E
13170	DBY	"12,3"	E
13171	DBY	"12,4"	E
13172	DBY	"12,5"	E
13174	DBY	"13,1"	E
13175	DBY	"13,2"	E
13177	DBY	"14,1"	E
13178	DBY	"14,2"	E
13179	DBY	"14,3"	E
13180	DBY	"14,4"	E
13181	DBY	"14,5"	E
13182	DBY	"14,6"	E
13183	DBY	"14,7"	E
13184	DBY	"14,8"	E
13185	DBY	"14,9"	E
13186	DBY	"14,10"	E
13187	DBY	"14,11"	E
13189	DBY	"15,1"	E
13191	DBY	"16,1"	E
13192	DBY	"16,2"	E
13193	DBY	"16,3"	E
13194	DBY	"16,4"	E
13195	DBY	"16,5"	E
13196	DBY	"16,6"	E
13197	DBY	"16,7"	E
13198	DBY	"16,8"	E
13200	DBY	"17,1"	E
13201	DBY	"17,2"	E
13202	DBY	"17,3"	E
13203	DBY	"17,4"	E
13204	DBY	"17,5"	E
13205	DBY	"17,6"	E
13206	DBY	"17,7"	E
13207	DBY	"17,8"	E
13208	DBY	"17,9"	E
13209	DBY	"17,10"	E
13210	DBY	"17,11"	E
13211	DBY	"17,12"	E
13212	DBY	"17,13"	E
13213	DBY	"17,14"	E
13214	DBY	"17,15"	E
13215	DBY	"17,16"	E
13216	DBY	"17,17"	E
13217	DBY	"17,18"	E
13218	DBY	"17,19"	E
13219	DBY	"17,20"	E
13220	DBY	"17,21"	E
13221	DBY	"17,22"	E
13222	DBY	"17,23"	E
13223	DBY	B1	U
13224	DBY	B2	U
13225	DBY	B3	U
13226	DBY	B4	U
13227	DBY	B5	U
13228	DBY	B6	U
13229	DBY	B7	U
13230	DBY	B8	U
13231	DBY	B9	U
13232	DBY	B10	U
13233	DBY	B11	U
13234	DBY	B12	U
13235	DBY	B13	U
13236	DBY	B14	U
13237	DBY	B15	U
13238	DBY	B16	U
13239	NTT	B1	U
13240	NTT	B2	U
13241	NTT	B3	U
13242	NTT	B4	U
13243	NTT	B5	U
13244	NTT	B6	U
13245	NTT	B7	U
13246	NTT	B8	U
13247	NTT	B9	U
13248	NTT	B10	U
13249	NTT	B11	U
13250	NTT	B12	U
13251	NTT	B13	U
13252	NTT	B14	U
13253	NTT	B15	U
13254	NTT	B16	U
13255	NTT	B17	U
13256	NTT	B18	U
13257	NTT	B19	U
13258	NTT	B20	U
13260	NTT	S1	C
13261	NTT	S2	C
13262	NTT	S3	C
13263	NTT	S4	C
13264	NTT	S5	C
13265	NTT	S6	C
13269	NTT	"1,1"	E
13270	NTT	"1,2"	E
13271	NTT	"1,3"	E
13272	NTT	"1,4"	E
13273	NTT	"1,5"	E
13274	NTT	"1,6"	E
13275	NTT	"1,7"	E
13276	NTT	"1,8"	E
13277	NTT	"1,9"	E
13278	NTT	"1,10"	E
13279	NTT	"1,11"	E
13280	NTT	"1,12"	E
13281	NTT	"1,13"	E
13282	NTT	"1,14"	E
13283	NTT	"1,15"	E
13284	NTT	"1,16"	E
13285	NTT	"1,17"	E
13286	NTT	"1,18"	E
13287	NTT	"1,19"	E
13288	NTT	"1,20"	E
13289	NTT	"1,21"	E
13290	NTT	"1,22"	E
13291	NTT	"1,23"	E
13292	NTT	"1,24"	E
13293	NTT	"1,25"	E
13294	NTT	"1,26"	E
13295	NTT	"1,27"	E
13296	NTT	"1,28"	E
13297	NTT	"1,29"	E
13298	NTT	"1,30"	E
13299	NTT	"1,31"	E
13300	NTT	"1,32"	E
13301	NTT	"1,33"	E
13302	NTT	"1,34"	E
13303	NTT	"1,35"	E
13304	NTT	"1,36"	E
13305	NTT	"1,37"	E
13306	NTT	"1,38"	E
13307	NTT	"1,39"	E
13308	NTT	"1,40"	E
13309	NTT	"1,41"	E
13310	NTT	"1,42"	E
13311	NTT	"1,43"	E
13312	NTT	"1,44"	E
13313	NTT	"1,45"	E
13314	NTT	"1,46"	E
13315	NTT	"1,47"	E
13316	NTT	"1,48"	E
13317	NTT	"1,49"	E
13318	NTT	"1,50"	E
13319	NTT	"1,51"	E
13320	NTT	"1,52"	E
13321	NTT	"1,53"	E
13322	NTT	"1,54"	E
13323	NTT	"1,55"	E
13324	NTT	"1,56"	E
13325	NTT	"1,57"	E
13326	NTT	"1,58"	E
13327	NTT	"1,59"	E
13328	NTT	"1,60"	E
13329	NTT	"1,61"	E
13330	NTT	"1,62"	E
13331	NTT	"1,63"	E
13332	NTT	"1,64"	E
13333	NTT	"1,65"	E
13334	NTT	"1,66"	E
13336	NTT	"2,1"	E
13337	NTT	"2,2"	E
13338	NTT	"2,3"	E
13339	NTT	"2,4"	E
13340	NTT	"2,5"	E
13341	NTT	"2,6"	E
13342	NTT	"2,7"	E
13343	NTT	"2,8"	E
13344	NTT	"2,9"	E
13345	NTT	"2,10"	E
13347	NTT	"3,1"	E
13348	NTT	"3,2"	E
13349	NTT	"3,3"	E
13350	NTT	"3,4"	E
13352	NTT	"4,1"	E
13353	NTT	"4,2"	E
13354	NTT	"4,3"	E
13355	NTT	"4,4"	E
13356	NTT	"4,5"	E
13357	NTT	"4,6"	E
13358	NTT	"4,7"	E
13359	NTT	"4,8"	E
13361	NTT	"5,1"	E
13362	NTT	"5,2"	E
13363	NTT	"5,3"	E
13364	NTT	"5,4"	E
13365	NTT	"5,5"	E
13366	NTT	"5,6"	E
13367	NTT	"5,7"	E
13368	NTT	"5,8"	E
13369	NTT	"5,9"	E
13370	NTT	"5,10"	E
13371	NTT	"5,11"	E
13372	NTT	"5,12"	E
13373	NTT	"5,13"	E
13374	NTT	"5,14"	E
13375	NTT	"5,15"	E
13376	NTT	"5,16"	E
13377	NTT	"5,17"	E
13378	NTT	"5,18"	E
13379	NTT	"5,19"	E
13381	NTT	"6,1"	E
13382	NTT	"6,2"	E
13383	NTT	"6,3"	E
13384	NTT	"6,4"	E
13385	NTT	"6,5"	E
13386	NTT	"6,6"	E
13387	NTT	"6,7"	E
13388	NTT	"6,8"	E
13389	NTT	"6,9"	E
13390	NTT	"6,10"	E
13391	NTT	"6,11"	E
13392	NTT	"6,12"	E
13393	NTT	"6,13"	E
13394	NTT	"6,14"	E
13395	NTT	"6,15"	E
13397	NTT	"7,1"	E
13398	NTT	"7,2"	E
13399	NTT	"7,3"	E
13400	NTT	"7,4"	E
13401	NTT	"7,5"	E
13402	NTT	"7,6"	E
13404	NTT	"8,1"	E
13405	NTT	"8,2"	E
13407	NTT	"9,1"	E
13408	NTT	"9,2"	E
13409	NTT	"9,3"	E
13410	NTT	"9,4"	E
13411	NTT	"9,5"	E
13412	NTT	"9,6"	E
13413	NTT	"9,7"	E
13414	NTT	"9,8"	E
13415	NTT	"9,9"	E
13416	NTT	"9,10"	E
13417	NTT	"9,11"	E
13418	NTT	"9,12"	E
13419	NTT	"9,13"	E
13420	NTT	"9,14"	E
13421	NTT	"9,15"	E
13422	NTT	"9,16"	E
13423	NTT	"9,17"	E
13424	NTT	"9,18"	E
13425	NTT	"9,19"	E
13426	NTT	"9,20"	E
13427	NTT	"9,21"	E
13428	NTT	"9,22"	E
13429	NTT	"9,23"	E
13430	NTT	"9,24"	E
13431	NTT	"9,25"	E
13432	NTT	"9,26"	E
13433	NTT	"9,27"	E
13434	NTT	"9,28"	E
13435	NTT	"9,29"	E
13436	NTT	"9,30"	E
13437	NTT	"9,31"	E
13438	NTT	"9,32"	E
13439	NTT	"9,33"	E
13440	NTT	"9,34"	E
13441	NTT	"9,35"	E
13442	NTT	"9,36"	E
13443	NTT	"9,37"	E
13444	NTT	"9,38"	E
13445	NTT	"9,39"	E
13446	NTT	"9,40"	E
13447	NTT	"9,41"	E
13448	NTT	"9,42"	E
13449	NTT	"9,43"	E
13450	NTT	"9,44"	E
13451	NTT	"9,45"	E
13452	NTT	"9,46"	E
13453	NTT	"9,47"	E
13454	NTT	"9,48"	E
13455	NTT	"9,49"	E
13456	NTT	"9,50"	E
13457	NTT	"9,51"	E
13458	NTT	"9,52"	E
13459	NTT	"9,53"	E
13460	NTT	"9,54"	E
13461	NTT	"9,55"	E
13462	NTT	"9,56"	E
13463	NTT	"9,57"	E
13464	NTT	"9,58"	E
13465	NTT	"9,59"	E
13466	NTT	"9,60"	E
13467	NTT	"9,61"	E
13468	NTT	"9,62"	E
13469	NTT	"9,63"	E
13470	NTT	"9,64"	E
13471	NTT	"9,65"	E
13472	NTT	"9,66"	E
13473	NTT	"9,67"	E
13474	NTT	"9,68"	E
13475	NTT	"9,69"	E
13476	NTT	"9,70"	E
13477	NTT	"9,71"	E
13478	NTT	"9,72"	E
13479	NTT	"9,73"	E
13480	NTT	"9,74"	E
13481	NTT	"9,75"	E
13482	NTT	"9,76"	E
13483	NTT	"9,77"	E
13484	NTT	"9,78"	E
13485	NTT	"9,79"	E
13486	NTT	"9,80"	E
13487	NTT	"9,81"	E
13488	NTT	"9,82"	E
13489	NTT	"9,83"	E
13490	NTT	"9,84"	E
13491	NTT	"9,85"	E
13492	NTT	"9,86"	E
13493	NTT	"9,87"	E
13494	NTT	"9,88"	E
13495	NTT	"9,89"	E
13496	NTT	"9,90"	E
13497	NTT	"9,91"	E
13498	NTT	"9,92"	E
13499	NTT	"9,93"	E
13500	NTT	"9,94"	E
13501	NTT	"9,95"	E
13502	NTT	"9,96"	E
13503	NTT	"9,97"	E
13504	NTT	"9,98"	E
13505	NTT	"9,99"	E
13506	NTT	"9,100"	E
13507	NTT	"9,101"	E
13508	NTT	"9,102"	E
13509	NTT	"9,103"	E
13510	NTT	"9,104"	E
13511	NTT	"9,105"	E
13512	NTT	"9,106"	E
13513	NTT	"9,107"	E
13514	NTT	"9,108"	E
13515	NTT	"9,109"	E
13516	NTT	"9,110"	E
13517	NTT	"9,111"	E
13518	NTT	"9,112"	E
13519	NTT	"9,113"	E
13520	NTT	"9,114"	E
13521	NTT	"9,115"	E
13522	NTT	"9,116"	E
13523	NTT	"9,117"	E
13524	NTT	"9,118"	E
13525	NTT	"9,119"	E
13526	NTT	"9,120"	E
13527	NTT	"9,121"	E
13528	NTT	"9,122"	E
13529	NTT	"9,123"	E
13530	NTT	"9,124"	E
13531	NTT	"9,125"	E
13532	NTT	"9,126"	E
13533	NTT	"9,127"	E
13534	NTT	"9,128"	E
13535	NTT	"9,129"	E
13536	NTT	"9,130"	E
13537	NTT	"9,131"	E
13538	NTT	"9,132"	E
13540	NTT	"10,1"	E
13541	NTT	"10,2"	E
13542	NTT	"10,3"	E
13543	NTT	"10,4"	E
13544	NTT	"10,5"	E
13545	NTT	"10,6"	E
13546	NTT	"10,7"	E
13547	NTT	"10,8"	E
13548	NTT	"10,9"	E
13549	NTT	"10,10"	E
13550	NTT	"10,11"	E
13551	NTT	"10,12"	E
13552	NTT	"10,13"	E
13553	NTT	"10,14"	E
13554	NTT	"10,15"	E
13555	NTT	"10,16"	E
13556	NTT	"10,17"	E
13557	NTT	"10,18"	E
13558	NTT	"10,19"	E
13559	NTT	"10,20"	E
13560	NTT	"10,21"	E
13561	NTT	"10,22"	E
13562	NTT	"10,23"	E
13563	NTT	"10,24"	E
13564	NTT	"10,25"	E
13565	NTT	"10,26"	E
13566	NTT	"10,27"	E
13567	NTT	"10,28"	E
13568	NTT	"10,29"	E
13569	NTT	"10,30"	E
13570	NTT	"10,31"	E
13571	NTT	"10,32"	E
13572	NTT	"10,33"	E
13573	NTT	"10,34"	E
13574	NTT	"10,35"	E
13575	NTT	"10,36"	E
13576	NTT	"10,37"	E
13577	NTT	"10,38"	E
13578	NTT	"10,39"	E
13579	NTT	"10,40"	E
13580	NTT	"10,41"	E
13581	NTT	"10,42"	E
13582	NTT	"10,43"	E
13583	NTT	"10,44"	E
13584	NTT	"10,45"	E
13585	NTT	"10,46"	E
13586	NTT	"10,47"	E
13587	NTT	"10,48"	E
13588	NTT	"10,49"	E
13589	NTT	"10,50"	E
13590	NTT	"10,51"	E
13591	NTT	"10,52"	E
13592	NTT	"10,53"	E
13593	NTT	"10,54"	E
13594	NTT	"10,55"	E
13595	NTT	"10,56"	E
13596	NTT	"10,57"	E
13597	NTT	"10,58"	E
13598	NTT	"10,59"	E
13599	NTT	"10,60"	E
13600	NTT	"10,61"	E
13601	NTT	"10,62"	E
13602	NTT	"10,63"	E
13603	NTT	"10,64"	E
13604	NTT	"10,65"	E
13605	NTT	"10,66"	E
13607	NTT	"11,1"	E
13608	NTT	"11,2"	E
13609	NTT	"11,3"	E
13610	NTT	"11,4"	E
13611	NTT	"11,5"	E
13612	NTT	"11,6"	E
13613	NTT	"11,7"	E
13614	NTT	"11,8"	E
13615	NTT	"11,9"	E
13616	NTT	"11,10"	E
13617	NTT	"11,11"	E
13618	NTT	"11,12"	E
13619	NTT	"11,13"	E
13620	NTT	"11,14"	E
13621	NTT	"11,15"	E
13622	NTT	"11,16"	E
13623	NTT	"11,17"	E
13624	NTT	"11,18"	E
13625	NTT	"11,19"	E
13626	NTT	"11,20"	E
13627	NTT	"11,21"	E
13628	NTT	"11,22"	E
13629	NTT	"11,23"	E
13630	NTT	"11,24"	E
13631	NTT	"11,25"	E
13632	NTT	"11,26"	E
13633	NTT	"11,27"	E
13634	NTT	"11,28"	E
13635	NTT	"11,29"	E
13636	NTT	"11,30"	E
13637	NTT	"11,31"	E
13638	NTT	"11,32"	E
13639	NTT	"11,33"	E
13641	NTT	"12,1"	E
13642	NTT	"12,2"	E
13643	NTT	"12,3"	E
13644	NTT	"12,4"	E
13645	NTT	"12,5"	E
13646	NTT	"12,6"	E
13647	NTT	"12,7"	E
13648	NTT	"12,8"	E
13649	NTT	"12,9"	E
13650	NTT	"12,10"	E
13651	NTT	"12,11"	E
13652	NTT	"12,12"	E
13653	NTT	"12,13"	E
13654	NTT	"12,14"	E
13655	NTT	"12,15"	E
13656	NTT	"12,16"	E
13657	NTT	"12,17"	E
13658	NTT	"12,18"	E
13659	NTT	"12,19"	E
13660	NTT	"12,20"	E
13661	NTT	"12,21"	E
13662	NTT	"12,22"	E
13663	NTT	"12,23"	E
13665	NTT	"13,1"	E
13666	NTT	"13,2"	E
13667	NTT	"13,3"	E
13668	NTT	"13,4"	E
13669	NTT	"13,5"	E
13670	NTT	"13,6"	E
13671	NTT	"13,7"	E
13672	NTT	"13,8"	E
13673	NTT	"13,9"	E
13674	NTT	"13,10"	E
13675	NTT	"13,11"	E
13676	NTT	"13,12"	E
13677	NTT	"13,13"	E
13678	NTT	"13,14"	E
13680	NTT	"14,1"	E
13681	NTT	"14,2"	E
13682	NTT	"14,3"	E
13683	NTT	"14,4"	E
13684	NTT	"14,5"	E
13685	NTT	"14,6"	E
13686	NTT	"14,7"	E
13687	NTT	"14,8"	E
13689	NTT	"15,1"	E
13690	NTT	"15,2"	E
13691	NTT	"15,3"	E
13692	NTT	"15,4"	E
13693	NTT	"15,5"	E
13694	NTT	"15,6"	E
13695	NTT	"15,7"	E
13696	NTT	"15,8"	E
13697	NTT	"15,9"	E
13698	NTT	"15,10"	E
13700	NTT	"16,1"	E
13701	NTT	"16,2"	E
13702	NTT	"16,3"	E
13703	NTT	"16,4"	E
13704	NTT	"16,5"	E
13705	NTT	"16,6"	E
13706	NTT	"16,7"	E
13707	NTT	"16,8"	E
13708	NTT	"16,9"	E
13709	NTT	"16,10"	E
13710	NTT	"16,11"	E
13711	NTT	"16,12"	E
13713	NTT	"17,1"	E
13714	NTT	"17,2"	E
13715	NTT	"17,3"	E
13716	NTT	"17,4"	E
13717	NTT	"17,5"	E
13718	NTT	"17,6"	E
13719	NTT	"17,7"	E
13720	NTT	"17,8"	E
13721	NTT	"17,9"	E
13722	NTT	"17,10"	E
13723	NTT	"17,11"	E
13724	NTT	"17,12"	E
13725	NTT	"17,13"	E
13726	NTT	"17,14"	E
13727	NTT	"17,15"	E
13728	NTT	"17,16"	E
13729	NTT	"17,17"	E
13730	NTT	"17,18"	E
13732	NTT	"18,1"	E
13733	NTT	"18,2"	E
13734	NTT	"18,3"	E
13735	NTT	"18,4"	E
13736	NTT	"18,5"	E
13737	NTT	"18,6"	E
13738	NTT	"18,7"	E
13740	NTT	"19,1"	E
13742	NTT	"20,1"	E
13743	NTT	"20,2"	E
13744	NTT	"20,3"	E
13745	NTT	"20,4"	E
13746	NTT	"20,5"	E
13747	NTT	"20,6"	E
13748	NTT	"20,7"	E
13749	NTT	"20,8"	E
13751	NTT	"21,1"	E
13752	NTT	"21,2"	E
13753	NTT	"21,3"	E
13755	NTT	"22,1"	E
13756	NTT	"22,2"	E
13758	NTT	"23,1"	E
13759	NTT	"23,2"	E
13761	NTT	"24,1"	E
13762	NTT	"24,2"	E
13763	NTT	"24,3"	E
13765	NTT	"25,1"	E
13766	NTT	"25,2"	E
13768	NTT	"26,1"	E
13770	NTT	"27,1"	E
13771	NTT	"27,2"	E
13772	NTT	"27,3"	E
13774	NTT	"28,1"	E
13775	NTT	"28,2"	E
13776	NTT	"28,3"	E
13778	NTT	"29,1"	E
13779	NTT	"29,2"	E
13781	NTT	"30,1"	E
13782	NTT	"30,2"	E
13783	NTT	"30,3"	E
13784	NTT	"30,4"	E
13785	NTT	"30,5"	E
13786	NTT	"30,6"	E
13787	NTT	"30,7"	E
13788	NTT	"30,8"	E
13789	NTT	"30,9"	E
13790	NTT	"30,10"	E
13791	NTT	"30,11"	E
13792	NTT	"30,12"	E
13793	NTT	"30,13"	E
13794	NTT	"30,14"	E
13795	NTT	"30,15"	E
13796	NTT	"30,16"	E
13797	NTT	"30,17"	E
13798	NTT	"30,18"	E
13799	NTT	"30,19"	E
13800	NTT	"30,20"	E
13801	NTT	"30,21"	E
13802	NTT	"30,22"	E
13803	NTT	"30,23"	E
13804	NTT	"30,24"	E
13805	NTT	"30,25"	E
13806	NTT	"30,26"	E
13807	NTT	"30,27"	E
13808	NTT	"30,28"	E
13809	NTT	"30,29"	E
13810	NTT	"30,30"	E
13811	NTT	"30,31"	E
13812	NTT	"30,32"	E
13813	NTT	"30,33"	E
13814	NTT	"30,34"	E
13815	NTT	"30,35"	E
13816	NTT	"30,36"	E
13817	NTT	"30,37"	E
13818	NTT	"30,38"	E
13819	NTT	"30,39"	E
13820	NTT	"30,40"	E
13821	NTT	"30,41"	E
13822	NTT	"30,42"	E
13823	NTT	"30,43"	E
13824	NTT	"30,44"	E
13825	NTT	"30,45"	E
13826	NTT	"30,46"	E
13827	NTT	"30,47"	E
13828	NTT	"30,48"	E
13829	NTT	"30,49"	E
13830	NTT	"30,50"	E
13831	NTT	"30,51"	E
13832	NTT	"30,52"	E
13833	NTT	"30,53"	E
13834	NTT	"30,54"	E
13835	NTT	"30,55"	E
13836	NTT	"30,56"	E
13837	RUT	R1	C
13838	RUT	R2	C
13839	RUT	R3	C
13840	RUT	R4	E
13842	RUT	"1,5"	E
13843	RUT	"1,6"	E
13845	RUT	"2,7"	E
13846	RUT	"2,8"	E
13848	RUT	"2a,9"	E
13850	RUT	"3,10"	E
13852	RUT	"2,11"	E
13853	RUT	"2,12"	E
13854	RUT	"2,13"	E
13856	RUT	"4,14"	E
13858	RUT	"5,15"	E
13860	RUT	"6,16"	E
13862	RUT	"1,17"	E
13863	RUT	"1,18"	E
13864	RUT	"1,19"	E
13865	RUT	"1,20"	E
13867	RUT	"7,21"	E
13868	YKS	C1a	U
13869	YKS	C1b	U
13870	YKS	C2	U
13871	YKS	C3	U
13872	YKS	C4	U
13873	YKS	C5	U
13874	YKS	C6	U
13875	YKS	C7	U
13876	YKS	C8	U
13877	YKS	C9	U
13878	YKS	C10	U
13879	YKS	C11	U
13880	YKS	C12	U
13881	YKS	C13	U
13882	YKS	C14	U
13883	YKS	C15	U
13884	YKS	C16	U
13885	YKS	C17	U
13886	YKS	C18	U
13887	YKS	C19	U
13888	YKS	C20	U
13889	YKS	C21	U
13890	YKS	C22	U
13891	YKS	C23	U
13892	YKS	C24	U
13893	YKS	C25	U
13894	YKS	C26	U
13895	YKS	C27	U
13896	YKS	C28	U
13897	YKS	C29	U
13898	YKS	C30	U
13899	YKS	C31	U
13900	YKS	C32	U
13901	YKS	C33	U
13902	YKS	C34	U
13903	YKS	C35	U
13904	YKS	C36	U
13905	YKS	C37	U
13906	YKS	C38	U
13907	YKS	C39	U
13908	YKS	C40	U
13913	YKS	1Y1	E
13914	YKS	1Y2	E
13915	YKS	1Y3	E
13916	YKS	1Y4	E
13917	YKS	1Y5	E
13918	YKS	1Y6	E
13919	YKS	1Y7	E
13920	YKS	1Y8	E
13921	YKS	1Y9	E
13922	YKS	1Y10	E
13923	YKS	1Y11	E
13924	YKS	1Y12	E
13925	YKS	1Y13	E
13926	YKS	1Y14	E
13927	YKS	1Y15	E
13928	YKS	1Y16	E
13929	YKS	1Y17	E
13930	YKS	1Y18	E
13931	YKS	1Y19	E
13932	YKS	1N1	E
13933	YKS	1N2	E
13934	YKS	1N3	E
13935	YKS	1N4	E
13936	YKS	1N5	E
13937	YKS	1N6	E
13938	YKS	1N7	E
13939	YKS	1N8	E
13940	YKS	1N9	E
13941	YKS	1N10	E
13942	YKS	1N11	E
13943	YKS	1N12	E
13944	YKS	1N13	E
13945	YKS	1N14	E
13946	YKS	1N15	E
13947	YKS	1N16	E
13948	YKS	1N17	E
13949	YKS	1N18	E
13950	YKS	1N19	E
13951	YKS	1N20	E
13952	YKS	1N21	E
13953	YKS	1N22	E
13954	YKS	1N23	E
13955	YKS	1N24	E
13956	YKS	1N25	E
13957	YKS	1N26	E
13958	YKS	1N27	E
13959	YKS	1N28	E
13960	YKS	1N29	E
13961	YKS	1N30	E
13962	YKS	1N31	E
13963	YKS	1N32	E
13964	YKS	1N33	E
13965	YKS	1N34	E
13966	YKS	1N35	E
13967	YKS	1N36	E
13968	YKS	1N37	E
13969	YKS	1N38	E
13970	YKS	1N39	E
13971	YKS	1N40	E
13972	YKS	1N41	E
13973	YKS	1N42	E
13974	YKS	1N43	E
13975	YKS	1N44	E
13976	YKS	1N45	E
13977	YKS	1N46	E
13978	YKS	1N47	E
13979	YKS	1N48	E
13980	YKS	1N49	E
13981	YKS	1N50	E
13982	YKS	1N51	E
13983	YKS	1N52	E
13984	YKS	1N53	E
13985	YKS	1N54	E
13986	YKS	1N55	E
13987	YKS	1N56	E
13988	YKS	1N57	E
13989	YKS	1N58	E
13990	YKS	1N59	E
13991	YKS	1N60	E
13992	YKS	1N61	E
13993	YKS	1N62	E
13994	YKS	1N63	E
13995	YKS	1N64	E
13996	YKS	1N65	E
13997	YKS	1N66	E
13998	YKS	1N67	E
13999	YKS	1N68	E
14000	YKS	1N69	E
14001	YKS	1N70	E
14002	YKS	1N71	E
14003	YKS	1N72	E
14004	YKS	1N73	E
14005	YKS	1N74	E
14006	YKS	1N75	E
14007	YKS	1N76	E
14008	YKS	1N77	E
14009	YKS	1N78	E
14010	YKS	1N79	E
14011	YKS	1N80	E
14012	YKS	1N81	E
14013	YKS	1N82	E
14014	YKS	1N83	E
14015	YKS	1N84	E
14016	YKS	1N85	E
14017	YKS	1N86	E
14018	YKS	1N87	E
14019	YKS	1N88	E
14020	YKS	1N89	E
14021	YKS	1N90	E
14022	YKS	1N91	E
14023	YKS	1N92	E
14024	YKS	1N93	E
14025	YKS	1N94	E
14026	YKS	1N95	E
14027	YKS	1N96	E
14028	YKS	1N97	E
14029	YKS	1N98	E
14030	YKS	1N99	E
14031	YKS	1N100	E
14032	YKS	1N101	E
14033	YKS	1N102	E
14034	YKS	1N103	E
14035	YKS	1N104	E
14036	YKS	1N105	E
14037	YKS	1N106	E
14038	YKS	1N107	E
14039	YKS	1N108	E
14040	YKS	1N109	E
14041	YKS	1N110	E
14042	YKS	1N111	E
14043	YKS	1N112	E
14044	YKS	1N113	E
14045	YKS	1N114	E
14046	YKS	1N115	E
14047	YKS	1N116	E
14048	YKS	1N117	E
14049	YKS	1N118	E
14050	YKS	1N119	E
14051	YKS	1N120	E
14052	YKS	1N121	E
14053	YKS	1N122	E
14054	YKS	1N123	E
14055	YKS	1N124	E
14056	YKS	1N125	E
14057	YKS	1N126	E
14058	YKS	1N127	E
14059	YKS	1N128	E
14060	YKS	1N129	E
14061	YKS	1N130	E
14062	YKS	1N131	E
14063	YKS	1N132	E
14064	YKS	1N133	E
14065	YKS	1N134	E
14066	YKS	1N135	E
14067	YKS	1N136	E
14068	YKS	1N137	E
14069	YKS	1.00E+01	E
14070	YKS	1.00E+02	E
14071	YKS	1.00E+03	E
14072	YKS	1.00E+04	E
14073	YKS	1.00E+05	E
14074	YKS	1.00E+06	E
14075	YKS	1.00E+07	E
14076	YKS	1.00E+08	E
14077	YKS	1.00E+09	E
14078	YKS	1.00E+10	E
14079	YKS	1.00E+11	E
14080	YKS	1E11a	E
14081	YKS	1.00E+12	E
14082	YKS	1.00E+13	E
14083	YKS	1.00E+14	E
14084	YKS	1.00E+15	E
14085	YKS	1.00E+16	E
14086	YKS	1.00E+17	E
14087	YKS	1.00E+18	E
14088	YKS	1.00E+19	E
14089	YKS	1.00E+20	E
14090	YKS	1.00E+21	E
14091	YKS	1.00E+22	E
14092	YKS	1.00E+23	E
14093	YKS	1.00E+24	E
14094	YKS	1.00E+25	E
14095	YKS	1.00E+26	E
14096	YKS	1.00E+27	E
14097	YKS	1.00E+28	E
14098	YKS	1.00E+29	E
14099	YKS	1.00E+30	E
14100	YKS	1.00E+31	E
14101	YKS	1.00E+32	E
14102	YKS	1.00E+33	E
14103	YKS	1.00E+34	E
14104	YKS	1.00E+35	E
14105	YKS	1.00E+36	E
14106	YKS	1.00E+37	E
14107	YKS	1.00E+38	E
14108	YKS	1.00E+39	E
14109	YKS	1.00E+40	E
14110	YKS	1.00E+41	E
14111	YKS	1.00E+42	E
14112	YKS	1.00E+43	E
14113	YKS	1.00E+44	E
14114	YKS	1.00E+45	E
14115	YKS	1.00E+46	E
14116	YKS	1.00E+47	E
14117	YKS	1.00E+48	E
14118	YKS	1.00E+49	E
14119	YKS	1.00E+50	E
14120	YKS	1.00E+51	E
14121	YKS	1.00E+52	E
14122	YKS	1.00E+53	E
14123	YKS	1.00E+54	E
14124	YKS	1.00E+55	E
14125	YKS	1.00E+56	E
14126	YKS	1.00E+57	E
14127	YKS	1.00E+58	E
14128	YKS	1.00E+59	E
