struct_idx	phillimore	county	text_type
18040	"SE,How10"	YS	E
18040	"SE,How10"	YS	E
18040	"SE,How10"	YS	E
18040	"SE,How10"	YS	E
18041	"SE,How11"	YS	E
18041	"SE,How11"	YS	E
18042	"SE,Wei1"	YS	E
18042	"SE,Wei1"	YS	E
18042	"SE,Wei1"	YS	E
18042	"SE,Wei1"	YS	E
18043	"SE,Wei2"	YS	E
18043	"SE,Wei2"	YS	E
18043	"SE,Wei2"	YS	E
18043	"SE,Wei2"	YS	E
18044	"SE,Wei3"	YS	E
18044	"SE,Wei3"	YS	E
18044	"SE,Wei3"	YS	E
18044	"SE,Wei3"	YS	E
18045	"SE,Wei4"	YS	E
18045	"SE,Wei4"	YS	E
18045	"SE,Wei4"	YS	E
18045	"SE,Wei4"	YS	E
18046	"SE,Wei5"	YS	E
18046	"SE,Wei5"	YS	E
18046	"SE,Wei5"	YS	E
18047	"SE,Wei6"	YS	E
18047	"SE,Wei6"	YS	E
18047	"SE,Wei6"	YS	E
18047	"SE,Wei6"	YS	E
18048	"SE,Wei7"	YS	E
18048	"SE,Wei7"	YS	E
18048	"SE,Wei7"	YS	E
18048	"SE,Wei7"	YS	E
18049	"SE,Sn1"	YS	E
18049	"SE,Sn1"	YS	E
18050	"SE,Sn2"	YS	E
18050	"SE,Sn2"	YS	E
18050	"SE,Sn2"	YS	E
18050	"SE,Sn2"	YS	E
18051	"SE,Sn3"	YS	E
18051	"SE,Sn3"	YS	E
18051	"SE,Sn3"	YS	E
18051	"SE,Sn3"	YS	E
18051	"SE,Sn3"	YS	E
18052	"SE,Sn4"	YS	E
18052	"SE,Sn4"	YS	E
18052	"SE,Sn4"	YS	E
18052	"SE,Sn4"	YS	E
18052	"SE,Sn4"	YS	E
18053	"SE,Sn5"	YS	E
18053	"SE,Sn5"	YS	E
18053	"SE,Sn5"	YS	E
18053	"SE,Sn5"	YS	E
18053	"SE,Sn5"	YS	E
18054	"SE,Sn6"	YS	E
18054	"SE,Sn6"	YS	E
18054	"SE,Sn6"	YS	E
18054	"SE,Sn6"	YS	E
18055	"SE,Sn7"	YS	E
18055	"SE,Sn7"	YS	E
18055	"SE,Sn7"	YS	E
18055	"SE,Sn7"	YS	E
18056	"SE,Sn8"	YS	E
18056	"SE,Sn8"	YS	E
18056	"SE,Sn8"	YS	E
18056	"SE,Sn8"	YS	E
18056	"SE,Sn8"	YS	E
18057	"SE,Sn9"	YS	E
18057	"SE,Sn9"	YS	E
18057	"SE,Sn9"	YS	E
18057	"SE,Sn9"	YS	E
18058	"SE,Sn10"	YS	E
18058	"SE,Sn10"	YS	E
18058	"SE,Sn10"	YS	E
18058	"SE,Sn10"	YS	E
18059	"SE,Dr1"	YS	E
18059	"SE,Dr1"	YS	E
18059	"SE,Dr1"	YS	E
18060	"SE,Dr2"	YS	E
18060	"SE,Dr2"	YS	E
18060	"SE,Dr2"	YS	E
18060	"SE,Dr2"	YS	E
18061	"SE,Dr3"	YS	E
18061	"SE,Dr3"	YS	E
18061	"SE,Dr3"	YS	E
18061	"SE,Dr3"	YS	E
18062	"SE,Dr4"	YS	E
18062	"SE,Dr4"	YS	E
18062	"SE,Dr4"	YS	E
18062	"SE,Dr4"	YS	E
18063	"SE,Dr5"	YS	E
18063	"SE,Dr5"	YS	E
18063	"SE,Dr5"	YS	E
18063	"SE,Dr5"	YS	E
18063	"SE,Dr5"	YS	E
18063	"SE,Dr5"	YS	E
18064	"SE,Dr6"	YS	E
18064	"SE,Dr6"	YS	E
18064	"SE,Dr6"	YS	E
18064	"SE,Dr6"	YS	E
18065	"SE,Wa1"	YS	E
18065	"SE,Wa1"	YS	E
18065	"SE,Wa1"	YS	E
18065	"SE,Wa1"	YS	E
18066	"SE,Wa2"	YS	E
18066	"SE,Wa2"	YS	E
18066	"SE,Wa2"	YS	E
18066	"SE,Wa2"	YS	E
18067	"SE,Wa3"	YS	E
18067	"SE,Wa3"	YS	E
18067	"SE,Wa3"	YS	E
18068	"SE,Wa4"	YS	E
18068	"SE,Wa4"	YS	E
18068	"SE,Wa4"	YS	E
18068	"SE,Wa4"	YS	E
18068	"SE,Wa4"	YS	E
18069	"SE,Wa5"	YS	E
18069	"SE,Wa5"	YS	E
18069	"SE,Wa5"	YS	E
18069	"SE,Wa5"	YS	E
18070	"SE,Wa6"	YS	E
18070	"SE,Wa6"	YS	E
18070	"SE,Wa6"	YS	E
18070	"SE,Wa6"	YS	E
18071	"SE,Wa7"	YS	E
18071	"SE,Wa7"	YS	E
18071	"SE,Wa7"	YS	E
18071	"SE,Wa7"	YS	E
18071	"SE,Wa7"	YS	E
18072	"SE,Wa8"	YS	E
18072	"SE,Wa8"	YS	E
18073	"SE,P1"	YS	E
18073	"SE,P1"	YS	E
18073	"SE,P1"	YS	E
18073	"SE,P1"	YS	E
18074	"SE,P2"	YS	E
18074	"SE,P2"	YS	E
18074	"SE,P2"	YS	E
18074	"SE,P2"	YS	E
18074	"SE,P2"	YS	E
18075	"SE,P3"	YS	E
18075	"SE,P3"	YS	E
18075	"SE,P3"	YS	E
18075	"SE,P3"	YS	E
18076	"SE,P4"	YS	E
18076	"SE,P4"	YS	E
18076	"SE,P4"	YS	E
18076	"SE,P4"	YS	E
18077	"SE,P5"	YS	E
18077	"SE,P5"	YS	E
18077	"SE,P5"	YS	E
18077	"SE,P5"	YS	E
18077	"SE,P5"	YS	E
18078	"SE,P6"	YS	E
18078	"SE,P6"	YS	E
18078	"SE,P6"	YS	E
18078	"SE,P6"	YS	E
18078	"SE,P6"	YS	E
18079	"SE,P7"	YS	E
18079	"SE,P7"	YS	E
18079	"SE,P7"	YS	E
18079	"SE,P7"	YS	E
18080	"SE,P8"	YS	E
18080	"SE,P8"	YS	E
18080	"SE,P8"	YS	E
18080	"SE,P8"	YS	E
18081	"SE,P9"	YS	E
18081	"SE,P9"	YS	E
18081	"SE,P9"	YS	E
18081	"SE,P9"	YS	E
18082	"SE,Hu1"	YS	E
18082	"SE,Hu1"	YS	E
18082	"SE,Hu1"	YS	E
18083	"SE,Hu2"	YS	E
18083	"SE,Hu2"	YS	E
18083	"SE,Hu2"	YS	E
18083	"SE,Hu2"	YS	E
18083	"SE,Hu2"	YS	E
18084	"SE,Hu3"	YS	E
18084	"SE,Hu3"	YS	E
18084	"SE,Hu3"	YS	E
18084	"SE,Hu3"	YS	E
18085	"SE,Hu4"	YS	E
18085	"SE,Hu4"	YS	E
18085	"SE,Hu4"	YS	E
18085	"SE,Hu4"	YS	E
18085	"SE,Hu4"	YS	E
18086	"SE,Hu5"	YS	E
18086	"SE,Hu5"	YS	E
18086	"SE,Hu5"	YS	E
18086	"SE,Hu5"	YS	E
18087	"SE,Hu6"	YS	E
18087	"SE,Hu6"	YS	E
18087	"SE,Hu6"	YS	E
18087	"SE,Hu6"	YS	E
18087	"SE,Hu6"	YS	E
18088	"SE,Hu7"	YS	E
18088	"SE,Hu7"	YS	E
18088	"SE,Hu7"	YS	E
18088	"SE,Hu7"	YS	E
18089	"SE,Hu8"	YS	E
18089	"SE,Hu8"	YS	E
18089	"SE,Hu8"	YS	E
18089	"SE,Hu8"	YS	E
18090	"SE,Tu1"	YS	E
18090	"SE,Tu1"	YS	E
18090	"SE,Tu1"	YS	E
18091	"SE,Tu2"	YS	E
18091	"SE,Tu2"	YS	E
18091	"SE,Tu2"	YS	E
18092	"SE,Tu3"	YS	E
18092	"SE,Tu3"	YS	E
18092	"SE,Tu3"	YS	E
18092	"SE,Tu3"	YS	E
18093	"SE,Tu4"	YS	E
18093	"SE,Tu4"	YS	E
18093	"SE,Tu4"	YS	E
18093	"SE,Tu4"	YS	E
18094	"SE,Tu5"	YS	E
18094	"SE,Tu5"	YS	E
18094	"SE,Tu5"	YS	E
18094	"SE,Tu5"	YS	E
18095	"SE,Tu6"	YS	E
18095	"SE,Tu6"	YS	E
18095	"SE,Tu6"	YS	E
18095	"SE,Tu6"	YS	E
18096	"SE,Tu7"	YS	E
18096	"SE,Tu7"	YS	E
18096	"SE,Tu7"	YS	E
18096	"SE,Tu7"	YS	E
18097	"SE,Tu8"	YS	E
18097	"SE,Tu8"	YS	E
18097	"SE,Tu8"	YS	E
18098	"SE,Bt1"	YS	E
18098	"SE,Bt1"	YS	E
18098	"SE,Bt1"	YS	E
18098	"SE,Bt1"	YS	E
18099	"SE,Bt2"	YS	E
18099	"SE,Bt2"	YS	E
18099	"SE,Bt2"	YS	E
18099	"SE,Bt2"	YS	E
18100	"SE,Bt3"	YS	E
18100	"SE,Bt3"	YS	E
18100	"SE,Bt3"	YS	E
18100	"SE,Bt3"	YS	E
18101	"SE,Bt4"	YS	E
18101	"SE,Bt4"	YS	E
18101	"SE,Bt4"	YS	E
18101	"SE,Bt4"	YS	E
18102	"SE,Bt5"	YS	E
18102	"SE,Bt5"	YS	E
18102	"SE,Bt5"	YS	E
18102	"SE,Bt5"	YS	E
18103	"SE,Bt6"	YS	E
18103	"SE,Bt6"	YS	E
18103	"SE,Bt6"	YS	E
18103	"SE,Bt6"	YS	E
18104	"SE,Bt7"	YS	E
18104	"SE,Bt7"	YS	E
18104	"SE,Bt7"	YS	E
18104	"SE,Bt7"	YS	E
18104	"SE,Bt7"	YS	E
18105	"SE,Bt8"	YS	E
18105	"SE,Bt8"	YS	E
18105	"SE,Bt8"	YS	E
18105	"SE,Bt8"	YS	E
18106	"SE,Bt9"	YS	E
18106	"SE,Bt9"	YS	E
18106	"SE,Bt9"	YS	E
18107	"SE,Sc1"	YS	E
18107	"SE,Sc1"	YS	E
18107	"SE,Sc1"	YS	E
18107	"SE,Sc1"	YS	E
18107	"SE,Sc1"	YS	E
18107	"SE,Sc1"	YS	E
18108	"SE,Sc2"	YS	E
18108	"SE,Sc2"	YS	E
18108	"SE,Sc2"	YS	E
18109	"SE,Sc3"	YS	E
18109	"SE,Sc3"	YS	E
18109	"SE,Sc3"	YS	E
18109	"SE,Sc3"	YS	E
18110	"SE,Sc4"	YS	E
18110	"SE,Sc4"	YS	E
18110	"SE,Sc4"	YS	E
18110	"SE,Sc4"	YS	E
18111	"SE,Sc5"	YS	E
18111	"SE,Sc5"	YS	E
18111	"SE,Sc5"	YS	E
18112	"SE,Sc6"	YS	E
18112	"SE,Sc6"	YS	E
18112	"SE,Sc6"	YS	E
18112	"SE,Sc6"	YS	E
18113	"SE,Sc7"	YS	E
18113	"SE,Sc7"	YS	E
18113	"SE,Sc7"	YS	E
18113	"SE,Sc7"	YS	E
18114	"SE,Sc8"	YS	E
18114	"SE,Sc8"	YS	E
18114	"SE,Sc8"	YS	E
18115	"SE,Sc9"	YS	E
18115	"SE,Sc9"	YS	E
18115	"SE,Sc9"	YS	E
18115	"SE,Sc9"	YS	E
18116	"SE,Sc10"	YS	E
18116	"SE,Sc10"	YS	E
18116	"SE,Sc10"	YS	E
18116	"SE,Sc10"	YS	E
18117	"SE,Ac1"	YS	E
18117	"SE,Ac1"	YS	E
18117	"SE,Ac1"	YS	E
18118	"SE,Ac2"	YS	E
18118	"SE,Ac2"	YS	E
18118	"SE,Ac2"	YS	E
18118	"SE,Ac2"	YS	E
18118	"SE,Ac2"	YS	E
18119	"SE,Ac3"	YS	E
18119	"SE,Ac3"	YS	E
18119	"SE,Ac3"	YS	E
18119	"SE,Ac3"	YS	E
18120	"SE,Ac4"	YS	E
18120	"SE,Ac4"	YS	E
18120	"SE,Ac4"	YS	E
18121	"SE,Ac5"	YS	E
18121	"SE,Ac5"	YS	E
18121	"SE,Ac5"	YS	E
18121	"SE,Ac5"	YS	E
18122	"SE,Ac6"	YS	E
18122	"SE,Ac6"	YS	E
18122	"SE,Ac6"	YS	E
18123	"SE,Ac7"	YS	E
18123	"SE,Ac7"	YS	E
18123	"SE,Ac7"	YS	E
18124	"SE,Ac8"	YS	E
18124	"SE,Ac8"	YS	E
18124	"SE,Ac8"	YS	E
18125	"SE,Ac9"	YS	E
18125	"SE,Ac9"	YS	E
18125	"SE,Ac9"	YS	E
18126	"SE,Ac10"	YS	E
18126	"SE,Ac10"	YS	E
18126	"SE,Ac10"	YS	E
18127	"SE,Ac11"	YS	E
18127	"SE,Ac11"	YS	E
18127	"SE,Ac11"	YS	E
18127	"SE,Ac11"	YS	E
18128	"SE,Ac12"	YS	E
18128	"SE,Ac12"	YS	E
18128	"SE,Ac12"	YS	E
18129	"SE,Th1"	YS	E
18129	"SE,Th1"	YS	E
18129	"SE,Th1"	YS	E
18129	"SE,Th1"	YS	E
18130	"SE,Th2"	YS	E
18130	"SE,Th2"	YS	E
18130	"SE,Th2"	YS	E
18130	"SE,Th2"	YS	E
18131	"SE,Th3"	YS	E
18131	"SE,Th3"	YS	E
18131	"SE,Th3"	YS	E
18132	"SE,Th4"	YS	E
18132	"SE,Th4"	YS	E
18132	"SE,Th4"	YS	E
18133	"SE,Th5"	YS	E
18133	"SE,Th5"	YS	E
18133	"SE,Th5"	YS	E
18134	"SE,Th6"	YS	E
18134	"SE,Th6"	YS	E
18134	"SE,Th6"	YS	E
18135	"SE,Th7"	YS	E
18135	"SE,Th7"	YS	E
18135	"SE,Th7"	YS	E
18135	"SE,Th7"	YS	E
18136	"SE,Th8"	YS	E
18136	"SE,Th8"	YS	E
18136	"SE,Th8"	YS	E
18136	"SE,Th8"	YS	E
18137	"SE,Th9"	YS	E
18137	"SE,Th9"	YS	E
18138	"SE,Th10"	YS	E
18138	"SE,Th10"	YS	E
18139	"SE,Th11"	YS	E
18139	"SE,Th11"	YS	E
18140	"SE,Th12"	YS	E
18140	"SE,Th12"	YS	E
18141	"SE,Th13"	YS	E
18141	"SE,Th13"	YS	E
18141	"SE,Th13"	YS	E
18141	"SE,Th13"	YS	E
18142	"SE,Th14"	YS	E
18142	"SE,Th14"	YS	E
18142	"SE,Th14"	YS	E
18142	"SE,Th14"	YS	E
18142	"SE,Th14"	YS	E
18143	"SE,So1"	YS	E
18143	"SE,So1"	YS	E
18144	"SE,So2"	YS	E
18144	"SE,So2"	YS	E
18144	"SE,So2"	YS	E
18145	"SE,Mid1"	YS	E
18145	"SE,Mid1"	YS	E
18145	"SE,Mid1"	YS	E
18145	"SE,Mid1"	YS	E
18146	"SE,Mid2"	YS	E
18146	"SE,Mid2"	YS	E
18146	"SE,Mid2"	YS	E
18146	"SE,Mid2"	YS	E
18147	"SE,Mid3"	YS	E
18147	"SE,Mid3"	YS	E
18148	"SE,No1"	YS	E
18148	"SE,No1"	YS	E
18148	"SE,No1"	YS	E
18148	"SE,No1"	YS	E
18149	"SE,No2"	YS	E
18149	"SE,No2"	YS	E
18150	"SE,Hol1"	YS	E
18150	"SE,Hol1"	YS	E
18150	"SE,Hol1"	YS	E
18150	"SE,Hol1"	YS	E
18151	"SE,Hol2"	YS	E
18151	"SE,Hol2"	YS	E
18151	"SE,Hol2"	YS	E
18151	"SE,Hol2"	YS	E
18152	"SE,Hol3"	YS	E
18152	"SE,Hol3"	YS	E
18152	"SE,Hol3"	YS	E
18152	"SE,Hol3"	YS	E
18152	"SE,Hol3"	YS	E
18153	"SE,Hol4"	YS	E
18153	"SE,Hol4"	YS	E
18153	"SE,Hol4"	YS	E
18154	"SE,Hol5"	YS	E
18154	"SE,Hol5"	YS	E
18154	"SE,Hol5"	YS	E
18154	"SE,Hol5"	YS	E
18155	"SE,Hol6"	YS	E
18155	"SE,Hol6"	YS	E
18155	"SE,Hol6"	YS	E
18155	"SE,Hol6"	YS	E
18155	"SE,Hol6"	YS	E
18156	"SE,Hol7"	YS	E
18156	"SE,Hol7"	YS	E
18156	"SE,Hol7"	YS	E
18156	"SE,Hol7"	YS	E
18157	"SE,Hol8"	YS	E
18157	"SE,Hol8"	YS	E
18157	"SE,Hol8"	YS	E
18157	"SE,Hol8"	YS	E
18157	"SE,Hol8"	YS	E
18158	"SE,Hol9"	YS	E
18158	"SE,Hol9"	YS	E
18158	"SE,Hol9"	YS	E
18158	"SE,Hol9"	YS	E
18158	"SE,Hol9"	YS	E
18159	"SE,Hol10"	YS	E
18159	"SE,Hol10"	YS	E
18159	"SE,Hol10"	YS	E
18160	"SE,Hol11"	YS	E
18160	"SE,Hol11"	YS	E
18160	"SE,Hol11"	YS	E
18160	"SE,Hol11"	YS	E
18160	"SE,Hol11"	YS	E
18161	"SE,Hol12"	YS	E
18161	"SE,Hol12"	YS	E
18161	"SE,Hol12"	YS	E
18161	"SE,Hol12"	YS	E
18161	"SE,Hol12"	YS	E
18162	"SE,Hol13"	YS	E
18162	"SE,Hol13"	YS	E
18162	"SE,Hol13"	YS	E
18162	"SE,Hol13"	YS	E
18163	"SE,Hol14"	YS	E
18163	"SE,Hol14"	YS	E
18163	"SE,Hol14"	YS	E
18163	"SE,Hol14"	YS	E
18164	"SE,Hol15"	YS	E
18164	"SE,Hol15"	YS	E
18164	"SE,Hol15"	YS	E
18164	"SE,Hol15"	YS	E
18164	"SE,Hol15"	YS	E
18165	"SE,Hol16"	YS	E
18165	"SE,Hol16"	YS	E
18165	"SE,Hol16"	YS	E
18165	"SE,Hol16"	YS	E
18165	"SE,Hol16"	YS	E
18166	"SE,Hol17"	YS	E
18166	"SE,Hol17"	YS	E
18166	"SE,Hol17"	YS	E
18166	"SE,Hol17"	YS	E
18166	"SE,Hol17"	YS	E
18167	"SE,Hol18"	YS	E
18167	"SE,Hol18"	YS	E
18167	"SE,Hol18"	YS	E
18167	"SE,Hol18"	YS	E
18167	"SE,Hol18"	YS	E
18168	"SE,Hol19"	YS	E
18168	"SE,Hol19"	YS	E
18168	"SE,Hol19"	YS	E
18168	"SE,Hol19"	YS	E
18168	"SE,Hol19"	YS	E
18169	"SE,Hol20"	YS	E
18169	"SE,Hol20"	YS	E
18169	"SE,Hol20"	YS	E
18169	"SE,Hol20"	YS	E
18169	"SE,Hol20"	YS	E
18169	"SE,Hol20"	YS	E
18170	"SE,Hol21"	YS	E
18170	"SE,Hol21"	YS	E
18170	"SE,Hol21"	YS	E
18170	"SE,Hol21"	YS	E
18170	"SE,Hol21"	YS	E
18171	"SE,Hol22"	YS	E
18171	"SE,Hol22"	YS	E
18171	"SE,Hol22"	YS	E
18171	"SE,Hol22"	YS	E
18171	"SE,Hol22"	YS	E
18171	"SE,Hol22"	YS	E
18172	"SE,Hol23"	YS	E
18172	"SE,Hol23"	YS	E
18172	"SE,Hol23"	YS	E
18172	"SE,Hol23"	YS	E
18172	"SE,Hol23"	YS	E
18172	"SE,Hol23"	YS	E
18173	"SE,Hol24"	YS	E
18173	"SE,Hol24"	YS	E
18173	"SE,Hol24"	YS	E
18173	"SE,Hol24"	YS	E
18173	"SE,Hol24"	YS	E
18174	"SE,Hol25"	YS	E
18174	"SE,Hol25"	YS	E
18174	"SE,Hol25"	YS	E
18174	"SE,Hol25"	YS	E
18174	"SE,Hol25"	YS	E
18174	"SE,Hol25"	YS	E
18175	"SE,Hol26"	YS	E
18175	"SE,Hol26"	YS	E
18175	"SE,Hol26"	YS	E
18175	"SE,Hol26"	YS	E
