"Canterbury, City Chamberlain's a/cs, 1393-1502"							
Prices set for quarter of wheat in official contracts with city miller.							Dates run from Michaelmas to Michaelmas (29/9-29/9)
"Source: LSE Archives, Beveridge Collection, box D3"							
Yr-beg	Yr-end	£	s	d	Dec-s/Qtr	Date	Note
1493	1494	0	4	4	4.33	
1493	1494	0	4	0	4.00	
1494	1495	0	4	0	4.00	wheat sold
1494	1495	0	4	0	4.00	wheat sold
1494	1495	0	4	0	4.00	wheat sold
1495	1496	0	4	0	4.00	
1495	1496	0	4	0	4.00	
1495	1496	0	4	8	4.67	
1495	1496	0	4	0	4.00	
1495	1496	0	4	0	4.00	
1496	1497	0	4	8	4.67	
1496	1497	0	6	8	6.67	
1496	1497	0	7	4	7.33	
1496	1497	0	6	8	6.67	
1496	1497				7.27	
1496	1497				6.67
1496	1497				7.00
1497	1498	0	6	8	6.67
1497	1498	0	6	8	6.67
1497	1498	0	6	8	6.67
1497	1498	0	6	0	6.00
1497	1498	0	6	0	6.00
1497	1498	0	6	0	6.00
1498	1499	0	6	4	6.33
1498	1499	0	6	0	6.00
1498	1499	0	5	4	5.33
1498	1499	0	4	8	4.67
1498	1499	0	4	0	4.00
1499	1500	0	4	0	4.00
1499	1500	0	4	0	4.00
1499	1500	0	4	0	4.00
1499	1500	0	4	4	4.33
1499	1500	0	4	0	4.00
1499	1500	0	4	0	4.00
1499	1500	0	4	0	4.00
1500	1501	0	5	0	5.00
1500	1501	0	5	0	5.00
1500	1501	0	5	0	5.00
1500	1501	0	5	4	5.33
1500	1501	0	6	8	6.67
1500	1501	0	6	8	6.67
1500	1501	0	8	0	8.00
1500	1501	0	7	8	7.67
1500	1501	0	10	0	10.00
1500	1501	0	8	0	8.00
1500	1501	0	8	0	8.00
1500	1501	0	10	0	10.00
1501	1502	0	10	0	10.00	Mich - 13 Nov
						
						
						
						
						
