hundred,unique_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,unique_treatment_1524,unique_treatment_1543,unique_treatment_1581,unique_treatment_1674,unique_control_1524,unique_control_1543,unique_control_1581,unique_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,unique_treatment_1840,unique_control_1840,avg_val_1840
Coleridge,12863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164631.0,431.0,1959.0,Netherton,0.0,0.0,381.97447795823666
Coleridge,12865,6.666666666666667,,,,1.0,,,,6.666666666666667,,,,Coode,,,,0.0,,,,1.0,,,,6.666666666666667,,,,,,,,,,
Coleridge,12924,,,,4.0,,,,2.0,,,,2.0,,,,Husbands,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,12972,,,,5.0,,,,5.0,,,,1.0,,,,Goodyear,,,,0.0,,,,0.0,,,,1.0,618.0,1.0,618.0,Goodyear,0.0,0.0,618.0
Coleridge,13028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100659.0,175.0,2526.0,Parrott,0.0,0.0,575.1942857142857
Coleridge,13065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4094.0,17.0,554.0,Walters,0.0,0.0,240.8235294117647
Coleridge,13091,10.333333333333332,,,1.0,4.0,,,1.0,3.333333333333333,,,1.0,Dayman,,,Dayman,0.0,,,0.0,0.0,,,0.0,2.583333333333333,,,1.0,,,,,,,
Coleridge,13114,,,,8.0,,,,2.0,,,,4.0,,,,Ale,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Coleridge,13186,13.0,5.0,,5.0,4.0,3.0,,2.0,10.0,2.0,,4.0,Parnell,Parnell,,Parnell,0.0,0.0,,0.0,0.0,0.0,,0.0,3.25,1.6666666666666667,,2.5,15861.0,36.0,1465.0,Parnell,0.0,0.0,440.5833333333333
Coleridge,13239,,,,3.0,,,,1.0,,,,3.0,,,,Box,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Coleridge,13261,38.0,29.0,,2.0,5.0,8.0,,1.0,20.0,10.0,,2.0,Page,Page,,Page,0.0,0.0,,0.0,0.0,0.0,,0.0,7.6,3.625,,2.0,,,,,,,
Coleridge,13279,,,,7.0,,,,3.0,,,,3.0,,,,Land,,,,0.0,,,,0.0,,,,2.3333333333333335,,,,,,,
Coleridge,13299,,,,11.0,,,,10.0,,,,2.0,,,,Knight,,,,0.0,,,,0.0,,,,1.1,,,,,,,
Coleridge,13310,,,,7.0,,,,4.0,,,,2.0,,,,Hicks,,,,0.0,,,,0.0,,,,1.75,,,,,,,
Coleridge,13313,,1.0,,,,1.0,,,,1.0,,,,Fay,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Coleridge,13326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0,3.0,416.0,Edgecumbe,0.0,0.0,248.33333333333334
Coleridge,13338,,,,14.0,,,,2.0,,,,7.0,,,,Spurway,,,,0.0,,,,0.0,,,,7.0,,,,,,,
Coleridge,13353,,1.0,,,,1.0,,,,1.0,,,,Seger,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Coleridge,13389,,,,1.0,,,,1.0,,,,1.0,,,,Lawrey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,13414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12285.0,30.0,1625.0,Coombes,0.0,0.0,409.5
Coleridge,13427,,2.0,,,,1.0,,,,2.0,,,,Wade,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Coleridge,13466,15.0,5.0,27.0,3.0,5.0,2.0,8.0,1.0,10.0,4.0,6.0,3.0,Luscombe,Luscombe,Luscombe,Luscombe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,3.375,3.0,58939.0,170.0,1468.0,Luscombe,0.0,0.0,346.7
Coleridge,13476,,,,18.0,,,,2.0,,,,9.0,,,,Cooper,,,,0.0,,,,0.0,,,,9.0,,,,,,,
Coleridge,13514,,,,2.0,,,,1.0,,,,2.0,,,,Hickes,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,13533,1.0,,,,1.0,,,,1.0,,,,Perrett,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Coleridge,13596,,,,3.0,,,,1.0,,,,3.0,,,,Bayley,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Coleridge,13616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4662.0,7.0,1089.0,Kevil,0.0,0.0,666.0
Coleridge,13631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23750.0,83.0,882.0,Webster,0.0,0.0,286.144578313253
Coleridge,13683,2.0,3.0,,6.0,2.0,1.0,,1.0,1.0,3.0,,6.0,Avery,Avery,,Avery,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,3.0,,6.0,,,,,,,
Coleridge,13697,,1.0,,,,1.0,,,,1.0,,,,Churchward,,,,0.0,,,,0.0,,,,1.0,,,31436.0,94.0,1464.0,Churchward,0.0,0.0,334.4255319148936
Coleridge,13702,,,,2.0,,,,1.0,,,,2.0,,,,Jakes,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,13707,,,,6.0,,,,2.0,,,,3.0,,,,Cann,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Coleridge,13712,3.0,,,,1.0,,,,3.0,,,,Stancombe,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Coleridge,13715,,,,8.0,,,,6.0,,,,2.0,,,,Manning,,,,0.0,,,,0.0,,,,1.3333333333333333,1067.0,9.0,370.0,Manning,0.0,0.0,118.55555555555556
Coleridge,13720,20.666666666666664,10.0,1.0,6.0,6.0,6.0,1.0,1.0,6.0,3.0,1.0,6.0,Combe,Combe,Combe,Combe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.444444444444444,1.6666666666666667,1.0,6.0,,,,,,,
Coleridge,13760,,,,2.0,,,,1.0,,,,2.0,,,,Gallant,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,13777,,,,1.0,,,,1.0,,,,1.0,,,,Douse,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,13887,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,Cotmore,Cotmore,,Cotmore,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,,1.0,,,,,,,
Coleridge,13893,,,,4.0,,,,2.0,,,,2.0,,,,Coule,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,13917,,,4.0,,,,1.0,,,,4.0,,,,Gauden,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Coleridge,13931,,,,1.0,,,,1.0,,,,1.0,,,,Bonney,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,13994,9.0,47.0,12.0,,4.0,10.0,2.0,,4.666666666666667,18.0,6.0,,Ley,Ley,Ley,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.25,4.7,6.0,,20227.0,37.0,1967.0,Ley,0.0,0.0,546.6756756756756
Coleridge,14000,,11.0,,,,5.0,,,,4.0,,,,Garlant,,,,0.0,,,,0.0,,,,2.2,,,,,,,,,
Coleridge,14041,,7.0,,1.0,,1.0,,1.0,,7.0,,1.0,,Crispen,,Crispen,,0.0,,0.0,,0.0,,0.0,,7.0,,1.0,,,,,,,
Coleridge,14073,,,,4.0,,,,2.0,,,,2.0,,,,Clem,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,14085,,,,10.0,,,,3.0,,,,8.0,,,,Summers,,,,0.0,,,,0.0,,,,3.3333333333333335,,,,,,,
Coleridge,14094,12.0,,,13.0,3.0,,,9.0,9.0,,,3.0,Gold,,,Gold,0.0,,,0.0,0.0,,,0.0,4.0,,,1.4444444444444444,,,,,,,
Coleridge,14206,26.0,18.0,,,7.0,4.0,,,6.0,10.0,,,Perott,Perott,,,0.0,0.0,,,0.0,0.0,,,3.7142857142857144,4.5,,,,,,,,,
Coleridge,14221,,10.0,,,,1.0,,,,10.0,,,,Serle,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Coleridge,14239,,2.0,,,,1.0,,,,2.0,,,,Knoll,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Coleridge,14294,2.0,18.0,,3.0,2.0,6.0,,1.0,1.0,10.0,,3.0,Hunt,Hunt,,Hunt,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,3.0,,3.0,,,,,,,
Coleridge,14315,,,,1.0,,,,1.0,,,,1.0,,,,Lambert,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,14346,,6.0,,1.0,,2.0,,1.0,,5.0,,1.0,,Hayes,,Hayes,,0.0,,0.0,,0.0,,0.0,,3.0,,1.0,,,,,,,
Coleridge,14463,,,,4.0,,,,2.0,,,,2.0,,,,Luce,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,14582,,,,6.0,,,,5.0,,,,2.0,,,,Trout,,,,0.0,,,,0.0,,,,1.2,,,,,,,
Coleridge,14588,,,,2.0,,,,2.0,,,,1.0,,,,Grant,,,,0.0,,,,0.0,,,,1.0,190.0,4.0,134.0,Grant,0.0,0.0,47.5
Coleridge,14591,,,,1.0,,,,1.0,,,,1.0,,,,Tozer,,,,0.0,,,,0.0,,,,1.0,20683.0,34.0,1892.0,Tozer,0.0,0.0,608.3235294117648
Coleridge,14606,,,,6.0,,,,3.0,,,,2.0,,,,Saunders,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,14612,,,,2.0,,,,2.0,,,,1.0,,,,Kingman,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,14640,,,,2.0,,,,2.0,,,,1.0,,,,Franck,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,14655,1.0,,2.0,4.0,1.0,,1.0,2.0,1.0,,2.0,2.0,Roger,,Roger,Roger,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,2.0,2.0,,,,,,,
Coleridge,14673,1.0,3.0,,,1.0,2.0,,,1.0,2.0,,,Pottell,Pottell,,,0.0,0.0,,,0.0,0.0,,,1.0,1.5,,,,,,,,,
Coleridge,14777,,1.0,,,,1.0,,,,1.0,,,,Thom,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Coleridge,14815,,4.0,,,,1.0,,,,4.0,,,,Golle,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Coleridge,14834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27248.0,62.0,1448.0,Shortland,0.0,0.0,439.48387096774195
Coleridge,14849,6.0,,,,1.0,,,,6.0,,,,Willman,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Coleridge,14949,2.0,,,,1.0,,,,2.0,,,,Maynard,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Coleridge,14961,,,,1.0,,,,1.0,,,,1.0,,,,Chave,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,14984,,,3.0,,,,1.0,,,,3.0,,,,Stowell,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Coleridge,15023,2.0,,,,1.0,,,,2.0,,,,Rogger,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Coleridge,15055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105.0,18.0,506.0,Palfrey,0.0,0.0,172.5
Coleridge,15067,,7.0,,,,2.0,,,,4.0,,,,Nowell,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,
Coleridge,15097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149432.0,613.0,1904.0,Duke,1.0,0.0,243.7716150081566
Coleridge,15145,,,5.0,,,,1.0,,,,5.0,,,,Hyde,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Coleridge,15161,,,,4.0,,,,2.0,,,,3.0,,,,Sweet,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,15268,,2.0,,10.0,,1.0,,6.0,,2.0,,2.0,,Garland,,Garland,,0.0,,0.0,,0.0,,0.0,,2.0,,1.6666666666666667,15963.0,58.0,1461.0,Garland,0.0,0.0,275.2241379310345
Coleridge,15274,,,,4.0,,,,2.0,,,,2.0,,,,Kingdon,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,15353,,2.0,,,,1.0,,,,2.0,,,,Snare,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Coleridge,15356,40.0,,,,1.0,,,,40.0,,,,Savary,,,,0.0,,,,0.0,,,,40.0,,,,,,,,,,
Coleridge,15448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21822.0,69.0,840.0,Moysey,0.0,0.0,316.2608695652174
Coleridge,15450,,,,1.0,,,,1.0,,,,1.0,,,,Phillp,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,15501,2.0,,,7.0,1.0,,,4.0,2.0,,,2.0,Straw,,,Straw,0.0,,,0.0,0.0,,,0.0,2.0,,,1.75,,,,,,,
Coleridge,15525,,,,2.0,,,,2.0,,,,1.0,,,,Lash,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,15569,,2.0,,,,2.0,,,,1.0,,,,Boll,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Coleridge,15606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54468.0,39.0,5472.0,Howard,0.0,0.0,1396.6153846153845
Coleridge,15619,1.3333333333333333,,,,1.0,,,,1.3333333333333333,,,,Halle,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
Coleridge,15640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45652.0,84.0,2057.0,Earl,0.0,0.0,543.4761904761905
Coleridge,15681,,,,4.0,,,,1.0,,,,4.0,,,,Frood,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Coleridge,15684,3.0,,,,1.0,,,,3.0,,,,Lapthorn,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Coleridge,15712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.0,2.0,799.0,Wormsley,0.0,0.0,779.5
Coleridge,15728,,,,1.0,,,,1.0,,,,1.0,,,,Sellick,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,15746,,,4.0,16.0,,,1.0,6.0,,,4.0,4.0,,,Lock,Lock,,,0.0,0.0,,,0.0,0.0,,,4.0,2.6666666666666665,6.0,2.0,3.0,Lock,0.0,0.0,3.0
Coleridge,15853,,,,3.0,,,,2.0,,,,2.0,,,,Yow,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Coleridge,15895,,,,2.0,,,,2.0,,,,1.0,,,,Leman,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,15925,2.0,,,,1.0,,,,2.0,,,,Jope,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Coleridge,15947,,,,4.0,,,,2.0,,,,2.0,,,,Week,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,16003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33613.0,78.0,1514.0,Helmer,0.0,0.0,430.93589743589746
Coleridge,16025,5.0,2.0,,7.0,2.0,1.0,,4.0,4.0,2.0,,2.0,Burges,Burges,,Burges,0.0,0.0,,0.0,0.0,0.0,,0.0,2.5,2.0,,1.75,,,,,,,
Coleridge,16059,,,,1.0,,,,1.0,,,,1.0,,,,Dribble,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16067,,4.0,4.0,,,1.0,1.0,,,4.0,4.0,,,Toller,Toller,,,0.0,0.0,,,0.0,0.0,,,4.0,4.0,,,,,,,,
Coleridge,16087,1.3333333333333333,,,,1.0,,,,1.3333333333333333,,,,Cottell,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
Coleridge,16091,2.0,,,,1.0,,,,2.0,,,,Dayes,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Coleridge,16108,3.0,2.0,,6.0,2.0,2.0,,3.0,2.0,1.0,,4.0,Luke,Luke,,Luke,0.0,0.0,,0.0,0.0,0.0,,0.0,1.5,1.0,,2.0,165.0,6.0,62.0,Luke,0.0,0.0,27.5
Coleridge,16114,3.333333333333333,2.0,,,3.0,2.0,,,1.3333333333333333,1.0,,,Bole,Bole,,,0.0,0.0,,,0.0,0.0,,,1.111111111111111,1.0,,,,,,,,,
Coleridge,16156,,,,1.0,,,,1.0,,,,1.0,,,,Batt,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16177,,2.0,,,,1.0,,,,2.0,,,,Marcer,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Coleridge,16178,,,,1.0,,,,1.0,,,,1.0,,,,Hewet,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16182,,,,3.0,,,,1.0,,,,3.0,,,,Moyse,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Coleridge,16224,,,,2.0,,,,1.0,,,,2.0,,,,Bovis,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,16249,5.0,,,,2.0,,,,4.0,,,,Faye,,,,0.0,,,,0.0,,,,2.5,,,,,,,,,,
Coleridge,16286,,,,1.0,,,,1.0,,,,1.0,,,,Colebrook,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16314,,,,3.0,,,,2.0,,,,2.0,,,,Pitts,,,,0.0,,,,0.0,,,,1.5,116626.0,293.0,2709.0,Pitts,0.0,0.0,398.0409556313993
Coleridge,16338,,,,1.0,,,,1.0,,,,1.0,,,,Denner,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16369,,,,5.0,,,,4.0,,,,2.0,,,,Maddock,,,,0.0,,,,0.0,,,,1.25,,,,,,,
Coleridge,16413,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,Rowe,Rowe,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,,,,,,,
Coleridge,16428,2.0,,,,1.0,,,,2.0,,,,Harford,,,,0.0,,,,1.0,,,,2.0,,,,,,,,,,
Coleridge,16465,,,,9.0,,,,7.0,,,,2.0,,,,Ellis,,,,0.0,,,,0.0,,,,1.2857142857142858,8.0,1.0,8.0,Ellis,0.0,0.0,8.0
Coleridge,16488,,10.0,4.0,,,4.0,1.0,,,5.0,4.0,,,Style,Style,,,0.0,0.0,,,0.0,0.0,,,2.5,4.0,,,,,,,,
Coleridge,16506,,,11.0,,,,2.0,,,,8.0,,,,Perrott,,,,0.0,,,,0.0,,,,5.5,,574.0,6.0,270.0,Perrott,0.0,0.0,95.66666666666667
Coleridge,16522,,,,4.0,,,,2.0,,,,2.0,,,,Roads,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,16537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,13.0,Evens,0.0,0.0,10.0
Coleridge,16547,,,,1.0,,,,1.0,,,,1.0,,,,Tiller,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16557,,,,16.0,,,,4.0,,,,10.0,,,,Markes,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Coleridge,16565,,,2.0,,,,1.0,,,,2.0,,,,Steer,,,,0.0,,,,0.0,,,,2.0,,20111.0,44.0,1522.0,Steer,0.0,0.0,457.0681818181818
Coleridge,16581,,,,1.0,,,,1.0,,,,1.0,,,,Humber,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16595,,,15.0,8.0,,,2.0,1.0,,,9.0,8.0,,,Halse,Halse,,,0.0,0.0,,,1.0,1.0,,,7.5,8.0,,,,,,,
Coleridge,16636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,4.0,690.0,Tope,0.0,0.0,244.25
Coleridge,16640,,,,4.0,,,,2.0,,,,3.0,,,,Head,,,,0.0,,,,0.0,,,,2.0,10.0,1.0,10.0,Head,0.0,0.0,10.0
Coleridge,16765,,,1.0,,,,1.0,,,,1.0,,,,Gildon,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Coleridge,16784,,,5.0,,,,1.0,,,,5.0,,,,Yeabsley,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Coleridge,16785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,3.0,53.0,Reeve,0.0,0.0,32.666666666666664
Coleridge,16828,,,,2.0,,,,2.0,,,,1.0,,,,Lines,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16836,,,,4.0,,,,2.0,,,,2.0,,,,Tasker,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,16862,,,,2.0,,,,2.0,,,,1.0,,,,Black,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16872,,,5.0,1.0,,,1.0,1.0,,,5.0,1.0,,,Steere,Steere,,,0.0,0.0,,,0.0,0.0,,,5.0,1.0,,,,,,,
Coleridge,16873,,,12.0,,,,2.0,,,,6.0,,,,Marche,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Coleridge,16881,,,,3.0,,,,1.0,,,,3.0,,,,Corben,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Coleridge,16924,,,,2.0,,,,2.0,,,,1.0,,,,How,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16929,,,,1.0,,,,1.0,,,,1.0,,,,Chubb,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,16943,,,,14.0,,,,4.0,,,,4.0,,,,Budley,,,,0.0,,,,0.0,,,,3.5,,,,,,,
Coleridge,16985,,40.0,11.0,3.0,,1.0,2.0,3.0,,40.0,7.0,1.0,,Wallis,Wallis,Wallis,,0.0,0.0,0.0,,0.0,0.0,0.0,,40.0,5.5,1.0,,,,,,,
Coleridge,17070,,,,8.0,,,,2.0,,,,4.0,,,,Lover,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Coleridge,17103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,4.0,178.0,Boardman,0.0,0.0,97.0
Coleridge,17134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.0,9.0,845.0,Widdicombe,0.0,0.0,529.7777777777778
Coleridge,17141,,,,3.0,,,,2.0,,,,2.0,,,,Shoot,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Coleridge,17172,,,,2.0,,,,2.0,,,,1.0,,,,Crews,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,17205,,,,5.0,,,,4.0,,,,2.0,,,,Burgin,,,,0.0,,,,0.0,,,,1.25,,,,,,,
Coleridge,17212,,,,2.0,,,,2.0,,,,1.0,,,,Sheath,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,17254,5.0,,,3.0,1.0,,,2.0,5.0,,,2.0,Heath,,,Heath,0.0,,,0.0,0.0,,,0.0,5.0,,,1.5,88.0,2.0,45.0,Heath,0.0,0.0,44.0
Coleridge,17286,,,,1.0,,,,1.0,,,,1.0,,,,Morrish,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,17294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856.0,11.0,627.0,Coates,0.0,0.0,259.6363636363636
Coleridge,17301,2.0,,,4.0,1.0,,,2.0,2.0,,,3.0,Mudge,,,Mudge,0.0,,,0.0,0.0,,,0.0,2.0,,,2.0,20864.0,67.0,905.0,Mudge,0.0,0.0,311.4029850746269
Coleridge,17341,,,,2.0,,,,1.0,,,,2.0,,,,Snell,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,17355,,,,1.0,,,,1.0,,,,1.0,,,,Morrin,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,17413,,,,2.0,,,,1.0,,,,2.0,,,,Hossell,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Coleridge,17444,,2.0,,,,1.0,,,,2.0,,,,Bayes,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Coleridge,17461,2.0,4.0,,,2.0,3.0,,,1.0,2.0,,,Westlake,Westlake,,,0.0,0.0,,,0.0,0.0,,,1.0,1.3333333333333333,,,,,,,,,
Coleridge,17513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,1.0,158.0,Christopher,0.0,0.0,158.0
Coleridge,17527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,Edgcombe,0.0,0.0,6.0
Coleridge,17560,,,,8.0,,,,5.0,,,,2.0,,,,Winter,,,,0.0,,,,0.0,,,,1.6,,,,,,,
Coleridge,17597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,16.0,Orlebar,0.0,0.0,16.0
Coleridge,17643,,,,1.0,,,,1.0,,,,1.0,,,,Prout,,,,0.0,,,,0.0,,,,1.0,858.0,2.0,445.0,Prout,0.0,0.0,429.0
Coleridge,17692,4.0,,,,1.0,,,,4.0,,,,Reynell,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Coleridge,17885,,,,3.0,,,,1.0,,,,3.0,,,,Samson,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Coleridge,17916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,3.0,102.0,Patey,0.0,0.0,41.333333333333336
Coleridge,18028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190474.0,304.0,3923.0,Clark,0.0,0.0,626.5592105263158
Coleridge,18072,,,,4.0,,,,1.0,,,,4.0,,,,Callard,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Coleridge,18094,,,,1.0,,,,1.0,,,,1.0,,,,Nicholas,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,18136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.0,3.0,354.0,Gidley,0.0,0.0,276.6666666666667
Coleridge,18150,,3.0,,,,1.0,,,,3.0,,,,Batton,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Coleridge,18152,,,7.0,,,,2.0,,,,4.0,,,,Partridge,,,,0.0,,,,0.0,,,,3.5,,24.0,1.0,24.0,Partridge,0.0,0.0,24.0
Coleridge,18188,,,,1.0,,,,1.0,,,,1.0,,,,Pulford,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,18207,1.0,5.0,12.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,6.0,1.0,Colton,Colton,Colton,Colton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,4.0,1.0,,,,,,,
Coleridge,18209,17.333333333333336,1.0,,2.0,4.0,1.0,,1.0,10.0,1.0,,2.0,Lake,Lake,,Lake,0.0,0.0,,0.0,0.0,0.0,,0.0,4.333333333333334,1.0,,2.0,,,,,,,
Coleridge,18259,6.0,,,,1.0,,,,6.0,,,,Langston,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Coleridge,18295,,,,2.0,,,,2.0,,,,1.0,,,,Boyes,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,18296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,2.0,162.0,Codner,0.0,0.0,123.0
Coleridge,18307,,,,2.0,,,,2.0,,,,1.0,,,,Way,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Coleridge,18425,17.0,15.0,,,3.0,3.0,,,10.0,10.0,,,Sumpter,Sumpter,,,0.0,0.0,,,0.0,0.0,,,5.666666666666667,5.0,,,502.0,3.0,257.0,Sumpter,0.0,0.0,167.33333333333334
Coleridge,18437,,,,11.0,,,,7.0,,,,2.0,,,,Hinkson,,,,0.0,,,,0.0,,,,1.5714285714285714,,,,,,,
Coleridge,18438,7.0,7.0,,,2.0,4.0,,,4.0,3.0,,,Player,Player,,,0.0,0.0,,,0.0,0.0,,,3.5,1.75,,,,,,,,,
