hundred,group_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,group_treatment_1524,group_treatment_1543,group_treatment_1581,group_treatment_1674,group_control_1524,group_control_1543,group_control_1581,group_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,group_treatment_1840,group_control_1840,avg_val_1840
Hartland,18626,,2.0,,,,1.0,,,,2.0,,,,Balamay,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,18632,,4.0,,,,1.0,,,,4.0,,,,Reede,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,18634,,5.0,,,,1.0,,,,5.0,,,,Muchell,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Hartland,18635,2.0,,,,1.0,,,,2.0,,,,Grannte,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,18730,,,1.0,,,,1.0,,,,1.0,,,,Juell,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Hartland,18778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12650.0,38.0,966.0,Heddon,0.0,0.0,332.89473684210526
Hartland,18791,42.0,28.0,,,10.0,9.0,,,20.0,10.0,,,Nycoll,Nycoll,,,0.0,0.0,,,0.0,0.0,,,4.2,3.111111111111111,,,,,,,,,
Hartland,18837,,,,1.0,,,,1.0,,,,1.0,,,,Rudde,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,18845,,12.0,,,,3.0,,,,9.0,,,,Dalyn,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,18850,10.0,,,,1.0,,,,10.0,,,,Cutclyffe,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,,
Hartland,18898,2.0,,,,2.0,,,,1.0,,,,Walsche,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,18899,,,2.0,1.0,,,1.0,1.0,,,2.0,1.0,,,Eare,Eare,,,0.0,0.0,,,0.0,0.0,,,2.0,1.0,,,,,,,
Hartland,18916,,1.0,,,,1.0,,,,1.0,,,,Cadde,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,18920,1.0,,,,1.0,,,,1.0,,,,Jule,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,18924,1.0,,,,1.0,,,,1.0,,,,Wenter,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,18952,,1.0,,,,1.0,,,,1.0,,,,Rade,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,18993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,20.0,Arnold,0.0,0.0,20.0
Hartland,19090,1.0,,,,1.0,,,,1.0,,,,Verchyld,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19104,8.0,,,,2.0,,,,5.0,,,,Wylkye,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19171,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,Rogerman,Rogerman,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,,,,,
Hartland,19183,,7.0,,,,1.0,,,,7.0,,,,Blynche,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,
Hartland,19192,212.0,72.0,2.0,,4.0,4.0,1.0,,200.0,40.0,2.0,,Pruste,Pruste,Pruste,,0.0,0.0,0.0,,0.0,0.0,0.0,,53.0,18.0,2.0,,,,,,,,
Hartland,19206,1.0,,,,1.0,,,,1.0,,,,Byshoppe,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19223,9.0,1.0,,,5.0,1.0,,,4.0,1.0,,,Herde,Herde,,,0.0,0.0,,,0.0,0.0,,,1.8,1.0,,,,,,,,,
Hartland,19241,40.0,,,,2.0,,,,20.0,,,,Stapeldon,,,,0.0,,,,0.0,,,,20.0,,,,,,,,,,
Hartland,19242,,2.0,,,,1.0,,,,2.0,,,,Boyn,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,19265,1.0,,,,1.0,,,,1.0,,,,Wryng,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19274,4.0,62.0,,,2.0,4.0,,,3.0,20.0,,,Bagelhole,Bagelhole,,,0.0,0.0,,,0.0,0.0,,,2.0,15.5,,,,,,,,,
Hartland,19275,,15.0,,,,4.0,,,,9.0,,,,Pecard,,,,0.0,,,,0.0,,,,3.75,,,,,,,,,
Hartland,19276,3.0,,,,1.0,,,,3.0,,,,Downyng,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19277,5.0,,,,1.0,,,,5.0,,,,Meddon,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Hartland,19278,,11.0,,,,2.0,,,,7.0,,,,Gallysworthy,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,
Hartland,19280,,60.0,12.0,,,1.0,1.0,,,60.0,12.0,,,Stapledon,Stapledon,,,0.0,0.0,,,0.0,0.0,,,60.0,12.0,,,,,,,,
Hartland,19341,2.0,,,,1.0,,,,2.0,,,,Pycard,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19387,2.0,,,,1.0,,,,2.0,,,,Grette,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19436,,4.0,,,,1.0,,,,4.0,,,,Derant,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,19457,,10.0,,,,2.0,,,,5.0,,,,Wylkey,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Hartland,19497,23.0,10.0,10.0,,2.0,3.0,1.0,,20.0,7.0,10.0,,Docton,Docton,Docton,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.5,3.3333333333333335,10.0,,,,,,,,
Hartland,19514,6.0,,,,1.0,,,,6.0,,,,Prowte,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Hartland,19543,1.0,,,,1.0,,,,1.0,,,,Prannce,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19582,,1.0,,,,1.0,,,,1.0,,,,Baslegh,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,19593,36.0,,,,1.0,,,,36.0,,,,Yowe,,,,0.0,,,,0.0,,,,36.0,,,,,,,,,,
Hartland,19611,,8.0,,,,1.0,,,,8.0,,,,Comar,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,
Hartland,19613,3.0,,,,1.0,,,,3.0,,,,Chope,,,,0.0,,,,0.0,,,,3.0,,,,92830.0,178.0,3640.0,Chope,0.0,0.0,521.5168539325842
Hartland,19738,,1.0,,,,1.0,,,,1.0,,,,Isake,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,19764,9.0,,,,1.0,,,,9.0,,,,Broyte,,,,0.0,,,,0.0,,,,9.0,,,,,,,,,,
Hartland,19791,73.66666666666667,20.0,4.0,,2.0,1.0,1.0,,66.66666666666667,20.0,4.0,,Atkyn,Atkyn,Atkyn,,0.0,0.0,0.0,,0.0,0.0,0.0,,36.833333333333336,20.0,4.0,,,,,,,,
Hartland,19792,15.0,,,,1.0,,,,15.0,,,,Sherme,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,,
Hartland,19793,2.0,,,,1.0,,,,2.0,,,,Blakyddon,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19794,16.0,,,,4.0,,,,8.0,,,,Hoge,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19795,5.0,,,,4.0,,,,2.0,,,,Holeford,,,,0.0,,,,0.0,,,,1.25,,,,,,,,,,
Hartland,19796,33.333333333333336,2.0,,,6.0,1.0,,,13.333333333333334,2.0,,,Bagylhole,Bagylhole,,,0.0,0.0,,,0.0,0.0,,,5.555555555555556,2.0,,,,,,,,,
Hartland,19797,1.0,,,,1.0,,,,1.0,,,,Bagelhoyll,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19798,1.0,,,,1.0,,,,1.0,,,,Rendyll,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19799,14.0,,,,2.0,,,,12.0,,,,Atkyng,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,,
Hartland,19800,1.0,,,,1.0,,,,1.0,,,,Layke,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19801,2.0,,5.0,,1.0,,1.0,,2.0,,5.0,,Vyne,,Vyne,,0.0,,0.0,,0.0,,0.0,,2.0,,5.0,,,,,,,,
Hartland,19802,14.333333333333334,2.0,,,2.0,1.0,,,13.333333333333334,2.0,,,Vely,Vely,,,0.0,0.0,,,0.0,0.0,,,7.166666666666667,2.0,,,,,,,,,
Hartland,19803,17.0,8.0,3.0,1.0,5.0,1.0,1.0,1.0,12.0,8.0,3.0,1.0,Husband,Husband,Husband,Husband,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,8.0,3.0,1.0,,,,,,,
Hartland,19804,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,Cotell,Cotell,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,,,,,,,
Hartland,19805,4.0,,,,1.0,,,,4.0,,,,Pyttyn,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19806,1.0,,,,1.0,,,,1.0,,,,Pytton,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19807,1.0,,,,1.0,,,,1.0,,,,Lytyljon,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19808,25.0,25.0,,,5.0,2.0,,,20.0,20.0,,,Trycke,Trycke,,,0.0,0.0,,,0.0,0.0,,,5.0,12.5,,,,,,,,,
Hartland,19809,3.0,,,,2.0,,,,2.0,,,,Buys,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Hartland,19810,6.0,,,,1.0,,,,6.0,,,,Kyne,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Hartland,19811,2.0,,,,1.0,,,,2.0,,,,Bremlyche,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19812,1.0,,,,1.0,,,,1.0,,,,Dybba,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19813,8.0,,,,1.0,,,,8.0,,,,Cutlyffe,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,,
Hartland,19814,13.333333333333334,,,,1.0,,,,13.333333333333334,,,,Cuteclyffe,,,,0.0,,,,0.0,,,,13.333333333333334,,,,,,,,,,
Hartland,19815,3.0,,,,1.0,,,,3.0,,,,Fursshwer,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19816,4.0,,,,1.0,,,,4.0,,,,Holyford,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19817,4.0,,,,1.0,,,,4.0,,,,Rowable,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19818,3.0,,,,3.0,,,,1.0,,,,Daylyn,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19819,12.0,,,,3.0,,,,10.0,,,,Symcocke,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19820,3.0,,,,1.0,,,,3.0,,,,Tybba,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19821,4.0,,,,1.0,,,,4.0,,,,Tybby,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19822,3.0,,,,1.0,,,,3.0,,,,Stoman,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19823,2.0,,,,1.0,,,,2.0,,,,Estemounte,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19824,2.0,,,,1.0,,,,2.0,,,,Deylon,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19825,3.0,11.0,,,1.0,2.0,,,3.0,10.0,,,Atkyns,Atkyns,,,0.0,0.0,,,0.0,0.0,,,3.0,5.5,,,,,,,,,
Hartland,19826,30.0,,,,1.0,,,,30.0,,,,Fottes,,,,0.0,,,,0.0,,,,30.0,,,,,,,,,,
Hartland,19827,1.0,,,,1.0,,,,1.0,,,,Cutteclyffe,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19828,3.0,,,,1.0,,,,3.0,,,,Boyne,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19829,1.0,,,,1.0,,,,1.0,,,,Forschewer,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19830,8.0,,,,2.0,,,,5.0,,,,Cadda,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19831,3.0,,,,1.0,,,,3.0,,,,Shepehurde,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19832,2.0,,,,1.0,,,,2.0,,,,Ebbott,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19833,3.0,,,,1.0,,,,3.0,,,,Bereman,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19834,13.0,,,,7.0,,,,3.0,,,,Peerde,,,,0.0,,,,0.0,,,,1.8571428571428572,,,,,,,,,,
Hartland,19835,32.0,,,,5.0,,,,13.0,,,,Sonder,,,,0.0,,,,0.0,,,,6.4,,,,,,,,,,
Hartland,19836,1.0,,,,1.0,,,,1.0,,,,Ebot,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19837,16.0,,,,2.0,,,,10.0,,,,Tor,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,,
Hartland,19838,16.0,,,,2.0,,,,10.0,,,,Prowsse,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,,
Hartland,19839,3.0,,,,2.0,,,,2.0,,,,Laman,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Hartland,19840,1.0,,,,1.0,,,,1.0,,,,Lamon,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19841,8.0,,,,2.0,,,,5.0,,,,Blenche,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Hartland,19842,5.0,,,,1.0,,,,5.0,,,,Snellac,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Hartland,19843,20.0,,,,1.0,,,,20.0,,,,Wybber,,,,0.0,,,,0.0,,,,20.0,,,,,,,,,,
Hartland,19844,1.0,,,,1.0,,,,1.0,,,,Weryng,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19845,5.333333333333333,,,,2.0,,,,3.333333333333333,,,,Hangger,,,,0.0,,,,0.0,,,,2.6666666666666665,,,,,,,,,,
Hartland,19846,3.0,,,,1.0,,,,3.0,,,,Pycarde,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19847,11.0,,,,2.0,,,,9.0,,,,Hychcocke,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,,
Hartland,19848,1.0,,,,1.0,,,,1.0,,,,Dooge,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19849,2.0,,,,1.0,,,,2.0,,,,Crambers,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19850,6.0,,,,3.0,,,,3.0,,,,Pykard,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19851,2.0,,,,1.0,,,,2.0,,,,Shymnnyg,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19852,9.0,,,,1.0,,,,9.0,,,,Knapeman,,,,0.0,,,,0.0,,,,9.0,,,,,,,,,,
Hartland,19853,1.0,,,,1.0,,,,1.0,,,,Buysshyppe,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19854,2.0,,,,1.0,,,,2.0,,,,Hichcocke,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19855,8.0,,,,1.0,,,,8.0,,,,Babbe,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,,
Hartland,19856,11.0,,,,2.0,,,,8.0,,,,Lovebound,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,,
Hartland,19857,5.0,,,,1.0,,,,5.0,,,,Borogth,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Hartland,19858,2.0,,,,1.0,,,,2.0,,,,Chyppeman,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19859,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,Shonnke,Shonnke,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,,,,,,,
Hartland,19860,1.0,,,,1.0,,,,1.0,,,,Hauxlond,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19861,2.0,,,,1.0,,,,2.0,,,,Russyll,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19862,1.0,,,,1.0,,,,1.0,,,,Cucke,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19863,5.0,,,,1.0,,,,5.0,,,,Wyllyton,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Hartland,19864,2.0,,,,1.0,,,,2.0,,,,Bawyn,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Hartland,19865,3.0,,,,1.0,,,,3.0,,,,Kellyge,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Hartland,19866,5.0,,,,1.0,,,,5.0,,,,Persse,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Hartland,19867,1.0,,,,1.0,,,,1.0,,,,Deyar,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19868,1.0,,,,1.0,,,,1.0,,,,Roysar,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hartland,19891,,8.0,,,,1.0,,,,8.0,,,,Year,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,
Hartland,19927,,,3.0,,,,1.0,,,,3.0,,,,Oliver,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,20121,,2.0,,,,1.0,,,,2.0,,,,Ratynbery,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,20141,,,,1.0,,,,1.0,,,,1.0,,,,Scam,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,20279,,8.0,,,,1.0,,,,8.0,,,,Blackdon,,,,0.0,,,,0.0,,,,8.0,,,,,,,,,
Hartland,20294,,5.0,,,,2.0,,,,4.0,,,,Judde,,,,0.0,,,,0.0,,,,2.5,,,,,,,,,
Hartland,20333,,12.0,,,,1.0,,,,12.0,,,,Ranndell,,,,0.0,,,,0.0,,,,12.0,,,,,,,,,
Hartland,20390,,,,1.0,,,,1.0,,,,1.0,,,,Nichol,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,20400,,,,3.0,,,,1.0,,,,3.0,,,,Ha,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Hartland,20404,,,,1.0,,,,1.0,,,,1.0,,,,Rudd,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,20413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24144.0,35.0,2530.0,Glubb,0.0,0.0,689.8285714285714
Hartland,20690,,6.0,,,,1.0,,,,6.0,,,,Dounyng,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,
Hartland,20715,,6.0,,,,1.0,,,,6.0,,,,Berd,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,
Hartland,20849,,1.0,,,,1.0,,,,1.0,,,,Lyel,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,21230,,3.0,,,,1.0,,,,3.0,,,,Colrygg,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,21277,,6.0,,,,2.0,,,,5.0,,,,Wayryn,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,21510,,,,1.0,,,,1.0,,,,1.0,,,,Steare,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,21514,,,,1.0,,,,1.0,,,,1.0,,,,Proute,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,21897,,90.0,35.0,,,1.0,2.0,,,90.0,30.0,,,Cary,Cary,,,0.0,0.0,,,0.0,0.0,,,90.0,17.5,,,,,,,,
Hartland,22299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128.0,18.0,665.0,Arthur,0.0,0.0,284.8888888888889
Hartland,22428,,13.0,,,,1.0,,,,13.0,,,,Shapplegh,,,,0.0,,,,0.0,,,,13.0,,,,,,,,,
Hartland,22930,,40.0,,,,1.0,,,,40.0,,,,L,,,,0.0,,,,0.0,,,,40.0,,,,,,,,,
Hartland,22999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143.0,14.0,567.0,Borough,0.0,0.0,224.5
Hartland,23186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,14.0,226.0,Rendell,0.0,0.0,142.35714285714286
Hartland,23230,,,,1.0,,,,1.0,,,,1.0,,,,Prat,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,23417,,3.0,,,,1.0,,,,3.0,,,,Col,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,23426,,,4.0,,,,1.0,,,,4.0,,,,Clemente,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Hartland,23671,,,3.0,,,,1.0,,,,3.0,,,,Welshe,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,23859,,,4.0,6.0,,,1.0,2.0,,,4.0,4.0,,,Praunce,Praunce,,,0.0,0.0,,,0.0,0.0,,,4.0,3.0,,,,,,,
Hartland,23938,,2.0,,,,1.0,,,,2.0,,,,Haymon,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,24005,,,,2.0,,,,1.0,,,,2.0,,,,Pearse,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,24119,,5.0,,,,1.0,,,,5.0,,,,Hoyge,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Hartland,24174,,2.0,,,,1.0,,,,2.0,,,,Bysshypp,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,24178,,,4.0,,,,1.0,,,,4.0,,,,Chaple,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Hartland,24223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12101.0,31.0,1200.0,Jeffery,0.0,0.0,390.35483870967744
Hartland,24308,,3.0,,,,3.0,,,,1.0,,,,Nycol,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,24310,,5.0,,,,3.0,,,,2.0,,,,Hoige,,,,0.0,,,,0.0,,,,1.6666666666666667,,,,,,,,,
Hartland,24359,,,,1.0,,,,1.0,,,,1.0,,,,Mil,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,24391,,,,1.0,,,,1.0,,,,1.0,,,,Marley,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,24436,,,,1.0,,,,1.0,,,,1.0,,,,Stanbery,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,24479,,2.0,,,,1.0,,,,2.0,,,,Tybbe,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,24483,,,8.0,,,,1.0,,,,8.0,,,,Pearde,,,,0.0,,,,0.0,,,,8.0,,,,,,,,
Hartland,24544,,2.0,,,,1.0,,,,2.0,,,,Bearde,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,24589,,9.0,8.0,,,4.0,2.0,,,4.0,5.0,,,Hearde,Hearde,,,0.0,0.0,,,0.0,0.0,,,2.25,4.0,,,,,,,,
Hartland,24740,,,6.0,,,,2.0,,,,3.0,,,,Clyverdon,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,24799,,4.0,,,,1.0,,,,4.0,,,,Raymontt,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,24806,,,5.0,,,,1.0,,,,5.0,,,,Boteler,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Hartland,24948,,2.0,,,,1.0,,,,2.0,,,,Whyston,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,24955,,2.0,,,,1.0,,,,2.0,,,,Cad,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,24972,,5.0,,,,1.0,,,,5.0,,,,Kyngford,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Hartland,25008,,4.0,,,,3.0,,,,2.0,,,,Husbond,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,
Hartland,25119,,,,1.0,,,,1.0,,,,1.0,,,,Backway,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,25171,,5.0,,,,1.0,,,,5.0,,,,Moungey,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Hartland,25196,,,4.0,,,,1.0,,,,4.0,,,,Mungey,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Hartland,25288,,10.0,,,,1.0,,,,10.0,,,,Hatherleght,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Hartland,25289,,32.0,,,,2.0,,,,20.0,,,,Snoo,,,,0.0,,,,0.0,,,,16.0,,,,,,,,,
Hartland,25290,,18.0,,,,1.0,,,,18.0,,,,Cholwyll,,,,0.0,,,,0.0,,,,18.0,,,,,,,,,
Hartland,25291,,6.0,,,,2.0,,,,4.0,,,,Shyrme,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,25292,,11.0,,,,2.0,,,,7.0,,,,Koke,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,
Hartland,25293,,2.0,,,,1.0,,,,2.0,,,,Huckmore,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25294,,2.0,,,,1.0,,,,2.0,,,,Eyger,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25295,,5.0,,,,4.0,,,,2.0,,,,Holoford,,,,0.0,,,,0.0,,,,1.25,,,,,,,,,
Hartland,25296,,8.0,,,,2.0,,,,7.0,,,,Bremleche,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,25297,,1.0,,,,1.0,,,,1.0,,,,Beuse,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,25298,,1.0,,,,1.0,,,,1.0,,,,Pycton,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,25299,,2.0,,,,1.0,,,,2.0,,,,Cutlyf,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25300,,3.0,,,,1.0,,,,3.0,,,,Byshop,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,25301,,1.0,,,,1.0,,,,1.0,,,,Heerde,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,25302,,3.0,,,,1.0,,,,3.0,,,,Welsche,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,25303,,5.0,,,,1.0,,,,5.0,,,,Penhorod,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Hartland,25304,,6.0,,,,2.0,,,,3.0,,,,Syncock,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,25305,,2.0,,,,1.0,,,,2.0,,,,Furshewere,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25306,,2.0,,,,1.0,,,,2.0,,,,Furschewere,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25307,,2.0,,,,1.0,,,,2.0,,,,Estmunde,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25308,,1.0,,,,1.0,,,,1.0,,,,Harreys,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
