id,surname,count_1524,max_val_1524,tot_val_1524,avg_val_1524,count_pctile,max_val_pctile,tot_val_pctile,avg_val_pctile,parish_monastic_land,parish_distmkt,parish_distriver,parish_area,parish_taxpayer_count_1524,parish_avg_value_1524,parish_pop_density_1524,parish_taxpayer_count_1543,parish_avg_value_1543,parish_pop_density_1543,parish_taxpayer_count_1581,parish_avg_value_1581,parish_pop_density_1581,parish_taxpayer_count_1674,parish_avg_value_1674,parish_pop_density_1674,count_1543,max_val_1543,tot_val_1543,avg_val_1543,count_1581,max_val_1581,tot_val_1581,avg_val_1581,count_1674,max_val_1674,tot_val_1674,avg_val_1674,count_1840,max_val_1840,tot_val_1840,avg_val_1840,ln_id,ln_count_1524,ln_max_val_1524,ln_tot_val_1524,ln_avg_val_1524,ln_count_pctile,ln_max_val_pctile,ln_tot_val_pctile,ln_avg_val_pctile,ln_parish_monastic_land,ln_parish_distmkt,ln_parish_distriver,ln_parish_area,ln_parish_taxpayer_count_1524,ln_parish_avg_value_1524,ln_parish_pop_density_1524,ln_parish_taxpayer_count_1543,ln_parish_avg_value_1543,ln_parish_pop_density_1543,ln_parish_taxpayer_count_1581,ln_parish_avg_value_1581,ln_parish_pop_density_1581,ln_parish_taxpayer_count_1674,ln_parish_avg_value_1674,ln_parish_pop_density_1674,ln_count_1543,ln_max_val_1543,ln_tot_val_1543,ln_avg_val_1543,ln_count_1581,ln_max_val_1581,ln_tot_val_1581,ln_avg_val_1581,ln_count_1674,ln_max_val_1674,ln_tot_val_1674,ln_avg_val_1674,ln_count_1840,ln_max_val_1840,ln_tot_val_1840,ln_avg_val_1840,treatment,control,control2_group
8668,,10,5.0,26.0,2.6,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.0,2.8319161,3.1066797,2.4254404295,172.0,4.724051395302148,953.3163378393424,151.0,4.52062338879775,817.4418135886225,52.5,3.954846659364732,270.8561970106017,415.5,2.3544284400858104,2444.340476347401,7,5.0,23.0,3.2857142857142856,1,3.0,3.0,3.0,2,7.0,8.0,4.0,0,0.0,0.0,0.0,9.06750872286864,2.3978952727983707,1.791759469228055,3.295836866004329,1.2809338454620642,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.0,1.3433649652968993,1.4126148431335266,1.2312300560016192,5.153291594497779,1.7446768405676167,6.860995207510697,5.0238805208462765,1.708490786665796,6.707402305204977,3.979681653901961,1.6003662206562184,5.605273239030481,6.031886461606898,1.210281395280464,7.801939646343833,2.079441541679836,1.791759469228055,3.1780538303479458,1.455287232606842,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.079441541679836,2.19722457733622,1.6094379124341005,0.0,0.0,0.0,0.0,0,0,
5142,Life,9,12.0,22.0,2.4444444444444446,0.6978751660026561,0.6821602478972997,0.6824922532093847,0.6781761841522798,1765.09375,5.27039055,5.490927537499999,30.517797453125,124.25,4.014230151712144,5.754283768541009,122.375,4.329742240909648,6.089931836822787,41.25,4.626895366399633,1.963469114525299,147.875,1.7502918953290734,7.2017102981258905,12,10.0,32.0,2.6666666666666665,1,5.0,5.0,5.0,8,4.0,14.47,1.80875,3,30.0,48.0,16.0,8.545391845774915,2.302585092994046,2.5649493574615367,3.1354942159291497,1.236762627148927,0.5293775669313477,0.5200788292464739,0.520276178192942,0.5177075990483315,7.476525465825105,1.8358386413812064,1.8704054384548945,3.450552384791928,4.830311739964974,1.6122799004999857,1.910176935966918,4.815228497753646,1.6733028769538931,1.958675726509498,3.743604353803183,1.7275578453608262,1.0863605802327152,5.003107027675465,1.0117070498016567,2.1043427054640773,2.5649493574615367,2.3978952727983707,3.49650756146648,1.2992829841302609,0.6931471805599453,1.791759469228055,1.791759469228055,1.791759469228055,2.19722457733622,1.6094379124341005,2.7389026645849746,1.032739544517402,1.3862943611198906,3.4339872044851463,3.8918202981106265,2.833213344056216,0,0,
8669,,3,5.0,9.0,3.0,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,,,,,,,,,,,,,,,,,2,9.0,11.0,5.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.067624069774588,1.3862943611198906,1.791759469228055,2.302585092994046,1.3862943611198906,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,,,,,,,,,,,,,,,,,1.0986122886681098,2.302585092994046,2.4849066497880004,1.8718021769015916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
6215,,1,1.0,1.0,1.0,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.734881892047483,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
3910,Langler,2,3.0,5.0,2.5,0.7273129703408587,0.665227976980965,0.6775121735281098,0.6586985391766268,0.0,3.9832327,1.5380396,6.7440125,28.0,8.047618928571428,4.151830975995374,28.0,8.357142857142858,4.151830975995374,7.0,3.857142857142857,1.0379577439988434,27.0,2.888888888888889,4.003551298281253,12,10.0,46.0,3.8333333333333335,2,9.0,13.0,6.5,2,5.0,7.0,3.5,7,10.0,33.5,4.785714285714286,8.271548374755515,1.0986122886681098,1.3862943611198906,1.791759469228055,1.252762968495368,0.5465670047150533,0.5099620371709842,0.5173118467840805,0.506033282325684,0.0,1.6060788169847515,0.9313919720073524,2.0469199641258657,3.367295829986474,2.2025016212791684,1.639352180809562,3.367295829986474,2.2361399935858928,1.639352180809562,2.079441541679836,1.580450375560848,0.711948200532019,3.332204510175204,1.3581234841531944,1.6101479199753324,2.5649493574615367,2.3978952727983707,3.8501476017100575,1.5755363607584192,1.0986122886681098,2.302585092994046,2.6390573296152584,2.0149030205422647,1.0986122886681098,1.791759469228055,2.079441541679836,1.5040773967762742,2.079441541679836,2.3978952727983707,3.5409593240373143,1.75539182505718,0,0,
8670,,2,100.0,120.0,60.0,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,,,,,,,,,,,,,,,,,3,50.0,76.0,25.33333333333333,1,40.0,40.0,40.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.06773940337716,1.0986122886681098,4.61512051684126,4.795790545596741,4.110873864173311,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,,,,,,,,,,,,,,,,,1.3862943611198906,3.9318256327243257,4.343805421853684,3.270835563798912,0.6931471805599453,3.713572066704308,3.713572066704308,3.713572066704308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
6869,Bowdidge,1,1.0,1.0,1.0,0.665891987605135,0.66821602478973,0.66489597166888,0.6722000885347499,863.5,8.29841425,7.4898246,54.104672,150.0,4.172904874213836,2.6774794917968694,140.5,3.505068407960199,2.492179906735833,44.0,3.1373626373626373,0.8708494743200195,169.5,1.873293862999745,3.152309362552949,1,1.0,1.0,1.0,0,0.0,0.0,0.0,2,3.0,4.0,2.0,1,12.0,12.0,12.0,8.834919385216395,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.51036070827261,0.5117548068155213,0.5097626420023331,0.5141401776788913,6.7621513051233455,2.2298438748679112,2.1388683405103146,4.0092345038528565,5.017279836814924,1.6434344019510507,1.3022275968081218,4.952299717083292,1.505203075841837,1.2505261563340635,3.80666248977032,1.420058540723098,0.6263925920619414,5.138735296723572,1.055459059138111,1.423664652373301,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.6094379124341005,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.5649493574615367,2.5649493574615367,0,0,
343,Lavers,1,1.0,1.0,1.0,0.7666002656042497,0.7248782647189022,0.7326250553342187,0.7107127047366091,8289.424242424242,3.24404423,1.409069715151515,615.6279775143636,131.84848484848484,6.123811085395727,119.69955471279876,124.875,5.425359931335528,100.81313815726077,42.36666666666667,4.665556763380434,33.66716182508908,173.84848484848484,2.4766964918533483,298.9006351432223,7,6.0,15.0,2.142857142857143,11,10.0,43.76,3.978181818181818,33,5.0,68.0,2.060606060606061,19,344.0,1270.0,66.84210526315789,5.840641657373398,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.569056945676585,0.5451564768156124,0.5496376314880183,0.5369100700789224,9.022856422021894,1.4455166424693435,0.8792406626708311,6.42426588827018,4.889209267161371,1.9634428470235488,4.793304438890374,4.835289351038727,1.8602526496535243,4.623139154308349,3.76969109685035,1.7344051709181905,3.545792893787288,5.163919798035665,1.2460825589808375,5.703451203602745,2.079441541679836,1.9459101490553128,2.772588722239781,1.1451323043030026,2.4849066497880004,2.3978952727983707,3.801314883443725,1.6050647276218777,3.5263605246161616,1.791759469228055,4.23410650459726,1.1186129553747792,2.995732273553991,5.84354441703136,7.147559271189454,4.217183023772747,0,0,
6252,Vooght,1,3.0,3.0,3.0,0.7884019477644976,0.7583001328021248,0.7777777777777778,0.7578574590526782,0.0,6.07589065,6.0290339,11.277228,69.5,2.803244019138756,5.953096181279056,75.5,3.706833060556464,6.450762690918257,21.5,3.5109649122807016,1.9513901461879732,91.5,2.012682038834952,8.755823366208267,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,3.0,4.0,2.0,27,678.0,5853.0,216.77777777777777,8.740816627567298,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.5813224544871924,0.56434750869706,0.5753641449035618,0.5640957146632481,0.0,1.9566933225320025,1.950049271058792,2.507746164338468,4.255612709818223,1.3358543917939685,1.9391870540830567,4.33729074083249,1.5490152955815375,2.0083164017714448,3.1135153092103742,1.5065110801385713,1.082276295350839,4.52720864451838,1.1028307248201152,2.27786437504507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.6094379124341005,1.0986122886681098,3.332204510175204,6.520621127558696,8.674880467251832,5.383475174888344,0,0,
6175,Morth,2,32.0,61.4,30.7,0.7082779991146525,0.7721336874723329,0.7349490925188137,0.8262505533421868,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,2,5.0,9.0,4.5,0,0.0,0.0,0.0,4,828.0,1389.0,347.25,8.728426091704613,1.0986122886681098,3.49650756146648,4.133565275375382,3.456316680883235,0.5354858450696155,0.5721842937345829,0.5509780714806373,0.6022649870763945,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0986122886681098,1.791759469228055,2.302585092994046,1.7047480922384253,0.0,0.0,0.0,0.0,1.6094379124341005,6.720220155135295,7.237059026124737,5.852920612659915,0,0,
4962,,1,3.0,3.0,3.0,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,,,,,,,,,,,,,,,,,1,2.0,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.50976567558744,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,,,,,,,,,,,,,,,,,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
8671,,1,2.0,2.0,2.0,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.067854723679428,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
6383,,1,5.0,5.0,5.0,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.761550139129644,0.6931471805599453,1.791759469228055,1.791759469228055,1.791759469228055,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
8672,,1,4.0,4.0,4.0,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.067970030684457,0.6931471805599453,1.6094379124341005,1.6094379124341005,1.6094379124341005,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,,,,,,,,,,,,,,,,,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
