hundred,combined_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,combined_treatment_1524,combined_treatment_1543,combined_treatment_1581,combined_treatment_1674,combined_control_1524,combined_control_1543,combined_control_1581,combined_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,combined_treatment_1840,combined_control_1840,avg_val_1840
Lifton,5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4946.0,11.0,1006.0,Hornbrook,0.0,0.0,449.6363636363636
Lifton,5305,3.0,,,,2.0,,,,2.0,,,,Horne,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Lifton,5326,,,,1.0,,,,1.0,,,,1.0,,,,Horton,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,5327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23752.0,70.0,2082.0,Hortop,0.0,0.0,339.3142857142857
Lifton,5328,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,Horwill,Horwill,Horwill,Horwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,,,,,,,
Lifton,5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,7.0,21.0,Howard,0.0,0.0,6.714285714285714
Lifton,5447,1.3333333333333333,1.0,,,1.0,1.0,,,1.3333333333333333,1.0,,,Hunt,Hunt,,,0.0,0.0,,,0.0,0.0,,,1.3333333333333333,1.0,,,,,,,,,
Lifton,5456,21.0,,,,2.0,,,,11.0,,,,Herd,,,,0.0,,,,0.0,,,,10.5,,,,,,,,,,
Lifton,5486,,,,2.0,,,,1.0,,,,2.0,,,,Hutchins,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,5562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5978.0,13.0,1907.0,Isaac,0.0,0.0,459.84615384615387
Lifton,5580,,,,3.0,,,,1.0,,,,3.0,,,,Jackman,,,,0.0,,,,0.0,,,,3.0,7.0,2.0,5.0,Jackman,0.0,0.0,3.5
Lifton,5586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19084.0,40.0,1502.0,Jackson,0.0,0.0,477.1
Lifton,5593,,,,3.0,,,,1.0,,,,3.0,,,,James,,,,0.0,,,,0.0,,,,3.0,35900.0,68.0,1893.0,James,0.0,0.0,527.9411764705883
Lifton,5606,,15.0,15.0,7.0,,1.0,4.0,4.0,,15.0,5.0,3.0,,Gary,Gerry,Gerry,,0.0,0.0,0.0,,0.0,0.0,0.0,,15.0,3.75,1.75,,,,,,,
Lifton,5621,2.0,2.0,,,1.0,2.0,,,2.0,1.0,,,Jago,Jago,,,0.0,0.0,,,0.0,0.0,,,2.0,1.0,,,8509.0,9.0,1775.0,Jago,0.0,0.0,945.4444444444445
Lifton,5643,,,6.0,,,,2.0,,,,3.0,,,,Jerman,,,,0.0,,,,0.0,,,,3.0,,13468.0,21.0,3240.0,German,0.0,0.0,641.3333333333334
Lifton,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687.0,12.0,1136.0,Jessop,0.0,0.0,307.25
Lifton,5663,2.0,21.0,,2.0,1.0,6.0,,2.0,2.0,10.0,,1.0,John,John,,Johns,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,3.5,,1.0,10388.0,20.0,1912.0,Johns,0.0,0.0,519.4
Lifton,5664,,,,1.0,,,,1.0,,,,1.0,,,,Jope,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,5683,3.0,3.0,,2.0,2.0,2.0,,2.0,2.0,2.0,,1.0,Jourdon,Jorden,,Jordan,0.0,0.0,,0.0,0.0,0.0,,0.0,1.5,1.5,,1.0,,,,,,,
Lifton,5685,,,,1.0,,,,1.0,,,,1.0,,,,Jory,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,5686,,,,2.0,,,,1.0,,,,2.0,,,,Jocelyn,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,5727,1.0,,,,1.0,,,,1.0,,,,Kett,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,5743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28636.0,65.0,1360.0,Kekewich,0.0,0.0,440.55384615384617
Lifton,5748,28.666666666666668,26.0,10.0,35.0,6.0,1.0,1.0,9.0,8.0,26.0,10.0,12.0,Kelly,Kelley,Kelley,Kelley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777777777777778,26.0,10.0,3.888888888888889,487957.0,475.0,54072.0,Kelly,0.0,0.0,1027.2778947368422
Lifton,5752,,1.0,,,,1.0,,,,1.0,,,,Kellond,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Lifton,5855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.0,6.0,848.0,Kilminster,0.0,0.0,288.8333333333333
Lifton,5881,,,,2.0,,,,1.0,,,,2.0,,,,Kingford,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,5900,,,,3.0,,,,2.0,,,,2.0,,,,Kinsman,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Lifton,5929,,,,3.0,,,,2.0,,,,2.0,,,,Kitt,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Lifton,5932,6.0,10.0,,,3.0,1.0,,,4.0,10.0,,,Knapman,Knapman,,,0.0,0.0,,,0.0,0.0,,,2.0,10.0,,,,,,,,,
Lifton,5945,,,4.0,5.0,,,1.0,3.0,,,4.0,2.0,,,Knight,Knight,,,0.0,0.0,,,1.0,1.0,,,4.0,1.6666666666666667,1.0,1.0,1.0,Knight,0.0,1.0,1.0
Lifton,5998,4.0,3.0,,6.0,2.0,2.0,,4.0,2.0,2.0,,2.0,Lake,Lake,,Lake,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,1.5,,1.5,34.0,2.0,25.0,Lake,0.0,0.0,17.0
Lifton,6005,,,,1.0,,,,1.0,,,,1.0,,,,Lambe,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24376.0,49.0,2928.0,Lemon,0.0,0.0,497.46938775510205
Lifton,6022,,7.0,,,,1.0,,,,7.0,,,,Lamprey,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,
Lifton,6047,,,,4.0,,,,2.0,,,,3.0,,,,Langbridge,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,6068,,,,2.0,,,,1.0,,,,2.0,,,,Langsford,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,6129,,,,6.0,,,,4.0,,,,3.0,,,,Long,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Lifton,6145,1.0,15.0,6.0,7.0,1.0,2.0,2.0,4.0,1.0,10.0,3.0,2.0,May,Maye,Maye,May,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,3.0,1.75,7.0,1.0,7.0,May,0.0,0.0,7.0
Lifton,6152,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,Lane,Lane,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,6303.0,24.0,1095.0,Lane,0.0,0.0,262.625
Lifton,6206,12.0,,,10.0,2.0,,,4.0,10.0,,,4.0,Pyke,,,Pike,0.0,,,0.0,0.0,,,0.0,6.0,,,2.5,,,,,,,
Lifton,6215,,3.0,,,,1.0,,,,3.0,,,,Leche,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Lifton,6221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21007.0,36.0,1732.0,Lethbridge,0.0,0.0,583.5277777777778
Lifton,6268,12.0,,2.0,9.0,2.0,,1.0,6.0,9.0,,2.0,4.0,Lillycrop,,Lillicrap,Lillycrap,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0,,2.0,1.5,33.0,10.0,8.0,Lillicrapp,0.0,0.0,3.3
Lifton,6284,,,,5.0,,,,1.0,,,,5.0,,,,Linch,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Lifton,6331,,,3.0,,,,1.0,,,,3.0,,,,Little,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Lifton,6393,4.0,,,6.0,1.0,,,2.0,4.0,,,4.0,Langford,,,Langford,0.0,,,0.0,0.0,,,0.0,4.0,,,3.0,,,,,,,
Lifton,6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0,5.0,330.0,Lowday,0.0,0.0,155.8
Lifton,6488,,6.0,,4.0,,1.0,,2.0,,6.0,,3.0,,Lucas,,Lucas,,0.0,,0.0,,0.0,,0.0,,6.0,,2.0,,,,,,,
Lifton,6519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.0,14.0,364.0,Luxton,0.0,0.0,127.85714285714286
Lifton,6527,,1.0,,,,1.0,,,,1.0,,,,Ley,,,,0.0,,,,0.0,,,,1.0,,,49944.0,58.0,5200.0,Lay,0.0,0.0,861.1034482758621
Lifton,6541,,,,6.0,,,,4.0,,,,2.0,,,,Mayson,,,,0.0,,,,0.0,,,,1.5,4631.0,20.0,701.0,Mason,0.0,0.0,231.55
Lifton,6558,,,4.0,11.0,,,1.0,5.0,,,4.0,3.0,,,Maddaford,Maddaford,,,0.0,0.0,,,0.0,0.0,,,4.0,2.2,,,,,,,
Lifton,6574,,,,3.0,,,,2.0,,,,2.0,,,,Major,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Lifton,6615,,,,3.0,,,,2.0,,,,2.0,,,,Mann,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Lifton,6658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,11.0,85.0,March,0.0,0.0,11.545454545454545
Lifton,6688,,1.0,,,,1.0,,,,1.0,,,,Morley,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Lifton,6720,6.666666666666666,,,27.0,3.0,,,9.0,2.6666666666666665,,,7.0,Martin,,,Martin,0.0,,,0.0,0.0,,,0.0,2.222222222222222,,,3.0,30395.0,70.0,2866.0,Martin,0.0,0.0,434.2142857142857
Lifton,6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,3.0,189.0,Malton,0.0,0.0,112.0
Lifton,6767,,,,6.0,,,,1.0,,,,6.0,,,,Maunder,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Lifton,6798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206118.0,313.0,10600.0,Clinton,0.0,0.0,658.5239616613419
Lifton,6816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,3.0,18.0,Medland,0.0,0.0,8.0
Lifton,6822,,,,1.0,,,,1.0,,,,1.0,,,,Meggs,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,Millett,0.0,0.0,1.0
Lifton,6851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12783.0,32.0,1231.0,Merrifield,0.0,0.0,399.46875
Lifton,6858,,,,4.0,,,,1.0,,,,4.0,,,,Mervyn,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Lifton,6864,,2.0,,3.0,,1.0,,1.0,,2.0,,3.0,,Metherell,,Metherell,,0.0,,0.0,,0.0,,0.0,,2.0,,3.0,,,,,,,
Lifton,6922,,3.0,,,,1.0,,,,3.0,,,,Milman,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Lifton,6977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150264.0,267.0,4264.0,Molesworth,0.0,0.0,562.7865168539325
Lifton,7009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11337.0,23.0,6271.0,Morgan,0.0,0.0,492.9130434782609
Lifton,7017,10.0,22.0,6.0,14.0,1.0,2.0,2.0,3.0,10.0,20.0,4.0,6.0,More,More,More,Moore,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,11.0,3.0,4.666666666666667,,,,,,,
Lifton,7020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11736.0,1.0,11736.0,Morshead,0.0,0.0,11736.0
Lifton,7039,,,,3.0,,,,1.0,,,,3.0,,,,Moyle,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Lifton,7049,,,,5.0,,,,2.0,,,,4.0,,,,Moyse,,,,0.0,,,,0.0,,,,2.5,,,,,,,
Lifton,7055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6710.0,20.0,1860.0,Michelmore,0.0,0.0,335.5
Lifton,7121,16.333333333333336,,5.0,2.0,3.0,,1.0,2.0,13.333333333333334,,5.0,1.0,Maynard,,Maynard,Minard,0.0,,0.0,0.0,0.0,,0.0,0.0,5.4444444444444455,,5.0,1.0,,,,,,,
Lifton,7188,3.0,,,,1.0,,,,3.0,,,,Nethercott,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Lifton,7211,15.666666666666668,22.0,1.0,3.0,3.0,2.0,1.0,1.0,7.666666666666667,20.0,1.0,3.0,Newcombe,Newcombe,Newcombe,Newcombe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.222222222222222,11.0,1.0,3.0,80.0,1.0,80.0,Newcombe,0.0,0.0,80.0
Lifton,7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203451.0,330.0,14113.0,Newman,0.0,0.0,616.5181818181818
Lifton,7234,,,,8.0,,,,1.0,,,,8.0,,,,Nicholls,,,,0.0,,,,0.0,,,,8.0,,,,,,,
Lifton,7250,,5.0,3.0,2.0,,2.0,1.0,1.0,,3.0,3.0,2.0,,Hore,Hore,Hore,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.5,3.0,2.0,,,,,,,
Lifton,7288,1.0,,,,1.0,,,,1.0,,,,Northam,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,7295,,,,1.0,,,,1.0,,,,1.0,,,,Norton,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,7296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90781.0,142.0,44774.0,Northey,0.0,0.0,639.3028169014085
Lifton,7304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24495.0,37.0,6480.0,Nosworthy,0.0,0.0,662.027027027027
Lifton,7305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23562.0,70.0,1324.0,Northcote,1.0,0.0,336.6
Lifton,7334,1.0,,,,1.0,,,,1.0,,,,Barne,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,7342,1.0,,,,1.0,,,,1.0,,,,Oke,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,7372,,2.0,,,,1.0,,,,2.0,,,,Oger,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Lifton,7433,,,,1.0,,,,1.0,,,,1.0,,,,Osborne,,,,0.0,,,,0.0,,,,1.0,860.0,11.0,373.0,Osborne,0.0,0.0,78.18181818181819
Lifton,7517,6.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,Payn,Payne,Payne,Paine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,2.0,2.0,1.0,2.0,Payne,0.0,0.0,2.0
Lifton,7519,,,,1.0,,,,1.0,,,,1.0,,,,Paige,,,,0.0,,,,0.0,,,,1.0,75757.0,119.0,5435.0,Page,0.0,0.0,636.6134453781513
Lifton,7532,11.0,27.0,13.0,15.0,5.0,7.0,3.0,10.0,4.0,8.0,5.0,2.0,Palmer,Palmer,Palmer,Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.857142857142857,4.333333333333333,1.5,101385.0,228.0,4520.0,Palmer,0.0,0.0,444.67105263157896
Lifton,7571,,,,4.0,,,,1.0,,,,4.0,,,,Parker,,,,1.0,,,,0.0,,,,4.0,,,,,,,
Lifton,7576,,,,1.0,,,,1.0,,,,1.0,,,,Perkin,,,,0.0,,,,0.0,,,,1.0,52694.0,117.0,9560.0,Perkins,0.0,0.0,450.37606837606836
Lifton,7590,,15.0,,,,1.0,,,,15.0,,,,Parke,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,
Lifton,7674,,,,10.0,,,,7.0,,,,2.0,,,,Pearce,,,,0.0,,,,0.0,,,,1.4285714285714286,31909.0,10.0,23102.0,Pearce,0.0,0.0,3190.9
Lifton,7677,,,,3.0,,,,2.0,,,,2.0,,,,Peeke,,,,0.0,,,,1.0,,,,1.5,,,,,,,
Lifton,7680,,,,4.0,,,,2.0,,,,3.0,,,,Peate,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,7686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,2.0,249.0,Parish,0.0,0.0,169.0
Lifton,7714,1.0,18.0,11.0,12.0,1.0,3.0,3.0,5.0,1.0,7.0,5.0,4.0,Pengelly,Pengelly,Pengelly,Pengelley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.6666666666666665,2.4,12504.0,41.0,1380.0,Pengelly,0.0,0.0,304.9756097560976
Lifton,7749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39862.0,58.0,7672.0,Piper,0.0,0.0,687.2758620689655
Lifton,7761,,,,5.0,,,,1.0,,,,5.0,,,,Perryman,,,,0.0,,,,1.0,,,,5.0,,,,,,,
Lifton,7779,,,,1.0,,,,1.0,,,,1.0,,,,Peter,,,,1.0,,,,0.0,,,,1.0,,,,,,,
Lifton,7780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,Pedrick,0.0,0.0,1.5
Lifton,7791,,,,1.0,,,,1.0,,,,1.0,,,,Veysey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,7799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14973.0,34.0,1162.0,Phillips,0.0,0.0,440.38235294117646
Lifton,7838,1.0,8.0,16.0,,1.0,2.0,2.0,,1.0,6.0,10.0,,Pedler,Pedler,Pedler,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,4.0,8.0,,629.0,2.0,571.0,Pedlar,0.0,0.0,314.5
Lifton,7855,,,,1.0,,,,1.0,,,,1.0,,,,Pilley,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,7858,11.0,24.0,,5.0,5.0,6.0,,4.0,4.0,9.0,,2.0,Pellow,Pellow,,Pellow,0.0,0.0,,0.0,0.0,0.0,,0.0,2.2,4.0,,1.25,4365.0,18.0,588.0,Pellow,0.0,0.0,242.5
Lifton,7873,,2.5,,4.0,,2.0,,1.0,,1.5,,4.0,,Paynter,,Painter,,0.0,,0.0,,0.0,,0.0,,1.25,,4.0,,,,,,,
Lifton,7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,3.0,39.0,Pine,0.0,0.0,15.666666666666666
Lifton,7878,,,,9.0,,,,1.0,,,,9.0,,,,Pingstone,,,,0.0,,,,0.0,,,,9.0,,,,,,,
Lifton,7883,,,,2.0,,,,1.0,,,,2.0,,,,Penney,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,7888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,Peard,0.0,0.0,3.0
Lifton,7923,,,,10.0,,,,2.0,,,,7.0,,,,Place,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Lifton,7977,,10.0,,,,1.0,,,,10.0,,,,Pomery,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Lifton,7980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7563.0,23.0,1107.0,Ponsford,0.0,0.0,328.82608695652175
Lifton,8024,6.0,2.0,,,1.0,1.0,,,6.0,2.0,,,Potter,Potter,,,0.0,0.0,,,0.0,0.0,,,6.0,2.0,,,,,,,,,
Lifton,8051,,,,4.0,,,,1.0,,,,4.0,,,,Palling,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Lifton,8072,5.0,3.0,5.0,15.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,7.0,Prest,Prest,Prest,Prest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,1.6666666666666667,5.0,12077.0,26.0,3009.0,Prust,0.0,0.0,464.5
Lifton,8089,,,,3.0,,,,1.0,,,,3.0,,,,Preston,,,,0.0,,,,0.0,,,,3.0,14456.0,24.0,2147.0,Preston,0.0,0.0,602.3333333333334
Lifton,8100,,,,2.0,,,,1.0,,,,2.0,,,,Pryor,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,8107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,3.0,142.0,Prince,0.0,0.0,75.33333333333333
Lifton,8148,,,,2.0,,,,1.0,,,,2.0,,,,Puddicombe,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,8153,,,,2.0,,,,2.0,,,,1.0,,,,Pudner,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,8183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5857.0,33.0,624.0,Perry,0.0,0.0,177.4848484848485
Lifton,8230,,,,1.0,,,,1.0,,,,1.0,,,,Quick,,,,0.0,,,,0.0,,,,1.0,6008.0,20.0,895.0,Quick,0.0,0.0,300.4
Lifton,8257,13.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,10.0,4.0,3.0,1.0,Raddon,Raddon,Raddon,Raddon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.0,3.0,1.0,,,,,,,
Lifton,8276,27.0,68.0,20.05,26.0,8.0,13.0,6.0,9.0,7.0,20.0,5.0,10.0,Raw,Rowe,Wrey,Row,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,5.230769230769231,3.341666666666667,2.888888888888889,69803.0,146.0,6020.0,Rowe,0.0,0.0,478.1027397260274
Lifton,8334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136326.0,191.0,4130.0,Rayer,0.0,0.0,713.7486910994764
Lifton,8335,1.0,,,,1.0,,,,1.0,,,,Revell,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,8336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24389.0,42.0,2937.0,Raymont,0.0,0.0,580.6904761904761
Lifton,8340,,1.0,,,,1.0,,,,1.0,,,,Ryde,,,,0.0,,,,0.0,,,,1.0,,,686.0,7.0,209.0,Reed,0.0,0.0,98.0
Lifton,8349,1.0,,,4.0,1.0,,,3.0,1.0,,,2.0,Ratcliffe,,,Reddicliffe,0.0,,,0.0,0.0,,,0.0,1.0,,,1.3333333333333333,24661.0,48.0,1743.0,Radcliffe,0.0,0.0,513.7708333333334
Lifton,8366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,6.0,8.0,Redstone,0.0,0.0,3.6666666666666665
Lifton,8370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19905.0,43.0,1960.0,Reep,0.0,0.0,462.90697674418607
Lifton,8382,1.0,,,,1.0,,,,1.0,,,,Reynell,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,8405,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,Rewell,,Rewell,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
Lifton,8410,,,,6.0,,,,4.0,,,,2.0,,,,Rice,,,,0.0,,,,0.0,,,,1.5,51021.0,100.0,2415.0,Rice,0.0,0.0,510.21
Lifton,8414,3.333333333333333,2.0,1.03,,2.0,1.0,1.0,,2.0,2.0,1.03,,Richard,Richard,Richards,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6666666666666665,2.0,1.03,,9018.0,19.0,1513.0,Richard,0.0,0.0,474.63157894736844
Lifton,8429,,,,1.0,,,,1.0,,,,1.0,,,,Ruddle,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,8441,8.0,15.0,,11.0,4.0,4.0,,5.0,2.0,8.0,,4.0,Riche,Riche,,Rich,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,3.75,,2.2,4698.0,24.0,884.0,Rich,0.0,0.0,195.75
Lifton,8457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59983.0,42.0,41491.0,Rimell,0.0,0.0,1428.1666666666667
Lifton,8473,2.0,,1.0,,2.0,,1.0,,1.0,,1.0,,Risdon,,Risdon,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,,,,,,,
Lifton,8486,6.0,,,,1.0,,,,6.0,,,,Roche,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Lifton,8487,,2.0,,18.0,,1.0,,1.0,,2.0,,18.0,,Robert,,Robert,,0.0,,0.0,,0.0,,0.0,,2.0,,18.0,49.0,6.0,20.0,Roberts,0.0,0.0,8.166666666666666
Lifton,8491,,13.0,,1.0,,2.0,,1.0,,10.0,,1.0,,Robyns,,Robbins,,0.0,,0.0,,0.0,,0.0,,6.5,,1.0,36425.0,97.0,2248.0,Robins,0.0,0.0,375.5154639175258
Lifton,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55921.0,113.0,2320.0,Rockey,0.0,0.0,494.87610619469024
Lifton,8518,,,,2.0,,,,1.0,,,,2.0,,,,Redway,,,,0.0,,,,0.0,,,,2.0,5963.0,6.0,2168.0,Reddaway,0.0,0.0,993.8333333333334
Lifton,8522,,1.0,,,,1.0,,,,1.0,,,,Roger,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Lifton,8523,,,,1.0,,,,1.0,,,,1.0,,,,Rossiter,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,8524,,8.0,4.0,,,1.0,1.0,,,8.0,4.0,,,Rock,Rooke,,,0.0,0.0,,,0.0,0.0,,,8.0,4.0,,,,,,,,
Lifton,8553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11340.0,17.0,1738.0,Roskilly,0.0,0.0,667.0588235294117
Lifton,8563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14722.0,33.0,2769.0,Rattenbury,0.0,0.0,446.1212121212121
Lifton,8571,,,,2.0,,,,1.0,,,,2.0,,,,Rouse,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Lifton,8572,,,,1.0,,,,1.0,,,,1.0,,,,Russell,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Lifton,8577,1.0,,,,1.0,,,,1.0,,,,Rowdon,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Lifton,8578,8.0,1.0,,,6.0,1.0,,,2.0,1.0,,,Rowell,Rowell,,,0.0,0.0,,,0.0,0.0,,,1.3333333333333333,1.0,,,,,,,,,
Lifton,8591,,,,8.0,,,,1.0,,,,8.0,,,,Rose,,,,0.0,,,,0.0,,,,8.0,11283.0,22.0,1444.0,Royse,0.0,0.0,512.8636363636364
Lifton,8623,,,4.0,13.0,,,1.0,7.0,,,4.0,3.0,,,Rundell,Randall,,,0.0,0.0,,,0.0,0.0,,,4.0,1.8571428571428572,72994.0,139.0,10806.0,Rundle,0.0,0.0,525.136690647482
Lifton,8636,,,,6.0,,,,1.0,,,,6.0,,,,Ruth,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Lifton,8642,,2.0,,,,1.0,,,,2.0,,,,Ryder,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Lifton,8645,,3.0,3.0,3.0,,1.0,1.0,2.0,,3.0,3.0,2.0,,Ryall,Ryall,Royall,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,3.0,1.5,,,,,,,
Lifton,8653,,,,1.0,,,,1.0,,,,1.0,,,,Sackfield,,,,0.0,,,,0.0,,,,1.0,,,,,,,
