"FlagID","PersonID","Flags"
23544,84018,"single"
23545,88273,"single"
23546,84019,"single"
23547,88271,"single"
23548,88247,"single"
23549,88283,"single"
23550,88203,"single"
23551,84040,"single"
23552,88219,"single"
23553,88217,"single"
23554,84076,"single"
23555,84080,"single"
23556,84081,"single"
23557,84082,"single"
23558,88215,"single"
23559,88207,"single"
23560,88220,"single"
23561,88204,"single"
23562,84074,"single"
23563,88202,"single"
23564,88201,"single"
23565,88200,"single"
23566,88197,"single"
23567,84084,"single"
23568,88188,"single"
23569,84085,"single"
23570,88185,"single"
23571,84086,"single"
23572,88206,"single"
23573,88228,"single"
23574,70001,"single"
23575,88244,"single"
23576,84044,"single"
23577,84046,"single"
23578,84049,"single"
23579,84053,"single"
23580,88241,"single"
23581,88234,"single"
23582,88231,"single"
23583,84075,"single"
23584,84062,"single"
23585,84041,"single"
23586,84064,"single"
23587,84067,"single"
23588,88226,"single"
23589,84070,"single"
23590,88225,"single"
23591,88224,"single"
23592,88221,"single"
23593,84071,"single"
23594,84072,"single"
23595,84061,"single"
23596,88019,"single"
23597,84199,"single"
23598,84171,"single"
23599,84159,"single"
23600,84172,"single"
23601,87998,"single"
23602,87997,"single"
23603,84203,"single"
23604,84204,"single"
23605,87928,"single"
23606,88018,"single"
23607,84160,"single"
23608,87937,"single"
23609,87951,"single"
23610,88020,"single"
23611,88021,"single"
23612,87996,"single"
23613,87936,"single"
23614,87995,"single"
23615,88024,"single"
23616,84152,"single"
23617,87968,"single"
23618,84162,"single"
23619,88011,"single"
23620,87952,"single"
23621,84170,"single"
23622,84166,"single"
23623,84196,"single"
23624,88012,"single"
23625,87954,"single"
23626,87949,"single"
23627,88008,"single"
23628,87967,"single"
23629,87948,"single"
23630,87965,"single"
23631,87946,"single"
23632,87960,"single"
23633,88014,"single"
23634,88002,"single"
23635,88015,"single"
23636,88016,"single"
23637,84187,"single"
23638,88017,"single"
23639,84158,"single"
23640,84165,"single"
23641,84181,"single"
23642,87919,"single"
23643,87917,"single"
23644,87916,"single"
23645,87990,"single"
23646,87989,"single"
23647,84157,"single"
23648,84155,"single"
23649,84154,"single"
23650,88028,"single"
23651,84176,"single"
23652,84184,"single"
23653,84177,"single"
23654,87988,"single"
23655,84208,"single"
23656,84178,"single"
23657,87981,"single"
23658,88030,"single"
23659,87982,"single"
23660,84180,"single"
23661,87912,"single"
23662,84175,"single"
23663,84186,"single"
23664,84206,"single"
23665,84173,"single"
23666,88088,"single"
23667,87922,"single"
23668,87973,"single"
23669,87923,"single"
23670,88025,"single"
23671,88027,"single"
23672,84174,"single"
23673,84205,"single"
23674,87926,"single"
23675,102989,"single"
23676,103177,"single"
23677,103134,"single"
23678,103174,"single"
23679,103033,"single"
23680,103032,"single"
23681,103250,"single"
23682,103314,"single"
23683,103068,"single"
23684,103092,"single"
23685,103135,"single"
23686,103178,"single"
23687,103206,"single"
23688,103171,"single"
23689,103245,"single"
23690,103359,"single"
23691,103172,"single"
23692,103188,"single"
23693,103360,"single"
23694,103361,"single"
23695,103122,"single"
23696,102993,"single"
23697,103076,"single"
23698,103204,"single"
23699,102994,"single"
23700,103181,"single"
23701,103132,"single"
23702,103247,"single"
23703,103304,"single"
23704,102974,"single"
23705,103179,"single"
23706,103265,"single"
23707,103089,"single"
23708,102973,"single"
23709,103196,"single"
23710,102970,"single"
23711,103269,"single"
23712,103183,"single"
23713,103185,"single"
23714,103083,"single"
23715,103193,"single"
23716,103192,"single"
23717,103125,"single"
23718,103035,"single"
23719,103186,"single"
23720,103126,"single"
23721,103091,"single"
23722,103365,"single"
23723,103077,"single"
23724,103079,"single"
23725,102995,"single"
23726,103080,"single"
23727,103131,"single"
23728,102979,"single"
23729,102978,"single"
23730,102975,"single"
23731,103368,"single"
23732,102987,"single"
23733,103128,"single"
23734,103305,"single"
23735,103082,"single"
23736,103200,"single"
23737,103199,"single"
23738,103090,"single"
23739,102976,"single"
23740,103197,"single"
23741,103129,"single"
23742,103293,"single"
23743,103041,"single"
23744,103333,"single"
23745,103106,"single"
23746,103147,"single"
23747,103148,"single"
23748,103140,"single"
23749,103105,"single"
23750,103098,"single"
23751,103152,"single"
23752,103029,"single"
23753,103240,"single"
23754,103039,"single"
23755,103153,"single"
23756,103154,"single"
23757,103031,"single"
23758,103021,"single"
23759,103103,"single"
23760,103139,"single"
23761,103151,"single"
23762,103050,"single"
23763,103025,"single"
23764,103327,"single"
23765,103238,"single"
23766,103236,"single"
23767,103234,"single"
23768,103112,"single"
23769,103230,"single"
23770,103047,"single"
23771,103055,"single"
23772,103229,"single"
23773,103022,"single"
23774,103108,"single"
23775,103330,"single"
23776,103228,"single"
23777,103107,"single"
23778,103051,"single"
23779,103141,"single"
23780,103255,"single"
23781,103340,"single"
23782,103114,"single"
23783,103102,"single"
23784,103020,"single"
23785,103253,"single"
23786,103099,"single"
23787,103299,"single"
23788,103316,"single"
23789,103006,"single"
23790,103036,"single"
23791,103357,"single"
23792,103355,"single"
23793,103001,"single"
23794,103101,"single"
23795,103000,"single"
23796,103223,"single"
23797,103170,"single"
23798,102999,"single"
23799,103276,"single"
23800,102998,"single"
23801,103097,"single"
23802,103218,"single"
23803,103005,"single"
23804,103058,"single"
23805,103216,"single"
23806,103019,"single"
23807,103117,"single"
23808,103242,"single"
23809,103323,"single"
23810,103017,"single"
23811,103057,"single"
23812,103298,"single"
23813,103064,"single"
23814,103137,"single"
23815,103262,"single"
23816,103225,"single"
23817,103159,"single"
23818,103062,"single"
23819,103348,"single"
23820,103165,"single"
23821,103063,"single"
23822,103166,"single"
23823,103008,"single"
23824,103347,"single"
23825,102284,"single"
23826,102303,"single"
23827,102302,"single"
23828,102298,"single"
23829,102297,"single"
23830,102293,"single"
23831,102209,"single"
23832,102289,"single"
23833,102310,"single"
23834,102281,"single"
23835,102277,"single"
23836,102275,"single"
23837,102274,"single"
23838,102266,"single"
23839,102264,"single"
23840,102292,"single"
23841,102322,"single"
23842,102337,"single"
23843,102336,"single"
23844,102335,"single"
23845,102334,"single"
23846,102327,"single"
23847,102326,"single"
23848,102304,"single"
23849,102323,"single"
23850,102305,"single"
23851,102320,"single"
23852,102316,"single"
23853,102315,"single"
23854,102314,"single"
23855,102311,"single"
23856,102257,"single"
23857,102324,"single"
23858,102219,"single"
23859,102263,"single"
23860,102229,"single"
23861,102228,"single"
23862,102224,"single"
23863,102223,"single"
23864,102222,"single"
23865,102232,"single"
23866,102220,"single"
23867,102233,"single"
23868,102218,"single"
23869,102217,"single"
23870,102216,"single"
23871,102214,"single"
23872,102211,"single"
23873,102654,"single"
23874,102221,"single"
23875,102242,"single"
23876,102343,"single"
23877,102256,"single"
23878,102255,"single"
23879,102254,"single"
23880,102253,"single"
23881,102252,"single"
23882,102230,"single"
23883,102249,"single"
23884,102259,"single"
23885,102241,"single"
23886,102239,"single"
23887,102238,"single"
23888,102236,"single"
23889,102235,"single"
23890,102234,"single"
23891,102250,"single"
23892,102426,"single"
23893,102410,"single"
23894,102438,"single"
23895,102437,"single"
23896,102436,"single"
23897,102434,"single"
23898,102433,"single"
23899,102444,"single"
23900,102427,"single"
23901,102445,"single"
23902,102420,"single"
23903,102419,"single"
23904,102418,"single"
23905,102417,"single"
23906,102416,"single"
23907,102338,"single"
23908,102429,"single"
23909,102455,"single"
23910,102473,"single"
23911,102470,"single"
23912,102469,"single"
23913,102465,"single"
23914,102463,"single"
23915,102462,"single"
23916,102443,"single"
23917,102459,"single"
23918,102409,"single"
23919,102454,"single"
23920,102452,"single"
23921,102451,"single"
23922,102450,"single"
23923,102448,"single"
23924,102447,"single"
23925,102460,"single"
23926,102356,"single"
23927,102413,"single"
23928,102369,"single"
23929,102367,"single"
23930,102366,"single"
23931,102365,"single"
23932,102364,"single"
23933,102377,"single"
23934,102362,"single"
23935,102379,"single"
23936,102355,"single"
23937,102354,"single"
23938,102352,"single"
23939,102349,"single"
23940,102346,"single"
23941,102205,"single"
23942,102363,"single"
23943,102396,"single"
23944,102407,"single"
23945,102405,"single"
23946,102403,"single"
23947,102402,"single"
23948,102401,"single"
23949,102400,"single"
23950,102371,"single"
23951,102397,"single"
23952,102342,"single"
23953,102394,"single"
23954,102392,"single"
23955,102389,"single"
23956,102388,"single"
23957,102386,"single"
23958,102384,"single"
23959,102398,"single"
23960,102028,"single"
23961,102038,"single"
23962,102037,"single"
23963,102036,"single"
23964,102035,"single"
23965,102033,"single"
23966,102210,"single"
23967,102029,"single"
23968,102042,"single"
23969,102024,"single"
23970,102023,"single"
23971,102022,"single"
23972,102018,"single"
23973,102017,"single"
23974,102016,"single"
23975,102030,"single"
23976,102056,"single"
23977,102070,"single"
23978,102067,"single"
23979,102064,"single"
23980,102063,"single"
23981,102062,"single"
23982,102059,"single"
23983,102040,"single"
23984,102057,"single"
23985,102041,"single"
23986,102052,"single"
23987,102050,"single"
23988,102049,"single"
23989,102044,"single"
23990,102043,"single"
23991,102011,"single"
23992,102058,"single"
23993,101965,"single"
23994,102015,"single"
23995,101978,"single"
23996,101977,"single"
23997,101976,"single"
23998,101973,"single"
23999,101972,"single"
24000,101981,"single"
24001,101966,"single"
24002,101983,"single"
24003,101963,"single"
24004,101959,"single"
24005,101957,"single"
24006,101956,"single"
24007,101953,"single"
24008,101952,"single"
24009,101968,"single"
24010,101998,"single"
24011,102073,"single"
24012,102008,"single"
24013,102005,"single"
24014,102004,"single"
24015,102003,"single"
24016,102002,"single"
24017,101979,"single"
24018,101999,"single"
24019,102014,"single"
24020,101997,"single"
24021,101994,"single"
24022,101993,"single"
24023,101988,"single"
24024,101987,"single"
24025,101984,"single"
24026,102000,"single"
24027,102158,"single"
24028,102142,"single"
24029,102173,"single"
24030,102172,"single"
24031,102171,"single"
24032,102167,"single"
24033,102165,"single"
24034,102176,"single"
24035,102160,"single"
24036,102177,"single"
24037,102156,"single"
24038,102155,"single"
24039,102154,"single"
24040,102153,"single"
24041,102148,"single"
24042,102071,"single"
24043,102163,"single"
24044,102191,"single"
24045,102203,"single"
24046,102202,"single"
24047,102201,"single"
24048,102199,"single"
24049,102195,"single"
24050,102194,"single"
24051,102174,"single"
24052,102192,"single"
24053,102140,"single"
24054,102188,"single"
24055,102187,"single"
24056,102184,"single"
24057,102183,"single"
24058,102182,"single"
24059,102178,"single"
24060,102193,"single"
24061,102088,"single"
24062,102143,"single"
24063,102104,"single"
24064,102100,"single"
24065,102099,"single"
24066,102097,"single"
24067,102096,"single"
24068,102110,"single"
24069,102092,"single"
24070,102114,"single"
24071,102087,"single"
24072,102079,"single"
24073,102078,"single"
24074,102076,"single"
24075,102074,"single"
24076,102480,"single"
24077,102095,"single"
24078,102128,"single"
24079,102139,"single"
24080,102137,"single"
24081,102136,"single"
24082,102135,"single"
24083,102134,"single"
24084,102131,"single"
24085,102105,"single"
24086,102129,"single"
24087,102072,"single"
24088,102127,"single"
24089,102123,"single"
24090,102121,"single"
24091,102120,"single"
24092,102116,"single"
24093,102115,"single"
24094,102130,"single"
24095,102802,"single"
24096,102817,"single"
24097,102813,"single"
24098,102812,"single"
24099,102811,"single"
24100,102805,"single"
24101,102478,"single"
24102,102803,"single"
24103,102821,"single"
24104,102801,"single"
24105,102800,"single"
24106,102799,"single"
24107,102798,"single"
24108,102795,"single"
24109,102791,"single"
24110,102804,"single"
24111,102830,"single"
24112,102850,"single"
24113,102847,"single"
24114,102845,"single"
24115,102844,"single"
24116,102842,"single"
24117,102840,"single"
24118,102819,"single"
24119,102832,"single"
24120,102820,"single"
24121,102829,"single"
24122,102828,"single"
24123,102827,"single"
24124,102824,"single"
24125,102822,"single"
24126,102787,"single"
24127,102836,"single"
24128,102736,"single"
24129,102790,"single"
24130,102744,"single"
24131,102743,"single"
24132,102742,"single"
24133,102741,"single"
24134,102740,"single"
24135,102746,"single"
24136,102737,"single"
24137,102748,"single"
24138,102734,"single"
24139,102733,"single"
24140,102732,"single"
24141,102730,"single"
24142,102728,"single"
24143,102726,"single"
24144,102739,"single"
24145,102765,"single"
24146,102855,"single"
24147,102786,"single"
24148,102785,"single"
24149,102782,"single"
24150,102780,"single"
24151,102778,"single"
24152,102745,"single"
24153,102768,"single"
24154,102789,"single"
24155,102764,"single"
24156,102761,"single"
24157,102760,"single"
24158,102754,"single"
24159,102751,"single"
24160,102750,"single"
24161,102773,"single"
24162,102925,"single"
24163,102918,"single"
24164,102938,"single"
24165,102937,"single"
24166,102936,"single"
24167,102935,"single"
24168,102930,"single"
24169,102942,"single"
24170,102927,"single"
24171,102944,"single"
24172,102924,"single"
24173,102923,"single"
24174,102922,"single"
24175,102921,"single"
24176,102920,"single"
24177,102852,"single"
24178,102928,"single"
24179,102952,"single"
24180,102965,"single"
24181,102963,"single"
24182,102962,"single"
24183,102961,"single"
24184,102959,"single"
24185,102957,"single"
24186,102941,"single"
24187,102954,"single"
24188,102917,"single"
24189,102951,"single"
24190,102949,"single"
24191,102948,"single"
24192,102947,"single"
24193,102946,"single"
24194,102945,"single"
24195,102956,"single"
24196,102871,"single"
24197,102919,"single"
24198,102888,"single"
24199,102886,"single"
24200,102885,"single"
24201,102884,"single"
24202,102883,"single"
24203,102890,"single"
24204,102875,"single"
24205,102893,"single"
24206,102867,"single"
24207,102866,"single"
24208,102860,"single"
24209,102858,"single"
24210,102856,"single"
24211,102721,"single"
24212,102876,"single"
24213,102902,"single"
24214,102916,"single"
24215,102911,"single"
24216,102910,"single"
24217,102909,"single"
24218,102907,"single"
24219,102906,"single"
24220,102889,"single"
24221,102903,"single"
24222,102854,"single"
24223,102901,"single"
24224,102900,"single"
24225,102899,"single"
24226,102898,"single"
24227,102897,"single"
24228,102896,"single"
24229,102905,"single"
24230,102561,"single"
24231,102548,"single"
24232,102578,"single"
24233,102573,"single"
24234,102572,"single"
24235,102567,"single"
24236,102565,"single"
24237,102584,"single"
24238,102562,"single"
24239,102585,"single"
24240,102558,"single"
24241,102557,"single"
24242,102556,"single"
24243,102555,"single"
24244,102551,"single"
24245,102621,"single"
24246,102564,"single"
24247,102607,"single"
24248,102724,"single"
24249,102619,"single"
24250,102617,"single"
24251,102613,"single"
24252,102612,"single"
24253,102611,"single"
24254,102583,"single"
24255,102609,"single"
24256,102542,"single"
24257,102602,"single"
24258,102599,"single"
24259,102593,"single"
24260,102591,"single"
24261,102590,"single"
24262,102588,"single"
24263,102610,"single"
24264,102493,"single"
24265,102549,"single"
24266,102511,"single"
24267,102509,"single"
24268,102506,"single"
24269,102502,"single"
24270,102501,"single"
24271,102513,"single"
24272,102496,"single"
24273,102514,"single"
24274,102489,"single"
24275,102486,"single"
24276,102485,"single"
24277,102482,"single"
24278,102481,"single"
24279,102966,"single"
24280,102499,"single"
24281,102522,"single"
24282,102541,"single"
24283,102537,"single"
24284,102536,"single"
24285,102528,"single"
24286,102526,"single"
24287,102525,"single"
24288,102512,"single"
24289,102523,"single"
24290,102622,"single"
24291,102521,"single"
24292,102520,"single"
24293,102519,"single"
24294,102518,"single"
24295,102517,"single"
24296,102516,"single"
24297,102524,"single"
24298,102681,"single"
24299,102671,"single"
24300,102692,"single"
24301,102691,"single"
24302,102690,"single"
24303,102689,"single"
24304,102688,"single"
24305,102695,"single"
24306,102685,"single"
24307,102696,"single"
24308,102680,"single"
24309,102677,"single"
24310,102675,"single"
24311,102674,"single"
24312,102673,"single"
24313,102620,"single"
24314,102686,"single"
24315,102709,"single"
24316,102479,"single"
24317,102719,"single"
24318,102717,"single"
24319,102716,"single"
24320,102715,"single"
24321,102714,"single"
24322,102694,"single"
24323,102710,"single"
24324,102670,"single"
24325,102708,"single"
24326,102705,"single"
24327,102703,"single"
24328,102702,"single"
24329,102700,"single"
24330,102698,"single"
24331,102713,"single"
24332,102631,"single"
24333,102672,"single"
24334,102644,"single"
24335,102643,"single"
24336,102642,"single"
24337,102640,"single"
24338,102635,"single"
24339,102646,"single"
24340,102633,"single"
24341,102647,"single"
24342,102630,"single"
24343,102629,"single"
24344,102628,"single"
24345,102627,"single"
24346,102626,"single"
24347,102625,"single"
24348,102634,"single"
24349,102660,"single"
24350,102669,"single"
24351,102668,"single"
24352,102667,"single"
24353,102666,"single"
24354,102665,"single"
24355,102664,"single"
24356,102645,"single"
24357,102662,"single"
24358,102722,"single"
24359,102657,"single"
24360,102656,"single"
24361,102655,"single"
24362,102653,"single"
24363,102652,"single"
24364,102649,"single"
24365,102663,"single"
24366,105657,"single"
24367,105691,"single"
24368,105669,"single"
24369,105667,"single"
24370,105663,"single"
24371,105660,"single"
24372,105671,"single"
24373,105658,"single"
24374,105672,"single"
24375,105655,"single"
24376,105652,"single"
24377,105650,"single"
24378,105649,"single"
24379,105648,"single"
24380,105647,"single"
24381,105659,"single"
24382,105682,"single"
24383,105787,"single"
24384,105688,"single"
24385,105687,"single"
24386,105686,"single"
24387,105685,"single"
24388,105670,"single"
24389,105683,"single"
24390,105641,"single"
24391,105681,"single"
24392,105680,"single"
24393,105679,"single"
24394,105677,"single"
24395,105675,"single"
24396,105674,"single"
24397,105684,"single"
24398,105601,"single"
24399,105616,"single"
24400,105614,"single"
24401,105612,"single"
24402,105610,"single"
24403,105609,"single"
24404,105646,"single"
24405,105605,"single"
24406,105620,"single"
24407,105600,"single"
24408,105596,"single"
24409,105588,"single"
24410,105582,"single"
24411,105580,"single"
24412,105579,"single"
24413,105606,"single"
24414,105630,"single"
24415,105693,"single"
24416,105640,"single"
24417,105637,"single"
24418,105636,"single"
24419,105635,"single"
24420,105634,"single"
24421,105617,"single"
24422,105632,"single"
24423,105618,"single"
24424,105627,"single"
24425,105625,"single"
24426,105624,"single"
24427,105623,"single"
24428,105622,"single"
24429,105645,"single"
24430,105633,"single"
24431,105753,"single"
24432,105689,"single"
24433,105759,"single"
24434,105758,"single"
24435,105757,"single"
24436,105756,"single"
24437,105762,"single"
24438,105754,"single"
24439,105766,"single"
24440,105752,"single"
24441,105751,"single"
24442,105750,"single"
24443,105749,"single"
24444,105748,"single"
24445,105747,"single"
24446,105755,"single"
24447,105777,"single"
24448,104423,"single"
24449,105784,"single"
24450,105782,"single"
24451,105781,"single"
24452,105780,"single"
24453,105761,"single"
24454,105778,"single"
24455,105738,"single"
24456,105774,"single"
24457,105771,"single"
24458,105770,"single"
24459,105769,"single"
24460,105768,"single"
24461,105767,"single"
24462,105779,"single"
24463,105702,"single"
24464,105712,"single"
24465,105711,"single"
24466,105709,"single"
24467,105707,"single"
24468,105706,"single"
24469,105745,"single"
24470,105703,"single"
24471,105716,"single"
24472,105701,"single"
24473,105699,"single"
24474,105698,"single"
24475,105697,"single"
24476,105696,"single"
24477,105695,"single"
24478,105704,"single"
24479,105726,"single"
24480,105569,"single"
24481,105737,"single"
24482,105733,"single"
24483,105732,"single"
24484,105731,"single"
24485,105729,"single"
24486,105713,"single"
24487,105727,"single"
24488,105714,"single"
24489,105725,"single"
24490,105723,"single"
24491,105722,"single"
24492,105721,"single"
24493,105720,"single"
24494,105739,"single"
24495,105728,"single"
24496,105384,"single"
24497,105577,"single"
24498,105395,"single"
24499,105394,"single"
24500,105392,"single"
24501,105391,"single"
24502,105400,"single"
24503,105385,"single"
24504,105401,"single"
24505,105383,"single"
24506,105381,"single"
24507,105376,"single"
24508,105375,"single"
24509,105374,"single"
24510,105373,"single"
24511,105388,"single"
24512,105416,"single"
24513,105429,"single"
24514,105427,"single"
24515,105426,"single"
24516,105425,"single"
24517,105424,"single"
24518,105399,"single"
24519,105420,"single"
24520,105367,"single"
24521,105415,"single"
24522,105410,"single"
24523,105409,"single"
24524,105408,"single"
24525,105407,"single"
24526,105405,"single"
24527,105421,"single"
24528,105315,"single"
24529,105328,"single"
24530,105327,"single"
24531,105325,"single"
24532,105324,"single"
24533,105322,"single"
24534,105371,"single"
24535,105316,"single"
24536,105333,"single"
24537,105314,"single"
24538,105313,"single"
24539,105311,"single"
24540,105310,"single"
24541,105309,"single"
24542,105306,"single"
24543,105321,"single"
24544,105349,"single"
24545,105434,"single"
24546,105365,"single"
24547,105363,"single"
24548,105362,"single"
24549,105359,"single"
24550,105358,"single"
24551,105330,"single"
24552,105350,"single"
24553,105332,"single"
24554,105346,"single"
24555,105343,"single"
24556,105342,"single"
24557,105340,"single"
24558,105339,"single"
24559,105370,"single"
24560,105352,"single"
24561,105518,"single"
24562,105538,"single"
24563,105537,"single"
24564,105535,"single"
24565,105532,"single"
24566,105528,"single"
24567,105499,"single"
24568,105522,"single"
24569,105546,"single"
24570,105517,"single"
24571,105514,"single"
24572,105512,"single"
24573,105506,"single"
24574,105505,"single"
24575,105430,"single"
24576,105524,"single"
24577,105559,"single"
24578,105788,"single"
24579,105568,"single"
24580,105566,"single"
24581,105565,"single"
24582,105564,"single"
24583,105563,"single"
24584,105543,"single"
24585,105560,"single"
24586,105545,"single"
24587,105558,"single"
24588,105557,"single"
24589,105556,"single"
24590,105554,"single"
24591,105551,"single"
24592,105496,"single"
24593,105561,"single"
24594,105449,"single"
24595,105462,"single"
24596,105460,"single"
24597,105458,"single"
24598,105456,"single"
24599,105453,"single"
24600,105502,"single"
24601,105450,"single"
24602,105466,"single"
24603,105448,"single"
24604,105446,"single"
24605,105443,"single"
24606,105437,"single"
24607,105436,"single"
24608,105574,"single"
24609,105451,"single"
24610,105477,"single"
24611,105494,"single"
24612,105492,"single"
24613,105489,"single"
24614,105488,"single"
24615,105486,"single"
24616,105483,"single"
24617,105464,"single"
24618,105480,"single"
24619,105465,"single"
24620,105476,"single"
24621,105474,"single"
24622,105473,"single"
24623,105469,"single"
24624,105468,"single"
24625,105433,"single"
24626,105482,"single"
24627,106140,"single"
24628,106196,"single"
24629,106155,"single"
24630,106154,"single"
24631,106153,"single"
24632,106151,"single"
24633,106158,"single"
24634,106142,"single"
24635,106159,"single"
24636,106139,"single"
24637,106137,"single"
24638,106136,"single"
24639,106135,"single"
24640,106133,"single"
24641,106128,"single"
24642,106147,"single"
24643,106174,"single"
24644,105786,"single"
24645,106191,"single"
24646,106183,"single"
24647,106178,"single"
24648,106177,"single"
24649,106156,"single"
24650,106175,"single"
24651,106122,"single"
24652,106172,"single"
24653,106171,"single"
24654,106169,"single"
24655,106167,"single"
24656,106161,"single"
24657,106160,"single"
24658,106176,"single"
24659,106075,"single"
24660,106093,"single"
24661,106088,"single"
24662,106087,"single"
24663,106084,"single"
24664,106078,"single"
24665,106124,"single"
24666,106076,"single"
24667,106097,"single"
24668,106074,"single"
24669,106070,"single"
24670,106066,"single"
24671,106065,"single"
24672,106063,"single"
24673,106062,"single"
24674,106077,"single"
24675,106110,"single"
24676,106197,"single"
24677,106120,"single"
24678,106117,"single"
24679,106116,"single"
24680,106115,"single"
24681,106114,"single"
24682,106095,"single"
24683,106111,"single"
24684,106096,"single"
24685,106107,"single"
24686,106105,"single"
24687,106103,"single"
24688,106100,"single"
24689,106098,"single"
24690,106123,"single"
24691,106112,"single"
24692,106271,"single"
24693,106193,"single"
24694,106279,"single"
24695,106278,"single"
24696,106277,"single"
24697,106276,"single"
24698,106283,"single"
24699,106272,"single"
24700,106285,"single"
24701,106270,"single"
24702,106269,"single"
24703,106265,"single"
24704,106264,"single"
24705,106262,"single"
24706,106261,"single"
24707,106275,"single"
24708,106301,"single"
24709,106308,"single"
24710,106307,"single"
24711,106306,"single"
24712,106305,"single"
24713,106304,"single"
24714,106281,"single"
24715,106302,"single"
24716,106254,"single"
24717,106299,"single"
24718,106297,"single"
24719,106295,"single"
24720,106293,"single"
24721,106289,"single"
24722,106287,"single"
24723,106303,"single"
24724,106211,"single"
24725,106222,"single"
24726,106220,"single"
24727,106219,"single"
24728,106218,"single"
24729,106217,"single"
24730,106259,"single"
24731,106215,"single"
24732,106226,"single"
24733,106210,"single"
24734,106209,"single"
24735,106208,"single"
24736,106204,"single"
24737,106203,"single"
24738,106200,"single"
24739,106216,"single"
24740,106239,"single"
24741,106053,"single"
24742,106253,"single"
24743,106251,"single"
24744,106250,"single"
24745,106246,"single"
24746,106245,"single"
24747,106224,"single"
24748,106242,"single"
24749,106225,"single"
24750,106237,"single"
24751,106235,"single"
24752,106234,"single"
24753,106230,"single"
24754,106227,"single"
24755,106256,"single"
24756,106244,"single"
24757,105867,"single"
24758,106059,"single"
24759,105879,"single"
24760,105877,"single"
24761,105873,"single"
24762,105872,"single"
24763,105881,"single"
24764,105869,"single"
24765,105883,"single"
24766,105866,"single"
24767,105865,"single"
24768,105864,"single"
24769,105863,"single"
24770,105861,"single"
24771,105860,"single"
24772,105871,"single"
24773,105900,"single"
24774,105919,"single"
24775,105916,"single"
24776,105914,"single"
24777,105908,"single"
24778,105906,"single"
24779,105880,"single"
24780,105901,"single"
24781,105852,"single"
24782,105896,"single"
24783,105894,"single"
24784,105893,"single"
24785,105891,"single"
24786,105886,"single"
24787,105885,"single"
24788,105902,"single"
24789,105798,"single"
24790,105812,"single"
24791,105811,"single"
24792,105807,"single"
24793,105805,"single"
24794,105802,"single"
24795,105859,"single"
24796,105799,"single"
24797,105825,"single"
24798,105797,"single"
24799,105796,"single"
24800,105795,"single"
24801,105793,"single"
24802,105791,"single"
24803,105790,"single"
24804,105801,"single"
24805,105834,"single"
24806,105929,"single"
24807,105848,"single"
24808,105846,"single"
24809,105842,"single"
24810,105840,"single"
24811,105839,"single"
24812,105813,"single"
24813,105836,"single"
24814,105815,"single"
24815,105830,"single"
24816,105829,"single"
24817,105828,"single"
24818,105827,"single"
24819,105826,"single"
24820,105856,"single"
24821,105837,"single"
24822,105997,"single"
24823,106009,"single"
24824,106007,"single"
24825,106005,"single"
24826,106003,"single"
24827,106000,"single"
24828,105988,"single"
24829,105998,"single"
24830,106018,"single"
24831,105995,"single"
24832,105993,"single"
24833,105992,"single"
24834,105991,"single"
24835,105990,"single"
24836,105921,"single"
24837,105999,"single"
24838,106030,"single"
24839,105302,"single"
24840,106050,"single"
24841,106049,"single"
24842,106047,"single"
24843,106046,"single"
24844,106045,"single"
24845,106010,"single"
24846,106032,"single"
24847,106014,"single"
24848,106028,"single"
24849,106027,"single"
24850,106026,"single"
24851,106019,"single"
24852,97249,"single"
24853,105987,"single"
24854,106038,"single"
24855,105939,"single"
24856,105948,"single"
24857,105947,"single"
24858,105945,"single"
24859,105943,"single"
24860,105942,"single"
24861,105989,"single"
24862,105940,"single"
24863,105953,"single"
24864,105938,"single"
24865,105936,"single"
24866,105934,"single"
24867,105933,"single"
24868,105931,"single"
24869,106058,"single"
24870,105941,"single"
24871,105968,"single"
24872,105986,"single"
24873,105985,"single"
24874,105981,"single"
24875,105980,"single"
24876,105979,"single"
24877,105978,"single"
24878,105951,"single"
24879,105971,"single"
24880,105952,"single"
24881,105966,"single"
24882,105964,"single"
24883,105963,"single"
24884,105957,"single"
24885,105954,"single"
24886,105925,"single"
24887,105973,"single"
24888,104229,"single"
24889,104302,"single"
24890,104247,"single"
24891,104245,"single"
24892,104241,"single"
24893,104240,"single"
24894,104252,"single"
24895,104234,"single"
24896,104257,"single"
24897,104225,"single"
24898,104223,"single"
24899,104207,"single"
24900,104205,"single"
24901,104203,"single"
24902,104201,"single"
24903,104235,"single"
24904,104277,"single"
24905,105304,"single"
24906,104300,"single"
24907,104294,"single"
24908,104289,"single"
24909,104287,"single"
24910,104248,"single"
24911,104279,"single"
24912,104183,"single"
24913,104275,"single"
24914,104274,"single"
24915,104273,"single"
24916,104270,"single"
24917,104261,"single"
24918,104258,"single"
24919,104281,"single"
24920,104133,"single"
24921,104149,"single"
24922,104148,"single"
24923,104146,"single"
24924,104141,"single"
24925,104137,"single"
24926,104200,"single"
24927,104134,"single"
24928,104157,"single"
24929,104132,"single"
24930,104131,"single"
24931,104130,"single"
24932,104126,"single"
24933,104125,"single"
24934,104123,"single"
24935,104136,"single"
24936,104165,"single"
24937,104305,"single"
24938,104181,"single"
24939,104177,"single"
24940,104175,"single"
24941,104170,"single"
