parish,hundred,terrain,mean_elev,mean_slope,wheatsuit,lspc1332,agsh1370,indsh1370,ind_1831,agr_share,agr_1831,ind_share,mills_1400,gent_1400,NrPatents,copys_1850,mills,NrGentry,area,landOwned,WheatYield,copys_1516,hrv_land,lspc1525,distriver,distmkt,distcoal,latitude,longitude,hrv_dums,lland,count_1524,tot_val_rank_1524,count_rank_1524,count_pctile_1524,avg_val_rank_1524,max_val_rank_1524,count_1543,tot_val_rank_1543,count_rank_1543,count_pctile_1543,avg_val_rank_1543,max_val_rank_1543,count_1581,tot_val_rank_1581,count_rank_1581,count_pctile_1581,avg_val_rank_1581,max_val_rank_1581,count_1674,tot_val_rank_1674,count_rank_1674,count_pctile_1674,avg_val_rank_1674,max_val_rank_1674,count_1840,tot_val_rank_1840,count_rank_1840,count_pctile_1840,avg_val_rank_1840,max_val_rank_1840,recipient_treatment_group,recipient_treatment_group_43,recipient_treatment_group_post_43,recipient_control_group,recipient_control_group_43,recipient_control_group_post_43,rando_group,recipient_count_1524,control_count_1524,recipient_count_share_1524,control_count_share_1524,recipient_tot_val_share_1524,control_tot_val_share_1524,tot_val_rank_1524_1543_corr,avg_val_rank_1524_1543_corr,max_val_rank_1524_1543_corr,tot_val_pctile_1524_1543_corr,avg_val_pctile_1524_1543_corr,max_val_pctile_1524_1543_corr,tot_val_rank_1524_1581_corr,avg_val_rank_1524_1581_corr,max_val_rank_1524_1581_corr,tot_val_pctile_1524_1581_corr,avg_val_pctile_1524_1581_corr,max_val_pctile_1524_1581_corr,tot_val_rank_1524_1674_corr,avg_val_rank_1524_1674_corr,max_val_rank_1524_1674_corr,tot_val_pctile_1524_1674_corr,avg_val_pctile_1524_1674_corr,max_val_pctile_1524_1674_corr,tot_val_rank_1524_1840_corr,avg_val_rank_1524_1840_corr,max_val_rank_1524_1840_corr,tot_val_pctile_1524_1840_corr,avg_val_pctile_1524_1840_corr,max_val_pctile_1524_1840_corr,recipient_count_1543,control_count_1543,recipient_count_share_1543,control_count_share_1543,recipient_tot_val_share_1543,control_tot_val_share_1543,tot_val_rank_1543_1581_corr,avg_val_rank_1543_1581_corr,max_val_rank_1543_1581_corr,tot_val_pctile_1543_1581_corr,avg_val_pctile_1543_1581_corr,max_val_pctile_1543_1581_corr,tot_val_rank_1543_1674_corr,avg_val_rank_1543_1674_corr,max_val_rank_1543_1674_corr,tot_val_pctile_1543_1674_corr,avg_val_pctile_1543_1674_corr,max_val_pctile_1543_1674_corr,tot_val_rank_1543_1840_corr,avg_val_rank_1543_1840_corr,max_val_rank_1543_1840_corr,tot_val_pctile_1543_1840_corr,avg_val_pctile_1543_1840_corr,max_val_pctile_1543_1840_corr,recipient_count_1581,control_count_1581,recipient_count_share_1581,control_count_share_1581,recipient_tot_val_share_1581,control_tot_val_share_1581,tot_val_rank_1581_1674_corr,avg_val_rank_1581_1674_corr,max_val_rank_1581_1674_corr,tot_val_pctile_1581_1674_corr,avg_val_pctile_1581_1674_corr,max_val_pctile_1581_1674_corr,tot_val_rank_1581_1840_corr,avg_val_rank_1581_1840_corr,max_val_rank_1581_1840_corr,tot_val_pctile_1581_1840_corr,avg_val_pctile_1581_1840_corr,max_val_pctile_1581_1840_corr,recipient_count_1674,control_count_1674,recipient_count_share_1674,control_count_share_1674,recipient_tot_val_share_1674,control_tot_val_share_1674,tot_val_rank_1674_1840_corr,avg_val_rank_1674_1840_corr,max_val_rank_1674_1840_corr,tot_val_pctile_1674_1840_corr,avg_val_pctile_1674_1840_corr,max_val_pctile_1674_1840_corr,recipient_count_1840,control_count_1840,recipient_count_share_1840,control_count_share_1840,recipient_tot_val_share_1840,control_tot_val_share_1840,tot_val_1524,avg_val_1524,max_val_1524,avg_val_pctile_1524,max_val_pctile_1524,tot_val_pctile_1524,tot_val_1543,avg_val_1543,max_val_1543,avg_val_pctile_1543,max_val_pctile_1543,tot_val_pctile_1543,tot_val_1581,avg_val_1581,max_val_1581,avg_val_pctile_1581,max_val_pctile_1581,tot_val_pctile_1581,tot_val_1674,avg_val_1674,max_val_1674,avg_val_pctile_1674,max_val_pctile_1674,tot_val_pctile_1674,tot_val_1840,avg_val_1840,max_val_1840,avg_val_pctile_1840,max_val_pctile_1840,tot_val_pctile_1840,recipient_grant_value
Monkton,Colyton,Sandstone escarpments and ridges,174.59549,4.902462,61.130001,0.0,0.0,0.0,0.25806451,0.0,0.74193549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9564,0.0,12.0,0.0,240.0,0.0,1.2610712,4.2787981,63.843952,319128.84,102519.28,1,0.0,0.0,,,,,,3.0,2.0,2.0,0.6666666666666666,2.0,2.0,5.0,2.0,2.0,0.6666666666666666,2.0,2.0,4.0,2.5,2.5,0.625,2.5,2.5,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.0,10.0,10.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,16.0,2.8333333333333335,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,8.0,2.0,2.0,0.625,0.625,0.625,0.0,,,,,,0.0
Morchard Bishop,Crediton,Dissected low plateaux and ridges,136.81502,4.2195497,30.370001,0.0,0.0,0.0,0.20608899,0.0,0.6557377,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.732314,0.0,12.0,0.0,8879.998999719346,0.0,6.4162145,9.0738783,77.304405,277206.91,107357.59,1,0.0,99.0,34.5,34.5,0.5073529411764706,34.5,34.5,93.0,32.0,32.0,0.5079365079365079,32.0,32.0,43.0,19.0,19.0,0.5135135135135135,19.0,19.0,123.0,38.5,38.5,0.506578947368421,38.5,38.5,1183.5,42.267857142857146,39.839285714285715,0.577833850931677,47.982142857142854,44.17857142857143,0.022857142857142857,0.005714285714285714,0.017142857142857144,0.017142857142857144,0.011428571428571429,0.0,0.0,1.0,0.0,0.010101010101010102,0.0,0.05572272372673577,0.0,0.3733639888050194,0.2837725168028119,0.3600350920733299,0.3733639888050192,0.2837725168028121,0.36003509207332984,0.4486293521213545,0.20451287292975992,0.3721676103249024,0.4486293521213545,0.20451287292975998,0.3721676103249023,0.11319090023551043,-0.17177169354744073,-0.13686150371375785,0.11319090023551043,-0.1717716935474406,-0.13686150371375783,0.5430395305171845,0.41994347309755,0.4665479704898678,0.5430395305171843,0.41994347309754987,0.46654797048986774,2.0,1.0,0.021505376344086023,0.010752688172043012,0.0515695067264574,0.002242152466367713,0.6290029245497122,0.7262124319950637,0.7128413906074526,0.6290029245497119,0.7262124319950635,0.7128413906074524,-0.032939254020395776,-0.04831059050818356,-0.018994785746601368,-0.03293925402039573,-0.04831059050818365,-0.01899478574660136,0.6537146692735204,0.40918684868793237,0.6671040112494004,0.6537146692735203,0.40918684868793254,0.6671040112494004,1.0,1.0,0.023255813953488372,0.023255813953488372,0.007751937984496124,0.023255813953488372,0.4296280268155695,0.1433228170203463,0.2507416120799943,0.4296280268155694,0.14332281702034627,0.2507416120799944,-0.19629470614993266,-0.5081832281896302,-0.25826117837899015,-0.19629470614993272,-0.5081832281896304,-0.25826117837899015,2.0,1.0,0.016260162601626018,0.008130081300813009,0.009478672985781991,0.004739336492890996,0.09215341584831778,0.03428128795544062,0.11955258500984696,0.09215341584831778,0.034281287955440665,0.11955258500984697,0.0,0.0,0.0,0.0,0.0,0.0,538.38,5.196911764705882,6.458088235294118,0.5073529411764706,0.5073529411764706,0.5073529411764706,446.0,4.766931216931217,5.619047619047619,0.5079365079365079,0.5079365079365079,0.5079365079365079,129.0,2.7837837837837838,3.081081081081081,0.5135135135135135,0.5135135135135135,0.5135135135135135,211.0,1.7531954887218044,1.9210526315789473,0.506578947368421,0.5065789473684209,0.506578947368421,648260.0,251.3373986848039,1017.1785714285714,0.48932453416149063,0.530667701863354,0.5514363354037267,1751.8358396
Morebath,Bampton,Dissected low plateaux and ridges,174.84372,6.2187057,26.27,0.0590871999350952,0.0,0.0,0.19827586,0.0,0.63793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.685435,0.0,0.0,0.0,643.9999789010391,23.257144680748027,2.5784361,3.4624197,57.671783,295843.0,125185.41,1,0.0,55.0,18.5,18.5,0.5138888888888888,18.5,18.5,43.0,12.0,12.0,0.5217391304347826,12.0,12.0,0.0,,,,,,37.0,15.0,15.0,0.5172413793103448,15.0,15.0,212.0,23.555555555555557,24.88888888888889,0.49172576832151293,21.666666666666668,22.333333333333332,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273005786192623,0.15497322741698,0.5349506329732432,0.4273005786192623,0.15497322741697997,0.5349506329732431,,,,,,,-0.2599285070074346,0.10568267126664026,0.1777508683891762,-0.2599285070074346,0.10568267126664027,0.17775086838917614,0.07509392614826384,-0.10858260849759711,-0.16917071927823787,0.07509392614826382,-0.10858260849759722,-0.16917071927823782,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-0.7977719868907007,0.11470786693528089,0.0990536064687909,-0.7977719868907005,0.11470786693528076,0.09905360646879097,-0.9843241382880896,-0.6141323601065037,-0.7953559537197222,-0.9843241382880896,-0.6141323601065036,-0.795355953719722,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9313185598445748,0.8208860202611077,0.888759193802101,0.931318559844575,0.8208860202611079,0.8887591938021012,0.0,0.0,0.0,0.0,0.0,0.0,205.33333333333334,3.41820987654321,4.231481481481482,0.5138888888888888,0.5138888888888888,0.5138888888888888,132.0,2.959109730848861,3.739130434782609,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.0,,,,,,97.0,2.560344827586207,2.689655172413793,0.5172413793103448,0.5172413793103448,0.5172413793103449,77293.0,302.6417877178922,860.4444444444445,0.5602836879432623,0.5460992907801417,0.5200945626477541,0.0
Moreleigh,Stanborough,Dissected low plateaux and ridges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.610295125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,9.0,9.0,0.5294117647058824,9.0,9.0,16.0,6.5,6.5,0.5416666666666666,6.5,6.5,8.0,4.5,4.5,0.5625,4.5,4.5,0.0,,,,,,0.0,,,,,,0.03125,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922107934958934,0.8950066173100053,0.9857580922706632,0.9922107934958935,0.8950066173100051,0.9857580922706632,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.125,0.0,0.02857142857142857,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.1470588235294117,2.4705882352941178,0.5294117647058824,0.5294117647058824,0.5294117647058824,59.0,3.7083333333333335,4.083333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,35.0,4.375,4.375,0.5625,0.5625,0.5625,0.0,,,,,,0.0,,,,,,870.5263158
Moretonhampstead,Teignbridge,Dissected hills,239.83727,8.1422911,25.360001,0.0761523016418941,0.0,0.0,0.28635347,0.0,0.57941836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.099280000000004,1520.0,0.0,0.0,240.0,46.85672732639436,3.0613103,0.34330025,97.474113,275931.47,87217.133,1,7.327123292259293,102.0,37.5,37.5,0.5067567567567568,37.5,37.5,0.0,,,,,,64.0,24.5,24.5,0.5104166666666666,24.5,24.5,115.0,44.5,44.5,0.5056818181818182,44.5,44.5,963.0,40.125,37.041666666666664,0.5437763713080169,41.916666666666664,39.5,0.0,0.0,0.0,0.01639344262295082,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0196078431372549,0.0,0.007109004739336493,,,,,,,0.1207787785912757,-0.049585880974924126,-0.011640959315994522,0.12077877859127563,-0.049585880974924015,-0.011640959315994464,0.4881827220034307,0.4821879724371598,0.3711924801934173,0.4881827220034307,0.4821879724371595,0.3711924801934172,-0.37640089982609837,-0.3118998842952634,-0.3842405318370667,-0.3764008998260985,-0.31189988429526344,-0.3842405318370666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.1833412661831903,0.008823246998634236,0.0572269663282149,-0.18334126618319027,0.008823246998634324,0.0572269663282149,0.3503075965360692,0.28524568489030555,0.3849184730896403,0.35030759653606913,0.28524568489030555,0.3849184730896403,0.0,1.0,0.0,0.008695652173913044,0.0,0.004464285714285714,0.16500987525724675,0.13963729031495023,0.3524509186910368,0.16500987525724659,0.13963729031495023,0.35245091869103695,0.0,0.0,0.0,0.0,0.0,0.0,422.0,4.352927927927928,5.094594594594595,0.5067567567567568,0.5067567567567568,0.5067567567567568,0.0,,,,,,165.0,2.498263888888889,2.8125,0.5104166666666666,0.5104166666666666,0.5104166666666666,224.0,1.9581439393939393,2.102272727272727,0.5056818181818182,0.5056818181818182,0.5056818181818182,330646.5,330.8475622786803,1877.7291666666667,0.4820675105485232,0.5126582278481012,0.5047468354430379,0.0
Mortehoe,Braunton,Dissected low plateaux and ridges,131.36076,7.1002841,18.9,0.0748732761717581,0.0,0.0,0.080459774,0.0,0.85057473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.416296,0.0,0.0,0.0,240.0,0.0,2.6030531,5.1954603,49.303864,247182.17,143685.88,1,0.0,4.0,2.5,2.5,0.625,2.5,2.5,47.0,17.5,17.5,0.5147058823529411,17.5,17.5,14.0,6.5,6.5,0.5416666666666666,6.5,6.5,0.0,,,,,,180.0,25.714285714285715,25.5,0.5196078431372548,27.142857142857142,26.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5212363945026901,0.6055684192356217,0.4631092839793687,0.52123639450269,0.6055684192356217,0.46310928397936857,,,,,,,-0.7329531715762543,-0.8604343741595013,-0.7848071952242667,-0.7329531715762544,-0.8604343741595014,-0.7848071952242667,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.1785375551193287,-0.20666568692054735,0.09078412990032038,0.1785375551193287,-0.20666568692054735,0.09078412990032038,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,57.0,14.25,14.25,0.625,0.625,0.625,288.0,5.8127450980392155,6.882352941176471,0.5147058823529411,0.5147058823529411,0.5147058823529411,76.0,5.277777777777778,5.5,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,,,,,,74304.0,631.1336688521562,2424.4285714285716,0.48739495798319327,0.5070028011204482,0.515406162464986,0.0
Musbury,Axminster,Clay or marl lowlands,66.01503,4.5019975,57.470001,0.0835127734629943,0.0,0.0,0.10434783,0.0,0.70434785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.986342,1350.0,0.0,0.0,480.0,24.04761716868984,1.1919209,4.7612972,64.78788,328016.28,94710.234,1,7.208600337960199,20.0,7.5,7.5,0.5357142857142857,7.5,7.5,34.0,13.5,13.5,0.5192307692307693,13.5,13.5,20.0,9.0,9.0,0.5294117647058824,9.0,9.0,0.0,,,,,,96.5,19.3,14.7,0.7145833333333333,25.0,21.1,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646607194142186,0.7231742452731423,0.876026514019637,0.6466071941421861,0.7231742452731423,0.876026514019637,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,,,,,,,,,,,,,1.0,0.0,0.029411764705882353,0.0,0.17341040462427743,0.0,0.825892659033326,0.9683227741608396,0.8584488295998226,0.825892659033326,0.9683227741608392,0.8584488295998226,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05,0.0,0.19801980198019806,0.0,,,,,,,-0.6653732160512147,-0.17925437046490972,-0.6092211948001264,-0.6653732160512144,-0.17925437046490986,-0.6092211948001263,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,81.66666666666666,3.806547619047619,4.190476190476191,0.5357142857142857,0.5357142857142857,0.5357142857142857,346.0,9.057692307692308,11.576923076923077,0.5192307692307693,0.5192307692307693,0.5192307692307693,101.0,4.970588235294118,5.235294117647059,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.0,,,,,,61739.0,307.93575807293615,1435.8,0.5,0.58125,0.61875,681.3095238000001
Netherexe,Hayridge,Alluvial plains and river terraces,29.006264,1.0621624,22.610001,0.0,0.0,0.0,0.041666668,0.0,0.66666669,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.409793,160.0,0.0,0.0,800.0000049872075,46.499999475571705,0.64123648,7.2411699,81.484772,293534.06,100219.52,1,5.081404364984463,0.0,,,,,,9.0,5.0,5.0,0.5555555555555556,5.0,5.0,24.0,8.0,8.0,0.5333333333333333,8.0,8.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39.0,4.333333333333333,4.333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,100.0,4.942857142857142,5.6,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,,,,,,0.0,,,,,,0.0
Newton Ferrers,Ermington,,66.673203,5.6764965,22.23,0.0731041819314899,0.0,0.0,0.1948718,0.0,0.64615387,0.0,0.0,1.0,0.0,0.0,0.0,4.0,12.486024,0.0,0.0,0.0,240.0,27.77070264207944,1.7444285,7.8799453,137.46744,256945.58,49689.73,1,0.0,87.0,39.0,39.0,0.5064935064935064,39.0,39.0,71.0,28.5,28.5,0.5089285714285714,28.5,28.5,13.0,6.5,6.5,0.5416666666666666,6.5,6.5,94.0,35.0,35.0,0.5072463768115941,35.0,35.0,732.0,38.526315789473685,37.026315789473685,0.5496710526315789,39.36842105263158,37.3421052631579,0.016574585635359115,0.016574585635359115,0.0055248618784530384,0.027624309392265192,0.016574585635359115,0.0,0.0,1.0,3.0,0.011494252873563216,0.034482758620689655,0.006309148264984227,0.01892744479495268,0.4592011173646694,0.40289307253521045,0.4263999535888316,0.4592011173646697,0.4028930725352103,0.42639995358883154,1.0,1.0,1.0,1.0,1.0,1.0,-0.13429338740749325,-0.3708332364521719,-0.24645987834358635,-0.1342933874074934,-0.3708332364521719,-0.2464598783435863,-0.10043188422821642,-0.23828295507402755,-0.14725583155717742,-0.10043188422821639,-0.23828295507402764,-0.1472558315571774,1.0,4.0,0.014084507042253521,0.056338028169014086,0.006134969325153374,0.05828220858895705,,,,,,,-0.10756112094003603,-0.6138077473440934,-0.3665710097158348,-0.10756112094003609,-0.6138077473440933,-0.3665710097158348,0.24635861098534187,0.10019009728926224,0.24739405319252625,0.24635861098534179,0.10019009728926224,0.24739405319252616,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,1.0,3.0,0.010638297872340425,0.031914893617021274,0.009708737864077669,0.019417475728155338,-0.638067712511881,-0.05395013697134567,-0.45984797575646796,-0.638067712511881,-0.0539501369713457,-0.45984797575646785,0.0,0.0,0.0,0.0,0.0,0.0,317.0,3.4588744588744587,3.7619047619047623,0.5064935064935064,0.5064935064935064,0.5064935064935064,326.0,4.316964285714286,4.946428571428571,0.5089285714285714,0.5089285714285714,0.5089285714285714,81.0,6.0,6.083333333333333,0.5416666666666666,0.5416666666666666,0.5416666666666666,206.0,2.252415458937198,2.420289855072464,0.5072463768115942,0.5072463768115942,0.5072463768115942,184646.5,358.10255110838614,1152.6052631578948,0.5203947368421052,0.5457236842105263,0.530921052631579,1410.0
Newton St Cyres,Crediton,Dissected low plateaux and ridges,70.951706,4.601171,16.309999,0.0510425832891991,0.0,0.0,0.38219896,0.0,0.55497384,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90.332675315,11301.0,0.0,0.0,44933.99596936061,0.0,1.2692372,4.8902645,86.279671,287821.13,97567.32,1,9.33273498018979,104.0,36.0,36.0,0.5070422535211268,36.0,36.0,112.0,40.0,40.0,0.5063291139240507,40.0,40.0,42.0,17.0,17.0,0.5151515151515151,17.0,17.0,152.0,52.5,52.5,0.5048076923076923,52.5,52.5,1964.5,61.390625,62.46875,0.5002540650406504,60.25,60.796875,0.008888888888888889,0.0044444444444444444,0.0044444444444444444,0.013333333333333334,0.013333333333333334,0.0,0.0,1.0,6.0,0.009615384615384616,0.057692307692307696,0.018467220683287166,0.11511234225915667,0.4090147262542937,0.20555305656307502,0.32235300586416954,0.4090147262542934,0.205553056563075,0.3223530058641695,0.4146745600304908,0.4676635714150453,0.465410135189388,0.4146745600304908,0.4676635714150453,0.46541013518938784,0.22927047546670123,0.14749808684401258,0.23968428902469857,0.22927047546670137,0.1474980868440127,0.23968428902469863,0.30379649858524205,0.3186549925452503,0.3808613917075705,0.30379649858524205,0.3186549925452503,0.3808613917075706,3.0,3.0,0.02678571428571428,0.02678571428571428,0.12404287901990813,0.12557427258805515,0.5880686989942502,0.6941731915517485,0.6818906553025251,0.5880686989942498,0.6941731915517484,0.6818906553025249,-0.03693185230944289,-0.20625310238190395,-0.11255227204731505,-0.03693185230944288,-0.20625310238190395,-0.11255227204731497,0.09165246718119062,0.005145323387648454,-0.027603472841041463,0.09165246718119047,0.005145323387648426,-0.02760347284104148,0.0,3.0,0.0,0.07142857142857142,0.0,0.10084033613445378,-0.20812503577656546,-0.29662075039869246,-0.2524151659349704,-0.20812503577656566,-0.29662075039869246,-0.2524151659349703,0.6619218039500692,0.4479394930613103,0.51987180396078,0.6619218039500696,0.44793949306131,0.5198718039607803,2.0,1.0,0.013157894736842105,0.006578947368421052,0.009493670886075951,0.0031645569620253164,0.33333177393016544,0.3719805066958388,0.4591488160991118,0.33333177393016516,0.37198050669583876,0.45914881609911173,0.0,12.0,0.0,0.006108424535505218,0.0,0.08948671889116824,541.5,4.718276324614353,6.065727699530517,0.5070422535211268,0.5070422535211268,0.5070422535211268,653.0,6.285513361462728,7.075949367088608,0.5063291139240507,0.5063291139240507,0.5063291139240507,119.0,2.7196969696969697,3.090909090909091,0.5151515151515151,0.5151515151515151,0.5151515151515151,316.0,2.0568910256410255,2.326923076923077,0.5048076923076923,0.5048076923076923,0.5048076923076923,282243.0,263.9134067477838,2239.65625,0.5182926829268293,0.5138465447154471,0.5090193089430894,200.0
Newton St Petrock,Shebbear,Dissected low plateaux and ridges,140.03395,3.3855274,33.849998,0.1028708713288477,0.0,0.0,0.11940298,0.0,0.65671641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.977775,0.0,15.0,0.0,2117.9997822286064,19.79999819648881,1.124034,8.4367218,80.161011,241378.47,112628.15,1,0.0,20.0,9.5,9.5,0.5277777777777778,9.5,9.5,23.0,9.5,9.5,0.5277777777777778,9.5,9.5,15.0,7.5,7.5,0.5357142857142857,7.5,7.5,25.0,11.5,11.5,0.5227272727272726,11.5,11.5,60.5,15.125,13.875,0.4635416666666667,14.75,14.625,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9013454103669122,0.9550391809878382,0.8892972917998876,0.9013454103669123,0.9550391809878384,0.8892972917998875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,-1.0,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-0.9999999999999999,1.0,-0.9999999999999999,-1.0,1.0,-1.0,1.0,0.0,0.06666666666666667,0.0,0.04395604395604396,0.0,-0.1013606067599229,0.7810942985639426,0.39979086879160375,-0.10136060675992295,0.7810942985639424,0.39979086879160347,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.6944444444444446,2.888888888888889,0.5277777777777778,0.5277777777777778,0.5277777777777778,83.0,3.1555555555555554,4.0,0.5277777777777778,0.5277777777777778,0.5277777777777778,91.0,6.142857142857143,6.285714285714286,0.5357142857142857,0.5357142857142857,0.5357142857142857,73.0,2.9545454545454546,3.090909090909091,0.5227272727272727,0.5227272727272727,0.5227272727272727,17662.0,185.18501718869368,659.25,0.4270833333333333,0.43229166666666663,0.41145833333333337,0.0
Newton Tracey,Fremington,Dissected low plateaux and ridges,82.634262,3.7405646,23.219999,0.0,0.0,0.0,0.33333334,0.0,0.55555558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.21332675,0.0,0.0,0.0,240.0,0.0,3.8501558,7.0625453,63.154339,252976.88,127096.75,1,0.0,11.0,4.0,4.0,0.5714285714285714,4.0,4.0,8.0,4.0,4.0,0.5714285714285714,4.0,4.0,4.0,2.5,2.5,0.625,2.5,2.5,8.0,4.0,4.0,0.5714285714285714,4.0,4.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.5,1.8333333333333333,2.0714285714285716,0.5714285714285714,0.5714285714285714,0.5714285714285714,36.0,4.785714285714286,5.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,11.0,2.75,2.75,0.625,0.625,0.625,17.0,1.7857142857142858,1.8571428571428572,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,,,,,,0.0
